"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0090671","telomerase RNA localization to Cajal body",19,0.736687201897885,2.06131848445107,6.1578070642747e-05,0.00124489455635593,0.000972654665093263,1478,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10575/22948/10576/10574/10694/55651/6950"
"BP","GO:0090672","telomerase RNA localization",19,0.736687201897885,2.06131848445107,6.1578070642747e-05,0.00124489455635593,0.000972654665093263,1478,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10575/22948/10576/10574/10694/55651/6950"
"BP","GO:0090685","RNA localization to nucleus",19,0.736687201897885,2.06131848445107,6.1578070642747e-05,0.00124489455635593,0.000972654665093263,1478,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10575/22948/10576/10574/10694/55651/6950"
"MF","GO:0015399","primary active transmembrane transporter activity",118,-0.483731744436474,-1.80452548364168,6.32723765411983e-05,0.00127551359072825,0.000996577772854341,2846,"tags=47%, list=24%, signal=36%","368/476/6834/1340/1537/1349/4713/1528/10928/4698/4717/284613/4719/4714/4716/4722/4695/4724/481/19/5826/4720/4729/23530/4707/4723/374291/4700/4705/1327/51382/1329/4694/9619/1080/1351/29796/9114/7386/490/5825/9914/23460/9377/7384/84239/79901/8714/477/245972/10396/23461/489/5243/10351/9429"
"BP","GO:0045143","homologous chromosome segregation",23,0.71296753693802,2.04904143963761,6.45424416583716e-05,0.00129743106517792,0.00101370222219962,1663,"tags=57%, list=14%, signal=49%","9319/5347/84057/9232/9134/57820/29893/898/11130/4439/2177/10919/9700"
"MF","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",22,-0.742429157744457,-2.03111776881836,6.52676681296511e-05,0.00130830331369493,0.00102219687195621,870,"tags=50%, list=7%, signal=46%","115817/1645/1646/51170/8644/5959/3291/79154/10170/3284/3294"
"MF","GO:0015453","oxidoreduction-driven active transmembrane transporter activity",53,-0.603530542791595,-1.99742439386642,6.56246964658447e-05,0.00131175449611728,0.00102489333220342,3569,"tags=75%, list=30%, signal=53%","4715/55967/4718/7388/11068/4708/1346/4704/6834/1340/1537/1349/4713/1528/4698/4717/284613/4719/4714/4716/4722/4695/4724/4720/4729/23530/4707/4723/374291/4700/4705/1327/1329/4694/1351/29796/7386/9377/7384/79901"
"BP","GO:0070192","chromosome organization involved in meiotic cell cycle",27,0.674116115104675,2.04521121461622,6.80814978689833e-05,0.00135704019347839,0.00106027572228248,1739,"tags=56%, list=15%, signal=48%","9319/84057/23397/23310/9134/57820/29893/10592/898/10051/4439/2177/9918/10919/5888"
"MF","GO:0050839","cell adhesion molecule binding",442,0.307106236480079,1.46974325055097,7.10775773536742e-05,0.00141279128543886,0.00110383488109038,2077,"tags=27%, list=17%, signal=23%","6696/1001/10562/6286/2191/7070/7045/11082/3371/3553/23650/6282/54443/1311/1281/1289/9358/4323/2335/3326/3673/3678/6624/1009/4854/53827/22801/1265/10606/2194/8607/81624/800/6712/10631/87/55612/10528/471/3383/2125/27044/5901/29789/5478/3672/9793/22919/3696/8407/3146/26156/5905/56061/28969/5902/5817/1903/10694/1968/50807/3646/2200/3791/1012/7450/114990/8727/1627/8502/114793/5315/3685/9133/3799/1003/55854/4179/3312/811/6520/3309/6130/3939/90952/6455/55833/975/29091/6187/2023/2010/51400/3655/10848/3339/5052/3481/8754/1969/3911/64837/1499/6772/8751/151963/4430/23367/10726/1192/5747/23022/9636/6868/101/54538/5781/822/11117/9217/6403"
"BP","GO:0043269","regulation of monoatomic ion transport",275,-0.393711151009417,-1.64426143987566,7.26559366821108e-05,0.00144012996283871,0.00112519499707344,1806,"tags=28%, list=15%, signal=24%","1193/5350/135/5144/11151/3759/801/920/3755/9495/51719/1080/6330/287/53826/1318/5187/3306/5294/490/51763/9914/154/10142/817/483/6786/10939/782/1520/5318/3790/623/5652/6536/729230/567/23327/130497/79026/4129/930/6844/3603/477/23171/5174/2185/11261/6548/2281/5023/3958/931/596/6717/9465/5205/2273/288/150/5025/389816/6352/2946/5243/5028/406967/5354/6387/5349/5348/1908/2641/406992/760/766"
"BP","GO:0002009","morphogenesis of an epithelium",361,0.320065929379999,1.50481872379575,7.50093123170283e-05,0.00148263532089591,0.0011584050666289,1562,"tags=21%, list=13%, signal=19%","115908/94234/23213/1282/3651/768/3872/3371/10630/25902/4070/3627/7472/1289/5268/84962/4609/374/89958/4323/8549/3488/1909/81792/4321/4488/4233/6615/85407/3678/3714/183/6469/5754/6662/5420/51176/7422/7474/655/220/960/55612/5361/4313/9620/1512/64065/8463/8985/7052/6788/26585/9021/8914/3976/7481/10413/4522/2648/54910/4855/3791/5629/9585/187/3685/8323/4851/10155/7289/6491/6201/2697/23322/9500/4192"
"CC","GO:0022625","cytosolic large ribosomal subunit",52,0.570052844209712,1.99331879112047,7.73730174292664e-05,0.00152510814355021,0.00119158971578932,3580,"tags=63%, list=30%, signal=45%","6144/285855/11224/6173/6130/6136/25873/6170/6129/6132/6156/6165/6167/6157/9045/6155/6160/6161/51121/6147/6137/7311/6158/6169/6152/9349/6142/6159/6168/6181/6141/6143/116832"
"BP","GO:0043299","leukocyte degranulation",62,-0.563247683048554,-1.91792410180405,7.95120190770536e-05,0.00155898746627399,0.00121806013541582,1742,"tags=40%, list=15%, signal=35%","11151/3134/3071/7462/2205/5293/27040/8673/3965/5294/4818/2213/3822/5880/695/5873/729230/5730/3815/6844/2150/5729/634/1113/57126"
"BP","GO:0000018","regulation of DNA recombination",94,0.46775072064254,1.84696872775063,7.95312095252517e-05,0.00155898746627399,0.00121806013541582,3354,"tags=48%, list=28%, signal=35%","3838/5347/8607/10635/1111/63979/51750/86/8914/55010/9643/6502/51010/2521/3276/10459/4436/56893/2956/4683/641/23529/5888/116028/9025/6944/23028/7037/8089/10721/10856/55183/22976/7158/10111/604/121260/5395/8295/142/2068/1457/56916/9466/64769"
"BP","GO:0051445","regulation of meiotic cell cycle",45,0.58917865317364,1.98865438658579,8.03605660320054e-05,0.00157090516959534,0.00122737161458771,1894,"tags=47%, list=16%, signal=39%","9319/994/9088/4488/7474/10635/7272/991/993/3955/64682/3976/26271/11130/259266/811/23236/51434/5810/8881/995"
"BP","GO:0000076","DNA replication checkpoint signaling",17,0.771619670778528,2.09503434886668,8.2287140899658e-05,0.00160414712039553,0.00125334404603383,2345,"tags=71%, list=20%, signal=57%","990/8318/81620/29980/8914/54962/1763/4998/9656/63967/11073/8883"
"BP","GO:0044773","mitotic DNA damage checkpoint signaling",73,0.50209362953463,1.89133638156777,8.27439852765684e-05,0.00160863375211652,0.00125684951824567,2511,"tags=38%, list=21%, signal=30%","8870/983/595/5347/5591/1017/51514/1111/672/29980/51512/55159/51360/11200/54962/144455/2177/4436/8525/4683/641/9656/63967/835/146956/11073/60561/5371"
"CC","GO:0005782","peroxisomal matrix",46,-0.614233102563674,-1.97801445561044,8.42731625278219e-05,0.00162943422696846,0.00127310123916259,3060,"tags=63%, list=26%, signal=47%","4843/373156/8310/847/189/23600/10005/283927/122970/8528/83594/10901/196743/1962/10965/54677/1428/5825/5264/6342/30/3155/1384/51/10455/1891/1610/2053/2168"
"CC","GO:0031907","microbody lumen",46,-0.614233102563674,-1.97801445561044,8.42731625278219e-05,0.00162943422696846,0.00127310123916259,3060,"tags=63%, list=26%, signal=47%","4843/373156/8310/847/189/23600/10005/283927/122970/8528/83594/10901/196743/1962/10965/54677/1428/5825/5264/6342/30/3155/1384/51/10455/1891/1610/2053/2168"
"CC","GO:0097525","spliceosomal snRNP complex",62,0.535227687579533,1.96041203676436,8.65917904147015e-05,0.00166971561082261,0.00130457368453728,4711,"tags=79%, list=40%, signal=48%","23450/6628/6637/9128/6636/6635/23658/57819/51690/6632/6631/6629/6627/6633/24148/10465/55660/8175/9343/25804/7919/6626/25766/51634/9129/23020/51631/10713/23350/84844/9410/10946/27258/11157/9879/9733/55692/9416/10421/6634/10992/54957/79171/26121/11017/23451/84811/10262/9092"
"BP","GO:0010569","regulation of double-strand break repair via homologous recombination",64,0.522657894255789,1.92888913285388,9.0244578034532e-05,0.00173543502908683,0.00135592124520862,2152,"tags=39%, list=18%, signal=32%","5347/8607/10635/1111/63979/51750/86/8914/55010/9643/6502/2521/3276/10459/56893/4683/5888/116028/9025/6944/23028/8089/10721/10856/55183"
"CC","GO:0030532","small nuclear ribonucleoprotein complex",71,0.499807105150963,1.86644486603708,9.10877291714131e-05,0.00174691493567662,0.00136489066727122,4563,"tags=70%, list=38%, signal=44%","23450/6628/6637/9128/6636/6635/23658/57819/96764/51690/6632/6631/6629/6627/6633/24148/10465/55660/8175/9343/25804/7919/6626/25766/51634/9129/23020/51631/10713/23350/50628/84844/9410/10946/56257/27258/11157/9879/9733/55692/9416/10421/6634/10992/54957/79171/26121/11017/23451/84811"
"BP","GO:2000278","regulation of DNA biosynthetic process",80,0.498848608483335,1.9119440171623,9.57653237034006e-05,0.00183167314555076,0.00143111351949443,2611,"tags=52%, list=22%, signal=41%","5983/79075/1736/908/1602/5159/7422/55226/890/7203/1111/27000/5984/5155/10575/63922/22948/5111/10576/7027/10574/10694/2264/3320/545/3178/6950/5982/25913/3082/65057/1499/54552/28984/64094/3183/3192/3184/5985/5371/10728/54984"
"BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",33,-0.67890545605466,-2.03556275837493,9.93462844026534e-05,0.00189505708097104,0.00148063633262245,2998,"tags=73%, list=25%, signal=55%","3119/3120/29108/3122/3126/3125/972/3123/3117/3108/3111/3109/1785/3113/3115/3118/8722/2213/1509/5641/3112/1520/567/1510"
"MF","GO:0045296","cadherin binding",286,0.340828683780062,1.55698044596242,0.000100331249109819,0.00190871459432513,0.00149130715129509,2862,"tags=35%, list=24%, signal=27%","1001/10562/6286/23650/6282/54443/3326/6624/1009/4854/53827/1265/10606/2194/8607/81624/800/6712/10528/471/2125/27044/5901/29789/9793/22919/8407/26156/5905/56061/28969/5902/10694/1968/50807/3646/3791/1012/114990/8727/1627/8502/114793/5315/9133/3799/1003/55854/4179/3312/6520/3309/6130/3939/6455/55833/29091/6187/2023/2010/51400/3655/10848/5052/1969/64837/1499/6772/151963/4430/23367/10726/1192/5781/822/9217/9045/83939/5493/90/64403/8642/6147/93663/301/10598/3688/9689/7534/3054/56924/5800/22827/11273/8496/23348/22837/5062/3190"
"BP","GO:0080135","regulation of cellular response to stress",428,0.308742324220693,1.4711478220974,0.000102338468330838,0.00194169457560328,0.00151707490205045,2319,"tags=27%, list=19%, signal=22%","6696/3651/7070/84962/4609/8870/4323/5366/6615/6659/9415/2907/5396/5347/8767/8607/5591/9521/5743/655/2305/10635/960/1111/4869/3638/135112/27000/138065/23450/63979/2950/8313/57332/666/4282/5478/6599/54929/51750/9675/5111/672/3146/11221/86/55159/8914/7913/79621/55010/598/9643/6502/51142/7335/2648/54910/3301/51360/26973/1029/6498/55872/2521/8451/3276/56907/10459/1663/7466/10155/637/545/6873/56893/3309/6597/7336/25913/56950/4683/2023/5052/5888/116028/1660/9025/2530/7873/57465/7515/6944/23028/79968/79913/10525/6874/1981/8089/580/10134/10721/56943/10856/55183/6188/84126/9894/9097/29979/64127/8996/9016/3297"
"BP","GO:0007292","female gamete generation",96,0.444236013117333,1.74861454920286,0.000104507935922929,0.00197756883549095,0.00154510399580651,1562,"tags=34%, list=13%, signal=30%","3624/8061/9319/2069/994/8549/221150/7130/1909/6790/79084/5347/25879/7153/4313/2620/7272/4846/83943/3625/7784/23397/26271/259266/9133/56907/84515/10403/149986/24145/84930/10919/4192"
"CC","GO:0071005","U2-type precatalytic spliceosome",48,0.560789701344597,1.93516140467088,0.000105600467427516,0.00199292797038737,0.00155710431674335,2537,"tags=46%, list=21%, signal=36%","23450/6628/6637/9128/55110/6636/6635/23658/57819/51690/6632/6629/6627/6633/24148/8175/11193/9343/25804/51634/9129/23020"
"BP","GO:1990173","protein localization to nucleoplasm",13,0.799774757647773,2.01775275101584,0.000110438516793147,0.00207870481475908,0.00162412304327658,1478,"tags=69%, list=12%, signal=61%","1736/908/7203/10575/22948/10576/10574/10694/6950"
"CC","GO:0042101","T cell receptor complex",16,-0.778648020808922,-1.98957403234435,0.000114446141870905,0.00214843868443371,0.00167860715464789,1703,"tags=75%, list=14%, signal=64%","50852/920/923/54518/926/917/919/915/7535/916/925/634"
"BP","GO:0006814","sodium ion transport",125,-0.485323273180165,-1.83149566524693,0.000117883047004147,0.00220711900142857,0.00172445496061892,1442,"tags=34%, list=12%, signal=31%","6330/55089/1910/53826/1259/5187/6574/154/817/483/6534/285195/5318/6583/5652/6536/6332/6335/9963/23327/130497/477/23171/54795/11261/6548/9058/6446/288/5025/6337/6535/26504/6584/406967/6549/5349/5348/6550/340024/10050/6338/8671"
"BP","GO:0071248","cellular response to metal ion",127,-0.468415573329979,-1.77168645362829,0.000118355085908567,0.00221012549896629,0.00172680398194022,759,"tags=22%, list=6%, signal=21%","567/3162/8644/4504/5336/654/6609/57699/326343/2353/79085/55512/9058/2167/288/144402/6505/5025/2354/3706/4502/4501/4494/4493/4495/4496/63928/4499"
"BP","GO:0062012","regulation of small molecule metabolic process",249,-0.395706342355099,-1.62732158920014,0.000122529442702659,0.00227744561509218,0.00177940219170037,1527,"tags=23%, list=13%, signal=20%","26119/5663/9619/6934/5468/7033/10062/2770/3479/1066/5745/5467/4200/51547/863/348/2329/5164/51548/83667/6097/37/8445/54658/7345/2672/26471/8644/34/1374/3815/8850/32/2908/654/1181/978/9971/55022/65018/650/653/10891/55198/2053/2330/5166/5028/634/54576/2875/54575/2168/8671/2641/406992/343"
"BP","GO:0048729","tissue morphogenesis",426,0.30568337987552,1.45251540043318,0.000122602061015391,0.00227744561509218,0.00177940219170037,1562,"tags=20%, list=13%, signal=18%","115908/94234/23213/1282/3624/3651/768/1301/3872/3371/10630/25902/4070/3627/7472/1281/1289/5268/84962/4609/374/6781/89958/4323/8549/3488/1909/81792/4321/4488/4233/6615/3673/85407/3678/3714/183/6469/5754/6662/5420/51176/7422/7474/655/220/960/55612/5361/4313/9620/26508/1512/64065/4846/8463/8985/7052/6788/26585/9021/8914/3976/7481/10413/4522/2648/54910/4855/3791/5629/9585/187/6091/8828/3685/8323/4851/10155/7289/6491/6201/2697/23322/9500/4192"
"BP","GO:1903405","protein localization to nuclear body",12,0.81288775445915,2.00504052746252,0.000126607288175332,0.00233959717940665,0.0018279621349218,1478,"tags=75%, list=12%, signal=66%","1736/908/7203/10575/22948/10576/10574/10694/6950"
"BP","GO:1904867","protein localization to Cajal body",12,0.81288775445915,2.00504052746252,0.000126607288175332,0.00233959717940665,0.0018279621349218,1478,"tags=75%, list=12%, signal=66%","1736/908/7203/10575/22948/10576/10574/10694/6950"
"CC","GO:0034708","methyltransferase complex",90,0.464190088673076,1.82537818843505,0.000129704301780657,0.00239060188424816,0.00186781287075522,3049,"tags=44%, list=26%, signal=33%","79084/26147/8607/4234/10785/54881/6628/6637/2146/51605/51504/6636/6635/11091/83732/3276/51230/6632/81887/3066/6633/91272/1876/1207/6874/3028/10856/10419/115708/22976/23468/2079/23054/23091/6878/3054/54554/5931/55006/84661"
"BP","GO:0006417","regulation of translation",303,0.332672609578532,1.52599702049076,0.00013068065073574,0.00240235724772231,0.00187699751138572,3283,"tags=37%, list=28%, signal=27%","3872/84962/3569/3488/3673/6659/8507/54517/3002/8662/5591/55226/9221/1978/4869/7866/6472/6741/6949/10131/6059/2886/51633/54915/4691/26986/56648/28969/5036/10492/9669/3646/51654/55239/3609/3276/4076/8667/55695/5315/115416/25929/29081/3692/7466/811/149986/22916/124540/56931/90850/2935/84881/146712/1994/1660/677/23367/22927/1981/27102/10605/53918/1965/5436/2597/3192/6188/83939/28998/113251/4686/84769/3184/55005/6191/55095/65110/5371/5935/51334/28985/8663/5610/6895/51123/8087/9689/170506/22868/5814/10767/60678/387921/2107/6169/65109/23178/4440/1611/23321/1719/23513/26995/7175/10657/1457/79828/23/10128/65094"
"BP","GO:0002764","immune response-regulating signaling pathway",409,-0.356804524884299,-1.53867279118797,0.000131664548203091,0.00241419026886081,0.00188624282710643,2476,"tags=30%, list=21%, signal=25%","7096/84243/22861/329/1/63906/84282/945/57142/10859/51295/11118/2534/64005/148022/6416/3702/114625/3125/1236/2355/10612/3105/51284/23643/3303/79671/4792/7430/197358/1540/9404/9781/56927/5144/1240/3123/50852/26191/952/4057/5802/388325/3071/7462/84174/29760/8915/153090/10451/5580/5663/2205/23607/163486/4208/10318/5293/10062/89870/5788/27040/7409/2874/3115/926/3932/4938/54900/2213/55024/55366/917/3822/79037/11074/695/9867/929/1520/80342/5608/919/915/23151/7535/660/81035/2672/89857/3815/5579/5336/933/930/27293/100133941/916/2150/54941/10990/22914/3958/55601/931/596/8780/9971/925/7098/948/974/57402/55198/23228/3662/64922/973/634/10924/10917/79908/11148/5284"
"MF","GO:0046873","metal ion transmembrane transporter activity",187,-0.424541408144125,-1.68484137706661,0.00013513824331379,0.00247149735709963,0.00193101770899005,2004,"tags=34%, list=17%, signal=28%","57185/51643/90550/481/6575/57192/53373/54499/3759/84286/7442/5663/6330/55089/1318/1259/30061/27069/490/6574/7782/9914/6534/285195/8645/782/3954/3790/6536/6332/6335/3778/283375/9963/3738/152519/283537/477/84102/54795/11261/6548/2281/5023/9058/255231/489/54805/6505/5025/6337/6535/26504/389816/9153/6549/55532/140738/6550/140803/10050/6338/8671"
"BP","GO:0034504","protein localization to nucleus",271,0.338850419019364,1.54312012359969,0.000136051199990166,0.00248179772527048,0.0019390655401115,3060,"tags=36%, list=26%, signal=28%","1277/23650/1894/983/1434/4321/3838/705/6469/1736/908/5347/6662/23212/5743/3843/84154/84823/55612/7203/8692/79711/10204/25885/10527/10575/5901/1871/22948/10576/6788/5905/9688/23511/51715/10574/10694/10413/9631/30000/3839/84662/1029/55035/51068/57122/3068/129401/23649/3320/4851/3312/10155/90865/811/6950/1020/9500/51569/55127/4001/1994/10430/51194/199953/4928/7514/7037/55027/3837/580/3192/55705/9972/55122/79902/55746/5296/5371/9883/100101267/54984/25937/23534/652/7534/53371/23636/10049/6789/5469/5903/10979/5910/8878/9531/142/3842"
"BP","GO:0000727","double-strand break repair via break-induced replication",11,0.828189451674982,1.99109868500335,0.000137181650433086,0.00249600254223892,0.00195016397525254,1317,"tags=82%, list=11%, signal=73%","4175/8318/4172/4171/51659/4176/4173/84296/8317"
"BP","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",17,0.763904182160424,2.07408592792128,0.000138013054375105,0.00249831794348404,0.0019519730327435,2108,"tags=76%, list=18%, signal=63%","23246/23560/84154/55759/55003/56342/9875/285855/8886/11224/6129/23481/54680"
"CC","GO:0071011","precatalytic spliceosome",49,0.550170358789971,1.91106036407652,0.000137740983688703,0.00249831794348404,0.0019519730327435,2537,"tags=45%, list=21%, signal=35%","23450/6628/6637/9128/55110/6636/6635/23658/57819/51690/6632/6629/6627/6633/24148/8175/11193/9343/25804/51634/9129/23020"
"BP","GO:0010038","response to metal ion",243,-0.386082811691369,-1.58764904772382,0.000140346893888572,0.00253410065911782,0.00197993060161003,1574,"tags=24%, list=13%, signal=21%","29957/5516/2235/5009/4208/23498/84329/221184/1396/7782/5641/2696/10235/817/6786/10397/682/929/3613/79901/3778/567/3162/8644/4504/3815/4129/5336/477/654/2185/6609/57699/326343/2353/79085/55512/9058/2167/596/10628/288/144402/6505/5025/2354/4583/3706/4502/4501/55532/3158/4494/4493/4495/4496/63928/4499"
"BP","GO:0051293","establishment of spindle localization",46,0.562215872342344,1.92367378900585,0.000146631722341996,0.00264085964908325,0.00206334299111753,2815,"tags=48%, list=24%, signal=37%","89958/221150/4085/5347/1058/29899/51203/22919/10615/56907/10403/2697/9700/54820/220134/9183/3837/4134/56647/3688/84327/348235"
"BP","GO:0036230","granulocyte activation",38,-0.637107435885098,-1.96367854760675,0.00014904559508169,0.00267753808278398,0.00209200039785546,1694,"tags=42%, list=14%, signal=36%","2896/5169/5580/2205/10758/2213/729230/6844/3603/2150/3606/6352/1511/1776/6338/57126"
"BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",31,-0.68189081286024,-2.0110816987621,0.000152239429262012,0.00272800755061423,0.00213143294503726,2998,"tags=77%, list=25%, signal=58%","3119/3120/29108/3122/3126/3125/972/3123/3117/3108/3111/3109/1785/3113/3115/3118/8722/2213/1509/5641/3112/1520/567/1510"
"CC","GO:0051233","spindle midzone",34,0.618718512690913,1.98479348070242,0.000156689132834121,0.00280067024330208,0.00218820538946657,2348,"tags=62%, list=20%, signal=50%","990/6790/5347/2669/332/29127/9055/146909/9212/22919/81930/9928/9585/55143/8502/3619/55920/1062/3192/55183/127829"
"BP","GO:0001525","angiogenesis",425,0.306167041755108,1.45524841085694,0.000162383465059201,0.00289515846246254,0.00226203044291672,2004,"tags=26%, list=17%, signal=23%","23213/51330/1282/7058/2191/7070/1295/6678/1116/7045/11082/3553/5054/4017/27286/3627/1284/8038/3569/10267/80781/2069/4323/8862/1909/1944/2335/81575/1306/306/3678/8877/3490/6469/4854/5159/51176/7837/7422/7474/5228/2050/800/5743/861/285/6369/56999/4313/85301/5155/4162/2828/1512/2523/4846/2321/3696/672/4691/7052/26585/23509/2049/22918/80155/4855/3791/1012/2041/6558/187/6091/5315/8828/3685/144455/51421/1893/1003/79733/1890/4851/5230/154796/90139/2702/4192/3339/7046/56913/51129/10203/1969/1499/728/6772/1464/8751/2022/2004/51564/28984/5747/64094/6461/101/2969/5335/2048/54538"
"MF","GO:0043022","ribosome binding",94,0.456433731413624,1.80228226490694,0.00016571370781515,0.00294712899913861,0.00230263579755282,3700,"tags=53%, list=31%, signal=37%","4830/10196/4869/7866/27000/6059/29789/8260/54915/56648/80155/51068/10146/115416/25929/3692/23480/79612/3309/90850/1660/10430/219402/23367/22927/53918/1965/6731/283820/83939/56926/5935/28985/408050/8663/23420/90459/56919/2107/29927/10952/11052/1611/23/1984/23107/26135/92399/1938/6728"
"BP","GO:0000966","RNA 5'-end processing",31,0.629071982269692,1.96722440847556,0.000174999660666432,0.0031044939802225,0.0024255874019213,2411,"tags=55%, list=20%, signal=44%","10799/6741/6628/6637/10940/6636/6635/87178/8602/27340/96764/6632/6633/3028/10248/4686/10607"
"BP","GO:0002757","immune response-activating signaling pathway",386,-0.358432413625546,-1.53754537429432,0.000176319583287332,0.00312010913468057,0.00243778775475621,2025,"tags=26%, list=17%, signal=22%","2355/10612/3105/51284/23643/3303/79671/4792/7430/197358/1540/9404/9781/56927/5144/1240/3123/50852/26191/952/4057/5802/388325/3071/7462/84174/29760/8915/153090/10451/5580/5663/23607/163486/4208/10318/5293/10062/89870/5788/27040/7409/2874/3115/926/3932/4938/54900/2213/55024/55366/917/3822/79037/11074/695/9867/929/1520/80342/5608/919/915/23151/7535/660/81035/2672/89857/5579/5336/933/930/27293/916/2150/54941/22914/3958/55601/931/596/8780/9971/925/7098/948/974/57402/55198/23228/3662/64922/973/634/10924/10917/79908/11148"
"MF","GO:0017056","structural constituent of nuclear pore",20,0.706171292422457,1.99301732695607,0.000178230728573576,0.00314608271133855,0.00245808129719044,3290,"tags=95%, list=28%, signal=69%","10204/23165/9688/23511/9631/57122/129401/23279/54830/4928/9972/79902/55746/9883/100101267/53371/23636/7175/8021"
"BP","GO:0045576","mast cell activation",46,-0.600978770405711,-1.93533153849235,0.000180861809352096,0.00317672128505563,0.0024820196713327,3332,"tags=63%, list=28%, signal=46%","136/146722/6813/11314/2242/5777/2294/8723/9846/2624/201294/3566/7462/5169/2205/5293/27040/399/8673/3965/5294/5880/10397/695/26762/5730/3815/5729/1113"
"BP","GO:0035725","sodium ion transmembrane transport",91,-0.508816129732761,-1.81548190149553,0.000180707839017574,0.00317672128505563,0.0024820196713327,1442,"tags=36%, list=12%, signal=32%","6330/55089/53826/1259/6574/817/483/6534/285195/6536/6332/6335/9963/23327/130497/477/54795/11261/6548/9058/288/6337/6535/26504/406967/6549/5349/5348/6550/340024/10050/6338/8671"
"CC","GO:0005732","sno(s)RNA-containing ribonucleoprotein complex",23,0.689736676547425,1.98227683514636,0.00018408075248737,0.00321733256071522,0.00251374986609017,2134,"tags=57%, list=18%, signal=46%","6044/6043/1736/10799/51602/9136/10528/10940/55651/2091/10199/54433/10248"
"MF","GO:0005518","collagen binding",54,0.532822050569801,1.87993820831206,0.000183985887756589,0.00321733256071522,0.00251374986609017,1724,"tags=48%, list=14%, signal=41%","6678/7045/1311/871/2335/4321/3673/4318/22801/84168/22795/960/4015/1513/4060/5155/50509/3672/165/4811/7450/1291/285613/3339/9902/8754"
"BP","GO:1901976","regulation of cell cycle checkpoint",41,0.583651100699479,1.9301198256816,0.000197476300203587,0.00344297746006057,0.00269004958792782,2212,"tags=54%, list=19%, signal=44%","221150/4085/891/332/9212/9675/672/55159/79621/5629/55143/11130/8451/10403/3619/55795/5888/220134/79968/580/9894/8379"
"BP","GO:0032543","mitochondrial translation",120,0.423799315184326,1.73075332457675,0.000201858873499037,0.00351076119203226,0.0027430100276559,4024,"tags=50%, list=34%, signal=33%","63875/51373/54534/6472/51654/11222/51649/115416/64979/124454/90480/84881/51073/64983/219402/51067/7818/6183/28998/122704/65005/84769/55005/80222/57129/55173/51263/28977/10240/22868/26024/60488/51258/84311/29088/9801/26995/79828/283459/29074/10128/64951/64949/23395/128308/23107/9617/6150/10884/64928/10352/51116/51642/55157/64960/28957/65993/55037/85476/65008"
"MF","GO:0004930","G protein-coupled receptor activity",133,-0.453251794278487,-1.72894973931408,0.000206162494123231,0.00357684366332139,0.00279464124706488,1790,"tags=39%, list=15%, signal=34%","135/1240/165140/53829/2857/8698/8321/10663/401427/202018/57121/4886/5468/1910/4543/23596/5745/1880/7855/10800/2841/4888/51763/154/2696/55366/55890/84636/5029/286530/624/27334/623/729230/3360/2826/9934/140/5732/1902/2150/9340/6751/11251/5734/150/5729/4852/5028/7433/3248/2838"
"BP","GO:0001704","formation of primary germ layer",97,0.44540031368788,1.76173262654663,0.000207854308770999,0.00359740042692442,0.00281070255275187,1763,"tags=30%, list=15%, signal=26%","3624/1301/1295/1290/1303/1284/1289/4323/2335/6615/3673/4318/3678/51176/1294/1846/7474/655/4313/1844/7481/1291/3685/2114/2697/2821/3912/1969/1499"
"BP","GO:0006942","regulation of striated muscle contraction",58,-0.557958723313835,-1.86840150939908,0.000225413660807064,0.00388704907784428,0.00303700935931375,2191,"tags=48%, list=18%, signal=40%","388591/845/481/1829/1193/5350/59272/5144/3759/801/5997/287/5294/113246/10142/817/5318/8654/4092/477/54795/6548/2281/1824/6717/5025/2946/1113"
"MF","GO:0015078","proton transmembrane transporter activity",112,-0.489325100440873,-1.80584711371645,0.000226219016215805,0.00388704907784428,0.00303700935931375,2794,"tags=47%, list=23%, signal=37%","6834/1340/8604/1537/1349/4713/1528/7779/4698/4717/4719/291/4714/4716/85414/4722/4695/4724/4720/292/4729/23530/4707/4723/374291/84286/4700/4705/1327/26503/51382/1329/4694/1351/84329/29796/27069/6566/9114/7386/9377/285195/7384/3954/114134/245972/11261/6548/6564/206358/6549/6550/92736"
