"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0015918","sterol transport",88,0.616921713821042,2.16745741730212,1.8447517008546e-07,1.50463885853612e-05,1.2367536811174e-05,780,"tags=26%, list=7%, signal=25%","336/335/345/344/341/55937/1066/3990/348/255738/3931/4481/27346/1191/54209/6469/9066/9388/3949/1312/57655/80820/26031"
"BP","GO:0071103","DNA conformation change",79,0.639586768708048,2.21752094179284,2.04626333148469e-07,1.64823301129348e-05,1.35478240010342e-05,2932,"tags=63%, list=25%, signal=48%","5983/79075/3159/9401/116447/9837/51659/4171/8607/7153/8318/4172/25788/4176/4173/4175/63922/5984/84296/3149/3146/6742/5982/92675/84515/1763/10146/1663/64785/89797/3087/5985/4174/10721/10973/5965/10856/641/3181/1660/7150/3148/51750/25913/7520/4683/56897/5888/170506/51008"
"BP","GO:0051052","regulation of DNA metabolic process",395,0.408928971007633,1.74309223743082,2.06725955475084e-07,1.64823301129348e-05,1.35478240010342e-05,2989,"tags=40%, list=25%, signal=31%","9104/7422/4609/2069/6282/1545/5983/79075/8870/983/990/1736/5347/2264/908/8313/3838/4751/4171/8607/306/4869/4172/4176/81620/23560/5591/7465/2305/4173/57332/4175/63922/10635/890/7203/1017/55226/23450/9212/27000/5984/10576/1029/26354/10575/8914/7913/993/1602/1111/63979/3082/3146/10459/5111/6742/54929/3569/6502/604/26271/5982/5155/10694/86/2521/7027/2648/7335/5159/10574/22948/9643/5558/8451/10926/51010/6599/3320/7336/2956/55010/672/6950/1763/144455/1663/286053/4436/3276/3178/8089/605/10155/54962/65057/5985/4255/54107/3192/545/79913/116028/3184/10919/121260/8091/23595/56943/3297/6874/4174/6873/10721/8317/56893/197370/3183/64769/10856/641/23028/10728/7515/54552/3181/1660/55183/51377/6944/51750/5001/79733/7334/6188/148479/25913/7520/22976/6597/64710/28984/142/4683/9025/4358/7126/56897/55869/54984/5888/56907/170506/3980/2643/23529/79035/157570"
"BP","GO:1905953","negative regulation of lipid localization",43,0.734030706662781,2.2772187263237,2.13482643182227e-07,1.66469542419899e-05,1.36831385294704e-05,345,"tags=26%, list=3%, signal=25%","336/345/1401/344/341/1066/348/255738/8529/54209/6469"
"BP","GO:0006397","mRNA processing",415,0.39936444195461,1.71226704984582,2.11719336042115e-07,1.66469542419899e-05,1.36831385294704e-05,4344,"tags=56%, list=36%, signal=37%","54517/79084/51645/80324/23450/6635/58490/6636/6628/55131/26986/51605/6732/10492/22803/4841/6637/4691/56259/55110/9238/23658/6627/87178/9128/10212/96764/116461/11171/10465/10189/6629/6631/79833/1207/84321/6606/24148/25929/1477/3609/80746/51692/56931/22927/84881/6633/27339/57819/22916/51202/3178/79228/23076/51319/6632/10150/5725/339/220988/421/144983/8570/3192/11193/9584/255967/7919/22827/3297/6607/10915/7884/6432/988/54888/9343/10284/51634/55149/25888/6427/3183/55660/3312/64852/28960/11030/27316/9991/51690/57187/6421/29894/3181/8996/1660/10419/5411/6428/7737/51755/10921/10898/25766/11051/26995/1478/2332/8175/6426/10946/26528/10949/7307/23020/23091/25804/83448/115708/4904/4928/80145/5935/9129/677/79810/10772/4670/1479/170506/3185/65110/51340/11157/4116/3190/580/142940/6626/6431/9775/84844/55280/65109/50628/51593/8896/1665/11218/51631/10084/10236/6434/60625/23210/10657/6634/54960/10656/8732/10713/8458/23144/8161/9733/10432/9419/53938/9410/10285/10658/708/54957/26993/64783/11052/55082/51564/57060/51163/6294/8189/51503/11319/51729/11338/8487/285367/63935/55006/11017/56949/55677/29974/154007/4686/27258/54496/85437/55692/55339/6936/11100/9879/8683/57703/55119/9130/3187/3191/23435/8731/27257/9444/55234/79005/6625/10992/9924/26121/79622/84081/79872/283989/9939/79171/9092/8621/51428/9589"
"BP","GO:0032392","DNA geometric change",71,0.648353757019097,2.21908151048788,2.19630371518722e-07,1.69401860467049e-05,1.3924163484957e-05,2932,"tags=66%, list=25%, signal=50%","5983/79075/3159/9401/9837/51659/4171/8607/7153/8318/4172/25788/4176/4173/4175/63922/5984/84296/3149/3146/6742/5982/92675/84515/1763/10146/1663/64785/89797/5985/4174/10721/10973/5965/10856/641/3181/1660/3148/51750/25913/7520/4683/56897/5888/170506/51008"
"BP","GO:0061041","regulation of wound healing",102,0.591076571943912,2.13399181867176,2.34712755054171e-07,1.79088355899398e-05,1.47203551302226e-05,1002,"tags=27%, list=8%, signal=25%","2266/2243/2244/350/7448/3273/462/5345/9076/3827/5054/2161/51330/5624/348/710/2191/27346/7035/2149/5270/5627/55612/5328/114897/3170/196527/5329"
"CC","GO:0044391","ribosomal subunit",173,0.505841508666814,1.97820891774753,2.61926351261612e-07,1.95645198794989e-05,1.60812621865994e-05,3517,"tags=56%, list=29%, signal=40%","6144/51373/6227/63875/6173/64979/54534/51649/285855/6170/6201/11222/11224/6129/6132/6156/51121/6187/113251/6167/6222/6223/64949/64983/83939/7818/51073/64960/28957/6165/6160/25873/6210/6169/28998/6204/90480/6152/9045/6136/6183/10240/65005/6224/6130/6137/51253/64928/128308/64951/9349/55173/28977/6161/6188/6191/122704/6155/6209/51263/6168/6233/6157/28973/5935/6206/51258/9801/6193/6194/57129/10884/6128/6150/6217/51069/6124/6181/29088/55037/6147/6158/6229/6230/29074/6207/51116/79590/6159/7311/84311/6134/6143/54460/64976/6141/60488"
"CC","GO:0016324","apical plasma membrane",253,-0.47512238832622,-1.89885321671359,2.61376662768844e-07,1.95645198794989e-05,1.60812621865994e-05,1223,"tags=30%, list=10%, signal=28%","59272/948/5874/64116/4072/2064/6583/9114/200958/245972/9854/65010/79629/3570/6505/5337/6564/50506/8842/3084/28514/4921/483/287/23094/57619/5144/2813/4582/114134/4118/66002/9465/1513/56667/6536/5873/54825/3778/5169/9058/6535/5243/6548/1271/206358/79901/6584/150696/857/9429/634/6337/5205/10004/79981/4640/80736/53405/5028/5794/53841/10050/6549/81693/6476/771/340024/6550/140803/6338/1836/1087/1811/343/762/22802"
"CC","GO:0000779","condensed chromosome, centromeric region",154,0.524671966957239,2.02247076774901,2.66732205751594e-07,1.97159555418053e-05,1.62057363165524e-05,2923,"tags=51%, list=25%, signal=39%","1051/221150/4085/6790/5347/11335/83540/891/387103/4751/332/55355/57405/55839/11004/64946/699/81620/991/1063/79980/1058/9212/7272/5905/701/23310/64105/27085/147841/64151/86/57122/10615/55166/2491/6599/10910/9793/26039/348995/79023/3619/54821/91272/23279/11130/81930/1263/9918/3192/9735/23421/7514/3297/55055/64769/81929/84295/8243/91687/79902/283489/10403/220134/6990/401541/8379/25909/79172/55746/134492/6597/4928/9183/54984/1062/9184"
"BP","GO:0042274","ribosomal small subunit biogenesis",98,0.595333639668944,2.12316766185247,2.89250065842383e-07,2.11599841981191e-05,1.73926708066483e-05,3441,"tags=69%, list=29%, signal=50%","705/23212/10171/25879/56902/23160/51602/4869/9136/10799/10528/6227/5591/65083/55226/51504/10885/28987/8602/84946/84128/9277/6201/2091/51096/10436/27292/27340/84294/55127/83732/55720/51406/26574/6223/57647/84135/64434/79954/6210/10607/10199/92856/134430/11103/55813/25926/11056/6191/88745/7520/6209/29777/6233/9790/6206/6193/6194/11157/6217/153443/6229/404672/65095/6230/57050/6207/2068"
"BP","GO:0006821","chloride transport",66,-0.663242474956785,-2.20956321731734,2.99469909697512e-07,2.1684066114424e-05,1.7823445431084e-05,955,"tags=30%, list=8%, signal=28%","65010/6505/55129/54102/203859/1181/147798/5243/5205/53405/50636/5349/54831/1836/760/266675/766/1179/1811/22802"
"BP","GO:0032368","regulation of lipid transport",98,0.593498684978871,2.11662357262362,3.13556244139776e-07,2.23375595534035e-05,1.83605912130494e-05,720,"tags=22%, list=6%, signal=21%","336/335/345/344/6696/341/183/1066/348/2180/255738/8529/185/27346/54209/6469/4282/9388/118471/2170/3553/80820"
"BP","GO:0050817","coagulation",185,0.496856579565291,1.95734059586933,3.14790861801064e-07,2.23375595534035e-05,1.83605912130494e-05,1184,"tags=23%, list=10%, signal=21%","2266/2243/2244/350/7448/2267/6288/3273/462/5345/3827/5265/5054/51156/2161/725/5624/348/2159/710/2191/8529/1311/6469/3673/7035/7980/2149/5270/5627/57834/5328/114897/3170/196527/1281/5329/2717/5478/7301/3569/5155"
"BP","GO:0031100","animal organ regeneration",54,0.69819000726939,2.28130471084329,3.56232180163054e-07,2.50279559449211e-05,2.05719907272901e-05,1270,"tags=43%, list=11%, signal=38%","336/7448/9076/51156/4837/9104/8140/54658/8431/3651/1051/595/983/6790/306/790/890/471/2146/5111/2356/3569/87178"
"MF","GO:0019842","vitamin binding",94,0.602856562127946,2.13010003049012,3.67877603650933e-07,2.53442667524953e-05,2.08319857110865e-05,1410,"tags=38%, list=12%, signal=34%","2638/213/5950/189/733/29968/23541/84706/10993/8942/875/5947/54905/6472/2194/2731/18/5033/64220/83758/7274/5091/51166/6573/5948/6470/51540/7086/55163/10588/8985/51380/2806/5351/326625/2677"
"MF","GO:0003735","structural constituent of ribosome",152,0.525749609033245,2.03276243769519,3.64978952443843e-07,2.53442667524953e-05,2.08319857110865e-05,3517,"tags=59%, list=29%, signal=42%","6144/200916/51373/6227/63875/6173/64979/51649/285855/6170/6201/11222/11224/6129/6132/6156/51121/6187/6167/6222/6223/64983/7818/51073/64960/6165/6160/25873/6210/6169/28998/6204/6152/9045/6136/6183/10240/65005/6224/6130/6137/51253/64928/128308/64951/9349/51187/28977/6161/6188/6191/122704/6155/6209/51263/6168/6233/6157/28973/6206/51258/9801/6193/6194/57129/10884/6128/6150/6217/51069/6124/6181/29088/6147/6158/6229/6230/29074/6207/51116/79590/6159/7311/84311/6134/6143/54460/6141/60488"
"BP","GO:0050764","regulation of phagocytosis",79,0.633379714905887,2.19600037184589,3.97332286357105e-07,2.71102875383655e-05,2.22835850071328e-05,1462,"tags=38%, list=12%, signal=34%","336/335/197/8547/78989/718/720/721/717/6556/7052/54209/2209/8877/9066/3673/55646/2219/6347/1265/7097/2268/196527/949/5199/3146/64581/64127/811/2207"
"BP","GO:0051321","meiotic cell cycle",163,0.510716469703184,1.98491537091101,4.32965526310619e-07,2.9260222616192e-05,2.40507466795704e-05,2923,"tags=48%, list=25%, signal=37%","2069/4488/9319/9088/1164/221150/994/6790/5347/25879/83540/4751/7153/9232/25788/84057/9156/991/10635/1017/57820/2175/7272/8438/993/23310/63979/26271/23397/7516/9134/259266/2956/811/3955/9700/3976/898/734/4439/3619/10426/9133/149986/29893/64682/10051/1909/11130/7283/11022/84930/81930/284338/9918/995/51434/2177/10592/10919/8881/54888/23236/5810/146956/5889/8243/10403/220134/5885/10393/4683/25847/9183/5888/51529/56907/9184"
"MF","GO:0005216","monoatomic ion channel activity",153,-0.527623459804262,-1.99557944185273,5.04457256647221e-07,3.37700820110253e-05,2.77576728806579e-05,2122,"tags=37%, list=18%, signal=31%","84286/51643/8645/8912/64114/2555/53373/1364/55362/83862/27069/54499/1182/79838/125111/1080/9424/3775/57419/783/3738/5663/782/90550/65010/6505/6335/55129/6330/1136/54102/203859/2281/1181/6332/3790/147798/3778/3779/5023/54795/5025/8989/140738/255231/6337/53405/50636/5349/389816/54831/140803/6338/92736/266675/1179/22802"
"BP","GO:0048259","regulation of receptor-mediated endocytosis",92,0.596981431760017,2.10948688508022,5.38552275358856e-07,3.55345390171005e-05,2.92079868115104e-05,315,"tags=12%, list=3%, signal=12%","345/7448/344/7018/57817/341/5054/718/255738/7422/1191"
"BP","GO:0072330","monocarboxylic acid biosynthetic process",153,0.522121086908392,2.01811840483163,5.40830075232081e-07,3.55345390171005e-05,2.92079868115104e-05,1504,"tags=31%, list=13%, signal=27%","345/1571/344/341/1559/10998/1576/9104/2628/1066/1565/57761/2593/51085/3990/6319/10993/5629/3638/60481/5947/54206/2194/1593/51302/2264/9415/4282/9388/3992/11057/3553/8309/26031/10196/9926/5740/9572/9971/157506/2879/80270/3692/2950/672/3028/58526"
"BP","GO:0006310","DNA recombination",240,0.463800477016849,1.88716506829809,5.78690072652127e-07,3.7673254637977e-05,3.09659265337077e-05,3582,"tags=48%, list=30%, signal=35%","9319/3329/9401/29128/5347/3838/51659/4171/8607/7153/8318/4172/25788/84057/4176/5591/4173/9156/4175/10635/57820/2237/10213/8914/84296/4796/8438/1111/63979/3149/3146/4841/10459/6119/6502/604/55159/7516/5423/86/2521/84515/9643/51010/2956/55010/672/51176/4439/286053/4436/3276/29893/8089/2177/328/23613/79913/116028/121260/10538/79728/4174/10721/8317/56893/197370/5965/64769/10856/641/23028/146956/7247/6421/7515/5889/55183/11073/51377/6944/3148/51750/7334/5885/7520/22976/375757/79605/64710/142/4683/9025/5888/3980/23529/79035/27434/3836/580/80311/119392/64859/5890/6929/1108/5531/83444/2068/165918/7037/7518/9907/5892/9466/1457"
"BP","GO:1903035","negative regulation of response to wounding",72,0.63750651205226,2.18274036084335,6.62573272849846e-07,4.27419994922046e-05,3.51322344962775e-05,214,"tags=21%, list=2%, signal=21%","2266/2243/2244/350/7448/3273/6696/5345/3827/5054/2161/5624/348/710/2191"
"BP","GO:0033044","regulation of chromosome organization",228,0.467726623760485,1.88984894088039,6.79439084240318e-07,4.34351328087324e-05,3.57019626910916e-05,3002,"tags=46%, list=25%, signal=35%","11065/4609/9319/983/221150/4085/990/1736/5347/908/8313/83540/891/4751/4171/118471/8607/332/7153/57405/699/54892/991/10783/7203/1017/1063/55226/9212/2237/10576/8260/26354/10575/7272/701/23310/10459/55143/147841/26271/64151/23397/9787/10694/86/55795/10574/22948/10460/6599/3320/6950/9700/1663/286053/3619/64682/10051/3178/605/10155/11130/65057/9918/51434/3192/10592/9735/545/79913/22880/116028/3184/197370/8881/55055/3183/10856/10728/7515/54552/3181/10403/51377/220134/51750/5885/8379/25913/7520/80063/5925/6597/142/4683/55869/9183/54984/1062/51529/9184/170506/2643/79035/51535"
"BP","GO:0007599","hemostasis",187,0.493517352085533,1.94719733094232,7.0190410639801e-07,4.44706387410739e-05,3.65531076461595e-05,1184,"tags=22%, list=10%, signal=21%","2266/2243/2244/350/7448/2267/6288/3273/462/5345/3827/5265/5054/51156/2161/725/5624/348/2159/710/2191/8529/1311/6469/3673/7035/7980/2149/5270/5627/57834/5328/114897/3170/196527/1281/5329/2717/5478/7301/3569/5155"
"BP","GO:0006399","tRNA metabolic process",161,0.51237033844037,1.98756944524621,7.70558101796925e-07,4.83883211535485e-05,3.97732877695087e-05,4440,"tags=61%, list=37%, signal=39%","283/54517/10799/80324/4234/10785/55226/51504/6741/11340/51654/27304/51605/112858/221078/6894/79693/92675/10940/24140/116461/348180/51010/60487/3028/80222/23016/23404/2193/8270/124454/80746/56931/79587/84881/55621/83480/79731/84186/92935/84705/54888/9330/54802/10248/55718/11062/134637/146712/51067/80745/10056/25940/26995/5393/115708/51095/55039/57176/11157/54913/63892/26024/142940/80755/90353/64118/283459/79074/64172/131965/55157/9329/54901/5435/55253/55798/81890/5434/23536/54938/55006/55250/54522/129450/57505/11128/79897/10556/51002/55687/126789/283989/79828/9328/25821/57570/25917/10978"
"BP","GO:0000075","cell cycle checkpoint signaling",172,0.495706061993615,1.93762508932273,8.14361083039131e-07,5.06904056600498e-05,4.16655102596475e-05,2469,"tags=41%, list=21%, signal=33%","5629/9319/595/8870/983/1869/221150/4085/990/5347/83540/891/118471/332/8318/57405/699/81620/5591/991/51514/1017/1063/9212/29980/9675/8914/7272/701/1111/51360/10459/55143/147841/55159/51512/55795/79621/8451/672/25896/1763/144455/4436/54584/3619/11200/9656/4998/27339/11130/54962/63967/5781/1263/2177/9735/545/8525/988/54888/55055/835/5810/641/146956/51499/9894/11073/10403/220134"
"BP","GO:0015698","inorganic anion transport",93,-0.594204231582671,-2.08705258290309,8.68908375739393e-07,5.36154246456238e-05,4.4069760274343e-05,955,"tags=27%, list=8%, signal=25%","65010/6505/54020/55129/2260/54102/203859/1181/7421/147798/5243/5205/53405/10050/50636/5349/54831/8671/1836/760/266675/766/1179/1811/22802"
"BP","GO:0010466","negative regulation of peptidase activity",114,0.557484278410381,2.06171249760655,9.07282822147818e-07,5.5500680223801e-05,4.56193658577229e-05,1002,"tags=26%, list=8%, signal=24%","259/7448/462/12/3700/5345/3827/5265/1800/5054/51156/866/7076/1469/28234/710/7422/4318/5268/332/2537/7035/7980/5270/1475/871/1893/960/2876/5329"
"BP","GO:1900046","regulation of hemostasis",58,0.668685405496543,2.21547707189351,9.37703544683553e-07,5.63893589243601e-05,4.63498246306117e-05,1002,"tags=43%, list=8%, signal=40%","2266/2243/2244/350/7448/3273/462/5345/3827/5054/2161/5624/348/710/2191/1311/7035/2149/5270/5627/5328/114897/3170/196527/5329"
"BP","GO:1903046","meiotic cell cycle process",114,0.556820338040575,2.05925708458217,9.36393227766936e-07,5.63893589243601e-05,4.63498246306117e-05,2469,"tags=50%, list=21%, signal=40%","2069/4488/9319/9088/1164/221150/994/6790/5347/25879/83540/7153/9232/25788/84057/991/10635/57820/2175/7272/8438/993/23310/63979/26271/23397/9134/259266/2956/811/9700/3976/898/4439/3619/9133/149986/29893/10051/1909/11130/7283/11022/84930/81930/9918/995/2177/10592/10919/54888/23236/5810/146956/5889/10403/220134"
"BP","GO:0008202","steroid metabolic process",231,0.45486428407065,1.83918274508551,9.72177629796892e-07,5.79711971515861e-05,4.76500331420131e-05,816,"tags=21%, list=7%, signal=20%","336/335/1571/2638/6696/341/1559/3290/10998/1576/866/8630/1066/1565/1555/7364/3990/348/1645/23541/54658/8431/3624/255738/7366/6713/6820/5629/3931/3638/1717/1545/3953/54206/6615/6469/6307/1593/51302/2264/3490/7108/3949/84650/51478/8309/6715/26031/50814"
"BP","GO:0030195","negative regulation of blood coagulation",39,0.732428420201867,2.21942173809087,1.01135608501399e-06,5.98048564938276e-05,4.91572286584434e-05,1002,"tags=51%, list=8%, signal=47%","2266/2243/2244/350/7448/3273/5345/3827/5054/2161/5624/348/710/2191/7035/5270/5627/5328/114897/5329"
"BP","GO:0042273","ribosomal large subunit biogenesis",56,0.680447814667937,2.236231219013,1.02830227310769e-06,6.03044043799354e-05,4.95678372795974e-05,2523,"tags=68%, list=21%, signal=54%","2971/23246/23212/84154/55299/4869/51491/4839/23560/55003/51504/54663/55759/10969/9875/115416/51388/56342/81887/285855/51154/8886/3692/11224/6129/55319/51121/51018/26155/6165/23481/6152/9045/6130/84549/55794/54680/51187"
"CC","GO:0042627","chylomicron",10,0.94011868967117,2.15841712528286,1.06970392633767e-06,6.22181890269845e-05,5.11408926301729e-05,140,"tags=70%, list=1%, signal=69%","336/335/345/350/344/341/348"
"BP","GO:0008652","amino acid biosynthetic process",60,0.656962377521774,2.19336657128217,1.12479597404605e-06,6.48906685514696e-05,5.33375651877549e-05,2576,"tags=55%, list=22%, signal=43%","189/5053/1373/29968/27165/10993/875/5009/26227/6472/4522/18/5831/6507/6470/5723/5092/216/4507/8985/2806/58478/2752/60496/440/162417/586/51074/29920/10157/2746/22929/11315"
"BP","GO:1900047","negative regulation of hemostasis",40,0.735767672424257,2.24356417365896,1.17189152029562e-06,6.70624373227234e-05,5.51226732933617e-05,1002,"tags=52%, list=8%, signal=48%","2266/2243/2244/350/7448/3273/5345/3827/5054/2161/5624/348/710/2191/1311/7035/5270/5627/5328/114897/5329"
"BP","GO:0006936","muscle contraction",198,-0.487668726726427,-1.89830393425021,1.29528167569802e-06,7.35305501660255e-05,6.04392064424653e-05,1521,"tags=31%, list=13%, signal=28%","801/4637/6442/322/7168/1829/1910/80005/126306/783/59272/92241/490/10398/113246/782/5318/10142/4092/817/6335/5997/287/6330/1136/5144/2281/845/6332/3815/4638/5608/3778/23327/1907/8082/1824/5023/6535/150/23336/4660/54795/477/5025/6548/624/6717/23171/1410/857/1264/8654/2946/5350/25802/2934/4629/1908/6338/1674/1113"
"BP","GO:0030162","regulation of proteolysis",481,0.375762718648656,1.63035588318424,1.33503153366976e-06,7.51855854200048e-05,6.17995800172442e-05,1393,"tags=18%, list=12%, signal=16%","259/7448/7018/462/57817/12/3700/5345/3827/5265/1800/3249/5054/51156/2161/866/9104/7076/57761/1469/28234/348/710/64063/7422/4609/4318/6280/29763/6279/80758/85409/3329/1191/54209/6469/3326/666/5268/1944/6790/5347/2264/5366/3336/8313/8767/143458/1512/332/2537/7035/3553/7980/2149/5270/1475/871/64065/4891/991/1017/5328/10213/1029/1893/960/2876/5329/2023/3146/861/4804/5037/5176/90865/1476/64581/55795/6201/10098/79094/8667/101/6690/6599"
"BP","GO:0030193","regulation of blood coagulation",56,0.675948070061056,2.22144320860194,1.36179779594632e-06,7.60891114963393e-05,6.2542242746279e-05,1002,"tags=43%, list=8%, signal=39%","2266/2243/2244/350/7448/3273/462/5345/3827/5054/2161/5624/348/710/2191/7035/2149/5270/5627/5328/114897/3170/196527/5329"
"BP","GO:0050818","regulation of coagulation",61,0.656595085184086,2.19380460139538,1.39613500620182e-06,7.73982344063133e-05,6.36182900441141e-05,1002,"tags=39%, list=8%, signal=36%","2266/2243/2244/350/7448/3273/462/5345/3827/5054/2161/5624/348/710/2191/7035/2149/5270/5627/5328/114897/3170/196527/5329"
"BP","GO:0032508","DNA duplex unwinding",67,0.640963525003323,2.17215395448733,1.42046825464317e-06,7.81367653871935e-05,6.42253333249924e-05,2932,"tags=64%, list=25%, signal=49%","5983/79075/3159/9401/9837/51659/4171/8607/7153/8318/4172/25788/4176/4173/4175/63922/5984/84296/6742/5982/92675/84515/1763/10146/1663/64785/89797/5985/4174/10721/10973/5965/10856/641/1660/51750/25913/7520/4683/56897/5888/170506/51008"
"BP","GO:0061045","negative regulation of wound healing",54,0.681012429983957,2.2251777431495,1.45760442363334e-06,7.956277684694e-05,6.5397458391517e-05,214,"tags=26%, list=2%, signal=26%","2266/2243/2244/350/7448/3273/5345/3827/5054/2161/5624/348/710/2191"
"BP","GO:0043691","reverse cholesterol transport",15,0.890094455357188,2.22261541340963,1.52388417903516e-06,8.25456651483474e-05,6.78492746969372e-05,549,"tags=73%, list=5%, signal=70%","336/335/345/344/55937/1066/3990/348/3931/1191/9388"
"BP","GO:0050819","negative regulation of coagulation",41,0.725145972197411,2.23250677534998,1.64926625354832e-06,8.78388040573368e-05,7.2200025704875e-05,214,"tags=34%, list=2%, signal=34%","2266/2243/2244/350/7448/3273/5345/3827/5054/2161/5624/348/710/2191"
"CC","GO:0032040","small-subunit processome",67,0.639609851286097,2.16756650511891,1.65873728067688e-06,8.78388040573368e-05,7.2200025704875e-05,3392,"tags=73%, list=28%, signal=53%","10171/25879/56902/10813/23160/51602/9136/10528/5591/65083/55226/10885/8602/84128/9277/6201/2091/51096/79050/22984/10436/27292/27340/84294/55127/51406/26574/6223/57647/84135/79954/6210/10607/10199/92856/134430/11103/55813/6191/7520/6233/9790/6206/6193/6194/6217/6229/57050/6207"
"BP","GO:0010951","negative regulation of endopeptidase activity",73,0.625850134949123,2.14694116129244,1.65106088517253e-06,8.78388040573368e-05,7.2200025704875e-05,1002,"tags=27%, list=8%, signal=25%","7448/12/5345/5265/1800/5054/51156/866/7076/710/7422/4318/5268/332/2537/5270/871/960/2876/5329"
"BP","GO:1903034","regulation of response to wounding",134,0.524839114541653,1.98162278311552,1.68315528615547e-06,8.84716289671056e-05,7.2720182772612e-05,1002,"tags=22%, list=8%, signal=20%","2266/2243/2244/350/7448/3273/462/6696/5345/9076/3827/5054/2161/51330/5624/348/710/2191/27346/7035/2149/5270/5627/55612/5328/114897/3170/196527/5329"
"BP","GO:0051983","regulation of chromosome segregation",118,0.546085540444154,2.02521611272291,1.81936292428334e-06,9.49279361081957e-05,7.80270121010372e-05,2923,"tags=53%, list=25%, signal=40%","11065/9319/983/221150/4085/990/5347/83540/891/118471/332/57405/11004/699/54892/991/10783/4288/1063/9212/7272/701/23310/10459/55143/147841/26271/64151/23397/9787/86/55795/10460/6599/9700/286053/3619/64682/10051/605/11130/1459/9918/51434/3192/10592/9735/116028/56852/8881/55055/10403/220134/55920/5885/8379/5925/6597/9183/1062/51529/9184"
"MF","GO:0015267","channel activity",182,-0.484461707844999,-1.86894628053621,1.93205245555871e-06,9.93466972800335e-05,8.1659059162859e-05,1326,"tags=35%, list=11%, signal=32%","84286/51643/8645/8912/599/64114/2555/53373/1364/55362/83862/27069/54499/1182/79838/578/125111/1080/9424/3775/57419/783/364/3738/5663/782/90550/219972/65010/6505/6335/55129/6330/596/1136/54102/203859/2281/1181/6332/3790/147798/3778/3779/55876/5023/54795/5025/8989/140738/255231/6337/53405/50636/5349/389816/54831/140803/6338/92736/266675/1179/343/22802"
"MF","GO:0022803","passive transmembrane transporter activity",182,-0.484461707844999,-1.86894628053621,1.93205245555871e-06,9.93466972800335e-05,8.1659059162859e-05,1326,"tags=35%, list=11%, signal=32%","84286/51643/8645/8912/599/64114/2555/53373/1364/55362/83862/27069/54499/1182/79838/578/125111/1080/9424/3775/57419/783/364/3738/5663/782/90550/219972/65010/6505/6335/55129/6330/596/1136/54102/203859/2281/1181/6332/3790/147798/3778/3779/55876/5023/54795/5025/8989/140738/255231/6337/53405/50636/5349/389816/54831/140803/6338/92736/266675/1179/343/22802"
"BP","GO:0046461","neutral lipid catabolic process",25,0.80173494293544,2.27402893922973,2.09122858124072e-06,0.000105243673847405,8.65061408634177e-05,566,"tags=28%, list=5%, signal=27%","336/345/344/1373/3990/9388/11057"
"BP","GO:0046464","acylglycerol catabolic process",25,0.80173494293544,2.27402893922973,2.09122858124072e-06,0.000105243673847405,8.65061408634177e-05,566,"tags=28%, list=5%, signal=27%","336/345/344/1373/3990/9388/11057"
"CC","GO:0000776","kinetochore",146,0.507466348077127,1.95401290380682,2.08032770502837e-06,0.000105243673847405,8.65061408634177e-05,2923,"tags=49%, list=25%, signal=38%","221150/4085/6790/5347/83540/891/387103/4751/332/55355/57405/55839/11004/64946/699/81620/991/1063/79980/9212/7272/5905/701/64105/27085/147841/86/57122/10615/55166/2491/6599/10910/9793/26039/348995/79023/3619/54821/91272/23279/11130/81930/1263/3192/9735/23421/7514/3297/55055/64769/81929/84295/8243/91687/79902/283489/10403/220134/6990/401541/8379/25909/79172/55746/134492/6597/4928/9183/54984/1062/9184"
"MF","GO:0071813","lipoprotein particle binding",26,0.792399590846229,2.24354618876777,2.21443817959417e-06,0.000109885687569233,9.03216926987951e-05,661,"tags=42%, list=6%, signal=40%","336/335/1401/3990/348/255738/4481/3329/54209/3949/7804"
"MF","GO:0071814","protein-lipid complex binding",26,0.792399590846229,2.24354618876777,2.21443817959417e-06,0.000109885687569233,9.03216926987951e-05,661,"tags=42%, list=6%, signal=40%","336/335/1401/3990/348/255738/4481/3329/54209/3949/7804"
"BP","GO:0052547","regulation of peptidase activity",230,0.453139617119795,1.83667597908555,2.26719032469181e-06,0.000111722101000091,9.18311519672319e-05,1280,"tags=23%, list=11%, signal=21%","259/7448/462/12/3700/5345/3827/5265/1800/5054/51156/866/7076/1469/28234/710/64063/7422/4609/4318/6280/6279/80758/3329/666/5268/1944/5366/3336/8767/1512/332/2537/7035/7980/2149/5270/1475/871/64065/4891/1029/1893/960/2876/5329/3146/4804/5037/5176/1476/64581/55795"
"BP","GO:0006909","phagocytosis",191,0.477274529735696,1.89460576292663,2.3164263463489e-06,0.000113361112784081,9.31783548828985e-05,1154,"tags=20%, list=10%, signal=19%","336/335/197/1401/722/8547/78989/718/725/8685/720/721/717/4481/6556/4233/7052/3953/54209/2209/10417/8877/9066/3673/306/55646/3949/2219/6347/1265/7097/2268/4688/196527/949/5199/3146/7301/3689"
