"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
"HEATR3",0.405040171324703,2.81263913801607,3.80384822463236,0.000363484858054552,0.00228990319345824,-0.106474118881089,"HEATR3","NS"
"SUV39H1",0.523893844983699,2.15361711225354,3.80334419324336,0.000364068537411229,0.00229249943302961,-0.107969266694107,"SUV39H1","NS"
"C15orf23",0.638206602211064,2.4830772594946,3.80282198327761,0.000364674217655653,0.0022952316986881,-0.109518220676637,"C15orf23","NS"
"CDC7",0.53662257725271,1.61646904505123,3.8025421184635,0.000364999214483087,0.00229619562331592,-0.110348292584638,"CDC7","NS"
"RPS6KA1",-0.739091945383882,4.98567007079853,-3.80236841557717,0.000365201069252423,0.00229638432345924,-0.110863473512477,"RPS6KA1","NS"
"MZB1",-1.48790332500312,3.93141002067971,-3.8021091758661,0.000365502523201237,0.00229719883114531,-0.111632321110887,"MZB1","Down"
"FAM116B",-0.360754809236934,1.34946886863762,-3.79989727510028,0.000368084346121068,0.00231233805024434,-0.118191120915799,"FAM116B","NS"
"CALB2",-0.888228134809341,1.33646879948613,-3.79959916144988,0.00036843365368079,0.00231259772702848,-0.119074931697413,"CALB2","NS"
"NBN",0.485035994145079,3.32700635557818,3.79956659866376,0.000368471827633859,0.00231259772702848,-0.11917146746921,"NBN","NS"
"CSDA",0.568528588929931,5.12218137451806,3.79887483850785,0.00036928368907279,0.00231561435705469,-0.121222151657664,"CSDA","NS"
"TRIM3",-0.385642627708018,2.51665653438479,-3.79886174566432,0.000369299071612299,0.00231561435705469,-0.121260962616017,"TRIM3","NS"
"FNDC1",1.23494904849332,1.64876626143943,3.79822276612505,0.000370050545331298,0.00231923798626492,-0.123154989750753,"FNDC1","Up"
"MPP6",0.687190621521716,1.24868653453147,3.79780355275549,0.000370544360138148,0.00232124413509889,-0.124397500197512,"MPP6","NS"
"CEBPZ",0.379086813104366,3.87945570758756,3.79761565092436,0.000370765905573029,0.00232154359431435,-0.124954398944912,"CEBPZ","NS"
"CYP27B1",0.529221027081488,0.847190304962374,3.7971665119544,0.000371295978015978,0.00232377370409812,-0.126285482435494,"CYP27B1","NS"
"LOC100505865",0.83834865411287,1.72568346504539,3.79680741303546,0.000371720309054673,0.00232534024793471,-0.127349655899964,"LOC100505865","NS"
"CENPL",0.42152784615893,1.31782877530586,3.79586111053138,0.000372840744436137,0.00233125785079816,-0.130153707088536,"CENPL","NS"
"RTEL1",0.682916916813142,2.05912014780695,3.79541730667903,0.000373367331127358,0.00233345850258361,-0.131468634777261,"RTEL1","NS"
"ARHGEF18",-0.42104278501342,3.83149613153686,-3.79348834977559,0.000375664408347774,0.00234671707542915,-0.137182845100632,"ARHGEF18","NS"
"COL15A1",1.08741469937741,3.01025714021868,3.79305567216483,0.000376181518373533,0.00234884927500334,-0.138464353126078,"COL15A1","Up"
"HYAL3",0.519688244810467,1.29815719915228,3.79272974281682,0.000376571500741808,0.00235018607795985,-0.139429638434938,"HYAL3","NS"
"AKAP7",-1.05846025018801,2.8058574148698,-3.79170879878872,0.000377795599729041,0.00235672493164306,-0.142453001693206,"AKAP7","Down"
"RNASEH2B",0.628365017623118,3.84530568172828,3.79042724489576,0.000379337576651722,0.00236523971032212,-0.146247464533277,"RNASEH2B","NS"
"MBP",-0.51683452987908,3.44008836784018,-3.79000636325107,0.000379845302299198,0.0023673008065867,-0.147493464283682,"MBP","NS"
"BID",0.517268110752555,3.6487465735222,3.78931742942801,0.000380677798311463,0.0023713830960549,-0.149532849681754,"BID","NS"
"TM4SF1",1.04596295141457,5.58131221667283,3.78868304169268,0.000381445931136723,0.00237506082565186,-0.151410580925252,"TM4SF1","Up"
"BSG",-0.667020998240451,8.29850007368322,-3.78818280885494,0.000382052675162007,0.00237773071519084,-0.152891099453602,"BSG","NS"
"LILRB5",-0.941011330500803,1.87497343043197,-3.78762417175935,0.000382731354503785,0.00238083127281315,-0.154544343146624,"LILRB5","NS"
"NOP56",0.785408443280359,5.15846049730088,3.78745248872395,0.000382940161971243,0.00238083127281315,-0.155052398057935,"NOP56","NS"
"KPNB1",0.404614901563311,5.27128434985817,3.78725371397634,0.000383182056067569,0.00238083127281315,-0.155640608039883,"KPNB1","NS"
"RRP15",0.395342962163657,1.94182593223771,3.78718674253895,0.000383263588371583,0.00238083127281315,-0.15583878452675,"RRP15","NS"
"NAT9",0.456418117179774,3.61171931744833,3.78636798498369,0.000384261707187867,0.00238592236591277,-0.158261424664457,"NAT9","NS"
"R3HDM4",0.50537156341783,5.01016331022151,3.78550697450017,0.000385314027535766,0.00239134511655035,-0.160808766138558,"R3HDM4","NS"
"DNAJC9",0.487579363846202,4.14259280131147,3.78503308770938,0.000385894388397245,0.00239276656246481,-0.162210642506774,"DNAJC9","NS"
"LOC401321",0.369932867990596,1.35908646579525,3.78502752326275,0.000385901208061043,0.00239276656246481,-0.162227102946152,"LOC401321","NS"
"PTCD2",0.342956238990159,1.54444285767569,3.78438181583175,0.00038669335929993,0.002396566172062,-0.164137105453592,"PTCD2","NS"
"TOP1MT",0.903312983571607,3.88337599816741,3.7842053968768,0.0003869100607837,0.00239679751144729,-0.164658920405674,"TOP1MT","NS"
"KIF18A",0.599531814373265,1.23751254494091,3.78340215009461,0.000387898191464412,0.00240180520590708,-0.167034601980174,"KIF18A","NS"
"SMARCD1",0.344408821199793,3.71069632796437,3.78321267977101,0.000388131625260386,0.00240213746027294,-0.167594937247758,"SMARCD1","NS"
"PITPNB",0.463710553129552,4.30247678793851,3.78230484917387,0.000389251975737374,0.00240795597213092,-0.170279513037548,"PITPNB","NS"
"MED27",0.448691997128717,3.49235728062864,3.78195761201822,0.000389681320292423,0.00240946958956899,-0.171306242349707,"MED27","NS"
"OSR1",-0.816761173070475,0.88023200954706,-3.78181539200364,0.000389857300751995,0.00240946958956899,-0.171726750544605,"OSR1","NS"
"NDUFA6",-0.461373523735661,5.65901115777244,-3.78108271909851,0.000390765106670779,0.00241393251479161,-0.173892933947029,"NDUFA6","NS"
"LIMS1",0.474860350323536,3.86883678903133,3.7809411698874,0.000390940724592804,0.00241393251479161,-0.174311403542839,"LIMS1","NS"
"POLE2",0.50549834002484,1.42340663954642,3.7780451347624,0.00039455047018848,0.00243509625065056,-0.182871146277995,"POLE2","NS"
"CHKB",-0.397321338228619,3.48276935762485,-3.77681791769951,0.000396089761349758,0.00244346786295266,-0.186497273159421,"CHKB","NS"
"ALG1L",0.92058300856496,1.4115099880906,3.77566730214006,0.000397538207164636,0.00245085181486951,-0.189896450036192,"ALG1L","NS"
"ZNF142",0.258977262306972,1.93006723260318,3.77557584927238,0.000397653549965357,0.00245085181486951,-0.190166596967512,"ZNF142","NS"
"PDCD2",0.459282513561177,4.04327920233589,3.77541366875754,0.000397858175372618,0.0024509824524338,-0.190645660430403,"PDCD2","NS"
"ELMO2",0.344036282028335,2.88428756192935,3.77508381570295,0.000398274667457539,0.00245241756063025,-0.191619973912372,"ELMO2","NS"
"CIAPIN1",0.383840748081091,4.16886679283676,3.7740130765132,0.000399629532853865,0.00245962681621066,-0.194782366987477,"CIAPIN1","NS"
"WDR90",0.65436740349386,2.47788687973441,3.77344110515678,0.000400355091636778,0.00246295798087046,-0.196471455468603,"WDR90","NS"
"EVI2A",-0.732265651768684,1.98018902870337,-3.77266721083253,0.000401338807514433,0.00246787351403951,-0.198756609571509,"EVI2A","NS"
"OSBPL7",-0.822870830766742,3.12469314837744,-3.7722242089136,0.000401902961790286,0.00247020578447185,-0.200064584380725,"OSBPL7","NS"
"RBAK",0.323776194397499,1.9252036852826,3.77172963370843,0.000402533692932214,0.00247208366545728,-0.201524726867782,"RBAK","NS"
"TMCO1",-0.445110208531514,4.88209631435305,-3.77169451929527,0.000402578510405257,0.00247208366545728,-0.20162839156113,"TMCO1","NS"
"IGFBP7",1.01539276405581,7.82046034368581,3.77043997138435,0.000404182869903774,0.00248079536410392,-0.205331702806988,"IGFBP7","Up"
"GRAP2",-0.493217160236423,1.21527273690646,-3.76832493162538,0.000406901560153403,0.00249633546683644,-0.211573510836686,"GRAP2","NS"
"CHAF1B",0.687024337039747,1.87387729370214,3.76662812020704,0.00040909533633092,0.00250864244334729,-0.216579612361161,"CHAF1B","NS"
"ABP1",-1.38212936264143,5.83031884347671,-3.76596833123363,0.000409951426693949,0.00251227074621386,-0.218525838444417,"ABP1","Down"
"SOWAHD",-0.416468847548221,1.2006048694478,-3.76588239925329,0.000410063051750668,0.00251227074621386,-0.218779303686685,"SOWAHD","NS"
"LOC100233209",-0.50677350855354,1.08173133583073,-3.76551586267129,0.000410539507926126,0.00251403707832672,-0.219860403924518,"LOC100233209","NS"
"ORC5",0.449564750043249,3.10851923154258,3.76492360481214,0.000411310499284933,0.00251760462274177,-0.221607141941357,"ORC5","NS"
"TBC1D12",-0.417949433621459,2.20084211706504,-3.76387097475376,0.000412684226281283,0.00252485651628686,-0.224711260551463,"TBC1D12","NS"
"RTN1",-0.757282636748659,1.38948737156735,-3.76358859859553,0.000413053487522945,0.00252595913056366,-0.22554387970433,"RTN1","NS"
"CD52",-0.920307468870296,5.49359981990056,-3.76323071508688,0.000413521944787804,0.00252766707513936,-0.226599089631458,"CD52","NS"
"PUS7L",0.42703310499775,1.7313441617468,3.76159774467612,0.000415665925517956,0.00253866003737914,-0.231413128372703,"PUS7L","NS"
"ATPAF2",-0.388301751380591,2.76288077166493,-3.7615596903514,0.000415716015260331,0.00253866003737914,-0.231525299203006,"ATPAF2","NS"
"EBPL",0.675403278944012,4.65532730505667,3.76142728053593,0.000415890347389832,0.00253866003737914,-0.231915591919676,"EBPL","NS"
"TRIM28",0.519909685544416,5.79516612612836,3.76063043101252,0.000416940970086489,0.0025439110695414,-0.234264228320429,"TRIM28","NS"
"SRSF7",0.353346944341302,5.53873842196719,3.76007319704467,0.000417677179409513,0.00254708069116921,-0.235906451447922,"SRSF7","NS"
"STRA6",0.976016753457753,0.845622685919972,3.75994879639316,0.000417841705960404,0.00254708069116921,-0.236273053282135,"STRA6","NS"
"ARID3B",-0.348448468313184,1.95685860374237,-3.75961057121114,0.000418289341397894,0.00254864668479647,-0.237269748958269,"ARID3B","NS"
"NPRL3",0.589148867643116,2.92374402827256,3.75774544423721,0.000420766083168762,0.00256096272180101,-0.242765055570933,"NPRL3","NS"
"STX1A",0.601913953526394,1.50767431436421,3.7576652343277,0.000420872910575563,0.00256096272180101,-0.243001346458317,"STX1A","NS"
"GPX3",-1.43410363450565,4.74301117716241,-3.75765566581296,0.000420885656119968,0.00256096272180101,-0.243029534213828,"GPX3","Down"
"MST1P9",-1.19712710911238,1.66584249026264,-3.75749791975026,0.000421095831925443,0.00256107533281191,-0.243494230216974,"MST1P9","Down"
"EIF4A1",0.508486597560585,7.42549172839665,3.7568445578276,0.000421967423265425,0.00256520869411857,-0.245418816066374,"EIF4A1","NS"
"COX4I1",-0.461950652975155,8.98508886469334,-3.75553705116345,0.000423716851056185,0.00257393797378156,-0.249269715890924,"COX4I1","NS"
"CCNF",0.731676657340818,1.914559501186,3.75548352226118,0.000423788620140656,0.00257393797378156,-0.249427354067613,"CCNF","NS"
"DGCR2",-0.459806740440838,4.90167521424931,-3.75502292664016,0.00042440664764844,0.00257504996085808,-0.250783716566738,"DGCR2","NS"
"SETD6",0.348178530519295,2.70439785888771,3.75495578049486,0.000424496816578168,0.00257504996085808,-0.250981440619452,"SETD6","NS"
"CBWD2",0.347728582653567,3.50911754066391,3.75491629623798,0.000424549847610414,0.00257504996085808,-0.251097708254735,"CBWD2","NS"
"TOX2",-0.50132823521882,1.15069176676606,-3.75476069030015,0.000424758902760058,0.00257514902843915,-0.251555907687329,"TOX2","NS"
"MAGIX",-0.624191474530804,1.29609782848075,-3.75410346511944,0.000425642968783984,0.00257933848022295,-0.253491061699386,"MAGIX","NS"
"HEXIM1",-0.55247245032959,3.40802660152321,-3.75348811082414,0.00042647231223966,0.00258319267277712,-0.255302753121716,"HEXIM1","NS"
"SSBP2",-0.656121834234205,1.59562736762234,-3.75309702568841,0.000427000202549771,0.00258521826301316,-0.256454075108788,"SSBP2","NS"
"S100A8",1.45040763602242,3.40090724705732,3.75064966232983,0.000430317939696959,0.00260412514050306,-0.26365734014343,"S100A8","Up"
"C5orf56",-0.495645224385659,2.01328436871604,-3.74771831350203,0.000434324339271957,0.00262624494420769,-0.272281545225511,"C5orf56","NS"
"MTDH",0.36838692936282,4.31722306540223,3.74756857266292,0.00043452995410169,0.00262624494420769,-0.272721987477238,"MTDH","NS"
"ABCC13",-0.689549331674436,0.808866017993775,-3.74754468925848,0.000434562757943662,0.00262624494420769,-0.27279223631528,"ABCC13","NS"
"CDCA3",1.01268001738267,2.75993217232815,3.74707533057992,0.000435207904069963,0.00262895479845518,-0.274172720026295,"CDCA3","Up"
"GIPC1",-0.684027087755025,6.39000777637205,-3.74661144305808,0.000435846432597154,0.00263162224688801,-0.275537013938236,"GIPC1","NS"
"MAD2L1",1.10116097859492,4.07151999259967,3.74598661987768,0.000436707905133656,0.00263555792638085,-0.277374465903887,"MAD2L1","Up"
"VPS13D",-0.418930031060543,2.18278882602077,-3.74585271299819,0.000436892741126597,0.00263555792638085,-0.277768230245669,"VPS13D","NS"
"KIF5B",0.541740764290778,5.39239525156931,3.74536318960431,0.000437569084863426,0.00263844680141927,-0.279207645494736,"KIF5B","NS"
"ST3GAL2",0.55966729212067,2.69045188033193,3.74379357874669,0.000439744496815673,0.00264975961144049,-0.283822263502603,"ST3GAL2","NS"
"HSPBAP1",0.270289229374062,1.52164034104023,3.74372350936875,0.000439841851382653,0.00264975961144049,-0.284028239752222,"HSPBAP1","NS"
"LIMK1",0.548496834890645,3.41779695875817,3.74138035232152,0.000443109369628867,0.00266824127849523,-0.290914912662243,"LIMK1","NS"
"CLK3",-0.346589819382739,3.66522329298952,-3.74036303645619,0.000444535246863484,0.00267562160747292,-0.293904086994387,"CLK3","NS"
"DDX26B",-0.594695113265441,1.83283641650935,-3.73844841064562,0.000447230742825727,0.00269063358200692,-0.299528548772216,"DDX26B","NS"
"ANKRD13B",0.862170195926154,1.58400669156914,3.73808141464766,0.000447749203279259,0.0026925404384417,-0.300606457006339,"ANKRD13B","NS"
"AHNAK",-0.839546606461261,4.62437296269675,-3.73769483818806,0.000448295948633816,0.00269391809439136,-0.301741809070158,"AHNAK","NS"
"FAM21B",-0.458327033965096,2.31754860389601,-3.73763437734833,0.000448381517881035,0.00269391809439136,-0.301919372819261,"FAM21B","NS"
"ZNF44",-0.374728193372589,2.03951162596709,-3.7371552210302,0.000449060214205702,0.00269678318301869,-0.303326519009993,"ZNF44","NS"
"OTUD7B",-0.374643748096914,2.81404764163022,-3.73649230460687,0.000450000820233778,0.00270121786161893,-0.305273144455205,"OTUD7B","NS"
"PSMA3",0.440824577573041,5.91600735800416,3.73555806019507,0.000451329619051859,0.00270797771431116,-0.308016173633058,"PSMA3","NS"
"DOCK10",-0.528984753956287,1.50386573610395,-3.73364514622731,0.000454062152362401,0.00272218592532484,-0.313631429715253,"DOCK10","NS"
"ABCD4",-0.412448244628029,2.98707230006711,-3.73361516461705,0.000454105106088091,0.00272218592532484,-0.313719425866475,"ABCD4","NS"
"WDHD1",0.504240151056542,1.41170196234171,3.73222263392511,0.000456104440287096,0.00273268378744295,-0.317806058349204,"WDHD1","NS"
"DHX34",0.475336804630521,2.37262916223022,3.73211081937081,0.000456265344243768,0.00273268378744295,-0.318134160029216,"DHX34","NS"
"BAD",-0.55646159313348,4.7377201239109,-3.73183880990305,0.000456656999985606,0.00273292521216756,-0.31893230393237,"BAD","NS"
"STX16",0.425777375950715,4.35170565688481,3.73170727055871,0.000456846513928874,0.00273292521216756,-0.319318261222984,"STX16","NS"
"02-Sep",0.28640846711874,6.62368944440097,3.73155604395779,0.000457064485264845,0.00273292521216756,-0.31976197430582,"02-Sep","NS"
"CMTM8",0.687601351772357,3.46469108734275,3.73151492290129,0.000457123772578544,0.00273292521216756,-0.31988262555487,"CMTM8","NS"
"B3GNT6",-1.80293221253028,2.87779366569912,-3.73112235976026,0.000457690131636474,0.00273508745032494,-0.321034386782656,"B3GNT6","Down"
"ZNF688",-0.413454227137132,2.71988070409233,-3.73081025434332,0.000458140892663213,0.00273655726766466,-0.321950038842376,"ZNF688","NS"
"RDH5",-1.1545736157791,2.62068747088371,-3.72928585048031,0.000460348649775712,0.00274851593311129,-0.326421683146624,"RDH5","Down"
"ARID3A",0.971830842668379,2.20770305913686,3.7289415958057,0.000460848635415686,0.00275027220474515,-0.327431363677992,"ARID3A","NS"
"HEXDC",-0.412673903921617,2.88241841701461,-3.72852103380221,0.000461460154166929,0.0027519455121601,-0.328664776170363,"HEXDC","NS"
"RPA3",0.568765533193795,3.42286721056537,3.72845307359593,0.000461559044780953,0.0027519455121601,-0.328864080392528,"RPA3","NS"
"PAIP1",0.409402239800325,4.83882464104694,3.72820440370879,0.00046192106382816,0.0027519455121601,-0.329593326824437,"PAIP1","NS"
"WDR62",0.551768513637118,1.04423262077496,3.72818258896858,0.000461952835187481,0.0027519455121601,-0.329657299133104,"WDR62","NS"
"LYSMD4",-0.335097883516484,1.56328106574523,-3.72780820596038,0.000462498419589499,0.00275396786210111,-0.330755153472388,"LYSMD4","NS"
"ID2",-0.770551939849307,6.12424968101236,-3.72590643026274,0.000465279409709964,0.00276929330625592,-0.336331001841437,"ID2","NS"
"CETN2",0.651985594945709,4.69595894458934,3.72522536603918,0.00046627923118222,0.00277355122825734,-0.338327423987421,"CETN2","NS"
"PSMG4",0.635208684216093,3.57371401831911,3.72513643296328,0.000466409939372418,0.00277355122825734,-0.338588100301068,"PSMG4","NS"
"CHI3L1",1.71619990196759,2.87329419148358,3.72396229639842,0.000468138907161783,0.00278259434052302,-0.342029333605081,"CHI3L1","Up"
"NCF4",-0.593480361217311,2.73245707136341,-3.72362017100642,0.000468643856693679,0.0027832423775053,-0.343031937694866,"NCF4","NS"
"TIMM8A",0.581303525123343,2.98022571779158,3.72360617655991,0.000468664522480687,0.0027832423775053,-0.343072947511598,"TIMM8A","NS"
"IGFBP5",1.13948263409465,4.78791040244483,3.72157672059668,0.000471670714015248,0.00279939878763104,-0.349019188323892,"IGFBP5","Up"
"ZNRF3",0.68336607400548,2.3892745502456,3.72148697614689,0.00047180407646648,0.00279939878763104,-0.349282093187073,"ZNRF3","NS"
"SLITRK6",-1.04345057297348,1.29652023584278,-3.72089467272261,0.000472685160736776,0.00280338176554141,-0.351017143732224,"SLITRK6","Down"
"ACVR1C",-0.660813003005925,1.22587855493245,-3.72074132887827,0.000472913525110393,0.0028034918023625,-0.351466311868667,"ACVR1C","NS"
"FAM176A",0.951836317320961,1.48137946788716,3.71854169451421,0.000476200948885899,0.00282172819468443,-0.357908200723219,"FAM176A","NS"
"GABARAP",-0.445558202215357,7.56005649605382,-3.7181466031944,0.000476793741150506,0.00282398846154834,-0.359065037539901,"GABARAP","NS"
"AP5B1",-0.329026786320902,2.41933899306367,-3.71765357633371,0.000477534467208266,0.00282712253027774,-0.360508531649709,"AP5B1","NS"
"SUCLG1",-0.529846940032479,6.33808720622794,-3.71693131540394,0.000478621587309761,0.00283152566261862,-0.362622980821332,"SUCLG1","NS"
"GSTP1",0.752934072630558,7.53210486628229,3.71687793600876,0.000478702026033188,0.00283152566261862,-0.362779241751343,"GSTP1","NS"
"CD3E",-0.921933445412995,3.07203876068331,-3.7164070425543,0.000479412188464555,0.00283447153197495,-0.364157661799188,"CD3E","NS"
"SAMD4B",0.350476142186654,3.74691159998263,3.71577863276708,0.000480361476888992,0.00283763798081925,-0.365997012217118,"SAMD4B","NS"
"KLF6",-0.631574139615178,5.78606804299193,-3.71577135418427,0.000480372482608377,0.00283763798081925,-0.366018315509848,"KLF6","NS"
"CCNB1IP1",0.598864452069054,4.3412741872036,3.71503062942046,0.000481493774107779,0.00284300477668057,-0.368186175932049,"CCNB1IP1","NS"
"CD37",-0.904168648175574,3.5365287661631,-3.71390879804054,0.000483196753066483,0.00285179991805404,-0.371468932126226,"CD37","NS"
"SOSTDC1",-1.26032648475478,2.06243228572714,-3.71347942027891,0.000483850089590967,0.0028543950980638,-0.372725244858621,"SOSTDC1","Down"
"PLD1",-0.620437124257458,2.6993023779158,-3.71238152607509,0.000485524485298103,0.00286300890227416,-0.375937179234946,"PLD1","NS"
"SNRNP200",0.338196377819505,4.80404150966802,3.71167384990624,0.000486606701928534,0.00286812472482094,-0.378007221388139,"SNRNP200","NS"
"TMEM67",0.441563734502271,1.16486822557753,3.71058126288656,0.000488282085547583,0.00287572381774258,-0.381202724533618,"TMEM67","NS"
"SCN4B",-0.513036670191143,0.860821492869089,-3.71055241308722,0.000488326398926651,0.00287572381774258,-0.381287094474325,"SCN4B","NS"
"LINC00526",-0.615672122353726,2.03137260896474,-3.70981839310887,0.000489455152995535,0.00288110121335962,-0.383433574188279,"LINC00526","NS"
"PDDC1",0.37778023727276,3.47043508998705,3.70965995428986,0.000489699123337338,0.00288126802555416,-0.383896861104924,"PDDC1","NS"
"MORC4",0.630049293840586,2.36514603455595,3.70818768554933,0.000491971759805105,0.00289336560498055,-0.388201332578009,"MORC4","NS"
"SLC16A9",-1.12095000341415,2.41537927350577,-3.70752922528042,0.000492991445412949,0.00289808697475048,-0.390126149859004,"SLC16A9","Down"
"FLII",-0.368894580000007,4.74445187495736,-3.70713896727501,0.000493596750835474,0.00290036929844485,-0.391266861574479,"FLII","NS"
"GGT6",-1.47144121664392,4.59337366960623,-3.70690207647846,0.000493964524960848,0.00290082012437261,-0.391959251633522,"GGT6","Down"
"TMEM63B",-0.537561371135173,4.55816754075193,-3.70672283824902,0.000494242967654853,0.00290082012437261,-0.392483116229535,"TMEM63B","NS"
"DHRS1",-0.719341898674187,4.52121366083693,-3.70667020648856,0.000494324758508938,0.00290082012437261,-0.392636941741631,"DHRS1","NS"
"F13A1",-1.30535682807121,3.12577860838893,-3.70646787563162,0.0004946393056516,0.0029013917480758,-0.393228277132943,"F13A1","Down"
"COQ9",-0.466229686896706,5.2303696882437,-3.70594265785255,0.000495456713775822,0.00290491119327448,-0.394763199021843,"COQ9","NS"
"KIF2C",0.861607164585417,2.48686417606592,3.70569589073204,0.000495841209660706,0.00290589045766946,-0.395484319348967,"KIF2C","NS"
"PHF20L1",0.405294966276589,3.06581754549824,3.70513959925301,0.00049670903443523,0.00290955890141898,-0.397109850758905,"PHF20L1","NS"
"TMEM194A",0.463898672554981,2.29153075693884,3.70490106695423,0.000497081594728676,0.00290955890141898,-0.397806818923749,"TMEM194A","NS"
"CAMK2D",-0.627607390492644,3.67847696271516,-3.70487622270679,0.000497120414005353,0.00290955890141898,-0.397879409889787,"CAMK2D","NS"
"ECH1",-1.09717750866259,6.56678199369989,-3.70464148903914,0.000497487330069652,0.00291043156934794,-0.398565250545413,"ECH1","Down"
"BUB1B",0.799894223835539,2.17977714699657,3.70388284849239,0.000498674948743612,0.00291610269807971,-0.400781659364564,"BUB1B","NS"
"PNP",0.532619345982755,4.68825961613426,3.70340244738874,0.000499428399751449,0.00291923109251044,-0.402185039635161,"PNP","NS"
"ELTD1",0.684722602203246,2.0926229689155,3.70302702081016,0.000500017969962237,0.00292139926306752,-0.403281687144547,"ELTD1","NS"
"CLUAP1",0.374382895033027,2.67795169507108,3.70236882506801,0.000501053210626759,0.0029261682694033,-0.405204166466585,"CLUAP1","NS"
"SORD",0.962436509054751,4.7726637952092,3.70197939384701,0.000501666692545533,0.00292847109907969,-0.406341535638171,"SORD","NS"
"FN3K",-0.531209793611245,3.7030501556721,-3.70091913828569,0.000503340591413699,0.0029369593809912,-0.409437753536198,"FN3K","NS"
"LRRK1",-0.401859669878532,2.45878874089302,-3.70055950716501,0.000503909580175869,0.00293899598878654,-0.410487850734695,"LRRK1","NS"
"SETBP1",-0.531736641589135,0.983464632975757,-3.6997866651003,0.000505134414255804,0.00294485429462742,-0.412744292389005,"SETBP1","NS"
"RNF185",-0.456546226058569,3.71445313992263,-3.69938655898523,0.000505769639900174,0.00294727166521855,-0.413912360764984,"RNF185","NS"
"NEIL1",-0.43071843011029,1.97345816322124,-3.69815543579618,0.000507729027079561,0.00295641687034126,-0.417506033685545,"NEIL1","NS"
"IL10RA",-0.834822038976463,2.73859640712254,-3.69812251383367,0.000507781523531896,0.00295641687034126,-0.417602123932519,"IL10RA","NS"
"GBA3",-1.57013038843137,1.81170252603206,-3.6979287835191,0.000508090545872445,0.00295669176679684,-0.418167559841593,"GBA3","Down"
"GNL3L",0.44312755509119,2.17670847584657,3.69781552433569,0.000508271290849598,0.00295669176679684,-0.418498118604247,"GNL3L","NS"
"PTPN18",-0.429517267992643,4.21867075601799,-3.69690176330483,0.000509731773391051,0.00296334505819528,-0.421164808806616,"PTPN18","NS"
"ACTL10",0.747963588172464,1.83765385242726,3.69682254690223,0.00050985857572152,0.00296334505819528,-0.421395973176509,"ACTL10","NS"
"CADPS",0.790065054264531,1.31569370579585,3.69634559552383,0.000510622674438515,0.00296649572862932,-0.422787721649535,"CADPS","NS"
"MAML3",-0.434427430264955,1.80726532360866,-3.69565027563908,0.000511738575155768,0.00297168658897496,-0.424816482961583,"MAML3","NS"
"COPS6",0.386156302211536,5.36859783808986,3.69523782372289,0.000512401611758531,0.00297424428163227,-0.426019803966737,"COPS6","NS"
"CXCL3",1.56291240957854,3.53373772170624,3.69238557657127,0.000517009308361832,0.00299968666015232,-0.434339028868806,"CXCL3","Up"
"RAB22A",0.381311224365106,3.07852676262076,3.69083762407273,0.000519526551543552,0.00301298341220701,-0.438852405891884,"RAB22A","NS"
"TSC22D3",-0.822350486121925,4.44888413792656,-3.6904242956238,0.000520200679228697,0.00301480786090387,-0.440057363010419,"TSC22D3","NS"
"NCAM1",-0.776362357529504,1.17934376098824,-3.69036810401481,0.000520292390902884,0.00301480786090387,-0.440221169668592,"NCAM1","NS"
"ASB9",0.786175167822678,1.69390548708988,3.69010252440494,0.000520726059334529,0.00301601283260858,-0.440995352792195,"ASB9","NS"
"C2orf49",0.313292548102421,3.43869635851871,3.68973578821391,0.000521325476746306,0.00301692076057149,-0.4420643606654,"C2orf49","NS"
"TAMM41",0.542702915155859,2.50833970260386,3.6896213468272,0.000521512662400069,0.00301692076057149,-0.44239793576547,"TAMM41","NS"
"STAB1",-0.828541534802899,3.5458858884792,-3.68959230951825,0.00052156016740908,0.00301692076057149,-0.442482573089229,"STAB1","NS"
"WBSCR22",0.491583620231896,5.80645971795906,3.68925147177829,0.000522118087500622,0.0030188411446055,-0.443476010374502,"WBSCR22","NS"
"ABCB1",-1.34516057285116,3.53389222879313,-3.6860757483147,0.000527343998516575,0.00304644723516826,-0.45272967785874,"ABCB1","Down"
"DEFB1",-1.81578565070095,4.44814736402399,-3.68607294445066,0.000527348634556518,0.00304644723516826,-0.452737845905165,"DEFB1","Down"
"SERPINE2",1.01502851272124,3.90834167349936,3.6856024560259,0.000528127115065769,0.00304962597731582,-0.454108392503137,"SERPINE2","Up"
"PDE3A",-0.95187960500449,2.67777337693241,-3.68523147858385,0.000528741718278923,0.00305039820743721,-0.455188988190137,"PDE3A","NS"
"LMTK2",-0.484153675009455,3.0476178126314,-3.68506468425497,0.000529018271761265,0.00305039820743721,-0.455674811539643,"LMTK2","NS"
"PCBD1",0.505222807202017,5.90668727771644,3.68498181245766,0.000529155728914174,0.00305039820743721,-0.455916188166676,"PCBD1","NS"
"ULBP3",0.524622722047469,0.912350110203583,3.68497079595678,0.000529174004253813,0.00305039820743721,-0.455948275149217,"ULBP3","NS"
"S100A9",1.52680574649992,4.36480282141116,3.68401927535139,0.000530754769903007,0.0030569616710757,-0.458719489095857,"S100A9","Up"
"PJA1",0.520193634694221,2.59020878118993,3.68401001588328,0.000530770174891156,0.0030569616710757,-0.458746454355537,"PJA1","NS"
