"gene","module","MM","GS","absMM","absGS"
"CCDC162P","blue",0.734534170479637,-0.460530541160811,0.734534170479637,0.460530541160811
"MPP5","blue",0.733552586856463,-0.62085534510005,0.733552586856463,0.62085534510005
"EPN3","blue",0.732755707145502,-0.481655704736419,0.732755707145502,0.481655704736419
"MARCKS","blue",0.732311147832186,-0.627831812741972,0.732311147832186,0.627831812741972
"AFG3L2","blue",0.731616232884048,-0.566599255015615,0.731616232884048,0.566599255015615
"CPNE2","blue",0.730971916563814,-0.673857404241923,0.730971916563814,0.673857404241923
"CTSA","blue",0.730898160287536,-0.575191856417449,0.730898160287536,0.575191856417449
"ATP2C2","blue",0.730878007952815,-0.448366470427065,0.730878007952815,0.448366470427065
"LDLRAP1","blue",0.730862918416953,-0.498151365545835,0.730862918416953,0.498151365545835
"SSTR1","blue",0.730498399338612,-0.551712358459696,0.730498399338612,0.551712358459696
"ATP5B","blue",0.729908090084883,-0.53426567478218,0.729908090084883,0.53426567478218
"LETM1","blue",0.729874502975028,-0.590818047541305,0.729874502975028,0.590818047541305
"ARV1","blue",0.729275236079924,-0.505025286197208,0.729275236079924,0.505025286197208
"PPYR1","blue",0.729068373832564,-0.592629365696874,0.729068373832564,0.592629365696874
"AKAP7","blue",0.727057969651913,-0.501270615156788,0.727057969651913,0.501270615156788
"SLC26A6","blue",0.726735344655202,-0.508473837655466,0.726735344655202,0.508473837655466
"SYNJ2BP","blue",0.726514856663847,-0.625123327861435,0.726514856663847,0.625123327861435
"XDH","blue",0.72638393660505,-0.537044269710208,0.72638393660505,0.537044269710208
"CREB3L1","blue",0.726075253509386,-0.590294950485633,0.726075253509386,0.590294950485633
"DGKQ","blue",0.725975529886212,-0.562343442077601,0.725975529886212,0.562343442077601
"BLOC1S1","blue",0.725559734678623,-0.545440680192672,0.725559734678623,0.545440680192672
"SDHD","blue",0.725333013709105,-0.525703120223479,0.725333013709105,0.525703120223479
"ACVR1C","blue",0.724749220235594,-0.547110563669444,0.724749220235594,0.547110563669444
"NRIP1","blue",0.724679692901698,-0.503551655710353,0.724679692901698,0.503551655710353
"SLITRK6","blue",0.724552898921861,-0.623647332032632,0.724552898921861,0.623647332032632
"UBE2J1","blue",0.724123159674647,-0.562523458638469,0.724123159674647,0.562523458638469
"TCEA3","blue",0.723955290961654,-0.462829648361171,0.723955290961654,0.462829648361171
"BCL2L11","blue",0.723749531485613,-0.476144090944836,0.723749531485613,0.476144090944836
"CACFD1","blue",0.723052717031663,-0.524873653279028,0.723052717031663,0.524873653279028
"PLEKHG6","blue",0.722981029603418,-0.480001371745714,0.722981029603418,0.480001371745714
"TBX10","blue",0.722632104086928,-0.548687239736634,0.722632104086928,0.548687239736634
"MKNK2","blue",0.72201740933505,-0.564348466517769,0.72201740933505,0.564348466517769
"ATP1B3","blue",0.721491927963147,-0.631549860894664,0.721491927963147,0.631549860894664
"MGST3","blue",0.720262968420698,-0.576728293641371,0.720262968420698,0.576728293641371
"SATB2","blue",0.720169939970997,-0.394912947112884,0.720169939970997,0.394912947112884
"CEP70","blue",0.718835447874748,-0.529799909685685,0.718835447874748,0.529799909685685
"BCMO1","blue",0.718648865378678,-0.538209819369,0.718648865378678,0.538209819369
"SH3BP1","blue",0.718619759901404,-0.508323744579198,0.718619759901404,0.508323744579198
"TNFSF13","blue",0.717293535498848,-0.558418087346575,0.717293535498848,0.558418087346575
"UBL3","blue",0.717248299160204,-0.534707951366968,0.717248299160204,0.534707951366968
"HERC3","blue",0.717024116659618,-0.627639108815064,0.717024116659618,0.627639108815064
"TPK1","blue",0.716983487588526,-0.616872902457685,0.716983487588526,0.616872902457685
"PVRL3","blue",0.716855636009367,-0.490165412598293,0.716855636009367,0.490165412598293
"ZSWIM6","blue",0.716838988664905,-0.594269931993583,0.716838988664905,0.594269931993583
"NET1","blue",0.716065503164431,-0.475417978161056,0.716065503164431,0.475417978161056
"HRASLS2","blue",0.716047343882859,-0.660213261930802,0.716047343882859,0.660213261930802
"PGGT1B","blue",0.715922227079368,-0.538733261432101,0.715922227079368,0.538733261432101
"LOC282997","blue",0.715660593786048,-0.691396422643907,0.715660593786048,0.691396422643907
"ATP6V0D2","blue",0.715256238279497,-0.554741142809276,0.715256238279497,0.554741142809276
"SULT1A4","blue",0.714736153134987,-0.554294232572449,0.714736153134987,0.554294232572449
"TMEM125","blue",0.714661763741013,-0.426141298293119,0.714661763741013,0.426141298293119
"HNF1B","blue",0.713240856746043,-0.360035533493064,0.713240856746043,0.360035533493064
"MYL12B","blue",0.712435442920232,-0.5107466604118,0.712435442920232,0.5107466604118
"PANK3","blue",0.711749027213944,-0.465503445512801,0.711749027213944,0.465503445512801
"HTR4","blue",0.711651046020417,-0.68253148018106,0.711651046020417,0.68253148018106
"EFNA2","blue",0.711600514833434,-0.502867648683717,0.711600514833434,0.502867648683717
"LOC100289019","blue",0.711449484645917,-0.50110105387241,0.711449484645917,0.50110105387241
"LGALS9","blue",0.711080148579514,-0.504712176526761,0.711080148579514,0.504712176526761
"BTBD3","blue",0.710593317694838,-0.629534592393972,0.710593317694838,0.629534592393972
"PGAP3","blue",0.710179068490293,-0.477943856459845,0.710179068490293,0.477943856459845
"KIAA1671","blue",0.710116803611117,-0.525291949765702,0.710116803611117,0.525291949765702
"BHLHE41","blue",0.709786245487731,-0.673605451050661,0.709786245487731,0.673605451050661
"UGDH","blue",0.709457232330325,-0.553049132710937,0.709457232330325,0.553049132710937
"PPM1A","blue",0.708587251335016,-0.598932480649042,0.708587251335016,0.598932480649042
"HOXB7","blue",0.708085079657171,-0.46943977286934,0.708085079657171,0.46943977286934
"PIGN","blue",0.707927198111129,-0.476788499777901,0.707927198111129,0.476788499777901
"CAMK2D","blue",0.707779310791267,-0.596044603792912,0.707779310791267,0.596044603792912
"MAGIX","blue",0.707446782612655,-0.508470058859775,0.707446782612655,0.508470058859775
"VIMP","blue",0.707280128445521,-0.533098314420267,0.707280128445521,0.533098314420267
"C1orf226","blue",0.70696300931932,-0.576136978028848,0.70696300931932,0.576136978028848
"S100A14","blue",0.706714134936887,-0.37860852679649,0.706714134936887,0.37860852679649
"GAL3ST1","blue",0.706470564217123,-0.539375633019691,0.706470564217123,0.539375633019691
"DDX26B","blue",0.706449026159503,-0.54517828346349,0.706449026159503,0.54517828346349
"CTSE","blue",0.705776287512695,-0.567171029918511,0.705776287512695,0.567171029918511
"FAM102B","blue",0.70523482940094,-0.531579958057822,0.70523482940094,0.531579958057822
"MAPK7","blue",0.70520724440966,-0.664126799617096,0.70520724440966,0.664126799617096
"ABCC3","blue",0.705111692648014,-0.379311697260172,0.705111692648014,0.379311697260172
"MPI","blue",0.704117644502441,-0.6308763708411,0.704117644502441,0.6308763708411
"CDX1","blue",0.703914791033147,-0.385464672518634,0.703914791033147,0.385464672518634
"FKBP1B","blue",0.703884659112058,-0.593963524799176,0.703884659112058,0.593963524799176
"LOC283070","blue",0.703741415876552,-0.478115845525562,0.703741415876552,0.478115845525562
"CDK3","blue",0.703308588881195,-0.543711786400527,0.703308588881195,0.543711786400527
"MUC13","blue",0.703176621856816,-0.407928890020716,0.703176621856816,0.407928890020716
"TSPAN15","blue",0.703017842892733,-0.581319799387647,0.703017842892733,0.581319799387647
"GHITM","blue",0.702870467902136,-0.499788026132433,0.702870467902136,0.499788026132433
"EDEM3","blue",0.701369452407634,-0.466692309640956,0.701369452407634,0.466692309640956
"ZSWIM5","blue",0.701158104135866,-0.530622172283253,0.701158104135866,0.530622172283253
"TMEM170A","blue",0.700849276996559,-0.457788696709574,0.700849276996559,0.457788696709574
"RAB27B","blue",0.70050006952475,-0.471335208433929,0.70050006952475,0.471335208433929
"ACER3","blue",0.700451834023878,-0.553555354526381,0.700451834023878,0.553555354526381
"TMEM44","blue",0.699916190637652,-0.573503562024957,0.699916190637652,0.573503562024957
"FAM21B","blue",0.699113276549216,-0.620649302522055,0.699113276549216,0.620649302522055
"TMEM63B","blue",0.698669467400684,-0.43418350754954,0.698669467400684,0.43418350754954
"INSL5","blue",0.698505927352072,-0.585737650796952,0.698505927352072,0.585737650796952
"MYZAP","blue",0.698123489409056,-0.684116157905522,0.698123489409056,0.684116157905522
"AGFG2","blue",0.697571015239849,-0.51224958587707,0.697571015239849,0.51224958587707
"LITAF","blue",0.696536259855179,-0.515119029291576,0.696536259855179,0.515119029291576
"MMP15","blue",0.696441197725069,-0.469945574453559,0.696441197725069,0.469945574453559
"LRP10","blue",0.69604534598967,-0.654704070084265,0.69604534598967,0.654704070084265
"BAK1","blue",0.694813036989202,-0.474567253491329,0.694813036989202,0.474567253491329
"OPTN","blue",0.694738940200798,-0.597285046916621,0.694738940200798,0.597285046916621
"CHMP1B","blue",0.694673470563389,-0.560245547041454,0.694673470563389,0.560245547041454
"CCDC64B","blue",0.694198443822247,-0.407322255850793,0.694198443822247,0.407322255850793
"IL17RE","blue",0.694102393679821,-0.415786530881074,0.694102393679821,0.415786530881074
"NUDT12","blue",0.694036501238201,-0.487844720783692,0.694036501238201,0.487844720783692
"GCSHP3","blue",0.693924528122316,-0.586327942206768,0.693924528122316,0.586327942206768
"KIAA1468","blue",0.693027730025916,-0.488842435863905,0.693027730025916,0.488842435863905
"TPRN","blue",0.692891540564302,-0.462022932504015,0.692891540564302,0.462022932504015
"COL17A1","blue",0.692759301771817,-0.436888681346264,0.692759301771817,0.436888681346264
"C19orf21","blue",0.692526329828162,-0.439704099206443,0.692526329828162,0.439704099206443
"PRR15L","blue",0.692229845624572,-0.346914381301925,0.692229845624572,0.346914381301925
"DQX1","blue",0.691818466932518,-0.515934059653563,0.691818466932518,0.515934059653563
"ATP5G3","blue",0.691806484626206,-0.402092772101433,0.691806484626206,0.402092772101433
"FAM177A1","blue",0.691675718990927,-0.475878917255967,0.691675718990927,0.475878917255967
"C7orf43","blue",0.691424699416701,-0.613832600890249,0.691424699416701,0.613832600890249
"ACVR1B","blue",0.690655725844524,-0.421313131669534,0.690655725844524,0.421313131669534
"ATP10B","blue",0.690643299352374,-0.380001860281231,0.690643299352374,0.380001860281231
"EXD3","blue",0.690456209700133,-0.652975230053005,0.690456209700133,0.652975230053005
"NUDT22","blue",0.689671953356174,-0.490979523092728,0.689671953356174,0.490979523092728
"OCEL1","blue",0.689645181655178,-0.535942202910691,0.689645181655178,0.535942202910691
"DSG2","blue",0.689438506711372,-0.353732323843317,0.689438506711372,0.353732323843317
"SLC6A9","blue",0.689305510210784,-0.664324288415305,0.689305510210784,0.664324288415305
"LMTK2","blue",0.688753939115698,-0.564839146594653,0.688753939115698,0.564839146594653
"EFCAB4B","blue",0.688274971573894,-0.465386613633149,0.688274971573894,0.465386613633149
"PLEKHJ1","blue",0.688237391348408,-0.460815537565584,0.688237391348408,0.460815537565584
"FAM98C","blue",0.687997346064044,-0.491575617764705,0.687997346064044,0.491575617764705
"NPY6R","blue",0.686902558622258,-0.60186514468374,0.686902558622258,0.60186514468374
"C12orf36","blue",0.686626657718269,-0.494995807057207,0.686626657718269,0.494995807057207
"GSR","blue",0.686366937093493,-0.439094796577887,0.686366937093493,0.439094796577887
"CCDC88C","blue",0.686237086593278,-0.549578987740013,0.686237086593278,0.549578987740013
"RAP1GAP","blue",0.686024865877537,-0.334428466004365,0.686024865877537,0.334428466004365
"NBL1","blue",0.685932273247829,-0.600200548541278,0.685932273247829,0.600200548541278
"NOXA1","blue",0.685748500372557,-0.462355058095722,0.685748500372557,0.462355058095722
"HES2","blue",0.685608121751719,-0.438558014957376,0.685608121751719,0.438558014957376
"FUT2","blue",0.685201421383862,-0.425190726870209,0.685201421383862,0.425190726870209
"CIB1","blue",0.685192950619661,-0.48899976482044,0.685192950619661,0.48899976482044
"RETNLB","blue",0.684085570561951,-0.497194921641357,0.684085570561951,0.497194921641357
"ANKS4B","blue",0.682944673234316,-0.33729971646533,0.682944673234316,0.33729971646533
"ZDHHC23","blue",0.682521421047765,-0.364514704243878,0.682521421047765,0.364514704243878
"CHGB","blue",0.682403440051925,-0.588735973291314,0.682403440051925,0.588735973291314
"TTC39A","blue",0.682293667064791,-0.439893560779291,0.682293667064791,0.439893560779291
"MLL5","blue",0.682020184484964,-0.577774699520385,0.682020184484964,0.577774699520385
"SH3KBP1","blue",0.681506063352069,-0.584441314681311,0.681506063352069,0.584441314681311
"FLJ27352","blue",0.678611887147416,-0.5845127872723,0.678611887147416,0.5845127872723
"SOWAHB","blue",0.678385283252233,-0.362335387986188,0.678385283252233,0.362335387986188
"C10orf57","blue",0.677855977323876,-0.477723724837367,0.677855977323876,0.477723724837367
"ABHD5","blue",0.677479744149247,-0.579668111978358,0.677479744149247,0.579668111978358
"NIPAL2","blue",0.677048293906844,-0.410158051958191,0.677048293906844,0.410158051958191
"NCOR1","blue",0.675687291153157,-0.52729158651815,0.675687291153157,0.52729158651815
"GP2","blue",0.675610754339049,-0.552964613061964,0.675610754339049,0.552964613061964
"C5orf63","blue",0.675303574961979,-0.434016501713506,0.675303574961979,0.434016501713506
"MED11","blue",0.674683171167388,-0.51289704503115,0.674683171167388,0.51289704503115
"SPINK5","blue",0.672804408647042,-0.510842857690905,0.672804408647042,0.510842857690905
"GNE","blue",0.67271017896881,-0.424530588994978,0.67271017896881,0.424530588994978
"SSFA2","blue",0.67241157738807,-0.460351651638834,0.67241157738807,0.460351651638834
"RPS6KA6","blue",0.672354468335719,-0.543120448905,0.672354468335719,0.543120448905
"C7orf59","blue",0.671647294336839,-0.551023954953342,0.671647294336839,0.551023954953342
"DLL1","blue",0.670780663001417,-0.679069565756864,0.670780663001417,0.679069565756864
"DNAJC4","blue",0.670533645688036,-0.619027141259359,0.670533645688036,0.619027141259359
"PRSS8","blue",0.669474415081104,-0.372431444981271,0.669474415081104,0.372431444981271
"HSD17B11","blue",0.669007011565447,-0.459199039701633,0.669007011565447,0.459199039701633
"CD2AP","blue",0.668986066243629,-0.379340589251881,0.668986066243629,0.379340589251881
"TMPRSS4","blue",0.66886035446091,-0.342902764770844,0.66886035446091,0.342902764770844
"DPP10","blue",0.668697944256762,-0.517651254521478,0.668697944256762,0.517651254521478
"PFKFB2","blue",0.668426871079565,-0.442187364262197,0.668426871079565,0.442187364262197
"CMAS","blue",0.668099409715113,-0.3996387488531,0.668099409715113,0.3996387488531
"TGFA","blue",0.667456587739219,-0.404240975436347,0.667456587739219,0.404240975436347
"HPS1","blue",0.667393541415899,-0.646473020696225,0.667393541415899,0.646473020696225
"FAM21A","blue",0.667295595695939,-0.606339407277019,0.667295595695939,0.606339407277019
"OVOL2","blue",0.667252871691912,-0.403880109303909,0.667252871691912,0.403880109303909
"FAM59A","blue",0.665684466498777,-0.453943955801577,0.665684466498777,0.453943955801577
"CLTB","blue",0.665511017466786,-0.524618075821005,0.665511017466786,0.524618075821005
"GNAQ","blue",0.664352397321144,-0.570016733937871,0.664352397321144,0.570016733937871
"LOC729013","blue",0.663616490964243,-0.42926790805149,0.663616490964243,0.42926790805149
"ABO","blue",0.662327035008664,-0.549084868531126,0.662327035008664,0.549084868531126
"FAM174B","blue",0.66224595865563,-0.490506372127146,0.66224595865563,0.490506372127146
"LLGL2","blue",0.662202221854492,-0.295921792548605,0.662202221854492,0.295921792548605
"NIPSNAP3A","blue",0.661784319473475,-0.385248548878064,0.661784319473475,0.385248548878064
"LOC283177","blue",0.661650952113756,-0.453833815665471,0.661650952113756,0.453833815665471
"PRSS3","blue",0.661227477403547,-0.362509948881855,0.661227477403547,0.362509948881855
"CDHR2","blue",0.661225320285004,-0.445969101359201,0.661225320285004,0.445969101359201
"RALGAPA1","blue",0.661037632635704,-0.51508351548435,0.661037632635704,0.51508351548435
"GAL3ST2","blue",0.658036855426917,-0.417435310584415,0.658036855426917,0.417435310584415
"KRT8","blue",0.657088556939259,-0.318143014186986,0.657088556939259,0.318143014186986
"SEMA3B","blue",0.656019375924267,-0.588496919160631,0.656019375924267,0.588496919160631
"SLC22A4","blue",0.655936847054179,-0.63747855802412,0.655936847054179,0.63747855802412
"LOC440335","blue",0.655874037033698,-0.334370909361833,0.655874037033698,0.334370909361833
"ACHE","blue",0.655725192351566,-0.596157412878545,0.655725192351566,0.596157412878545
"BSG","blue",0.655529188519211,-0.658265856873996,0.655529188519211,0.658265856873996
"FOXA1","blue",0.655405676410374,-0.394027290597875,0.655405676410374,0.394027290597875
"FUT3","blue",0.654979781844226,-0.398642299240415,0.654979781844226,0.398642299240415
"HOTTIP","blue",0.653799097183648,-0.487703842450793,0.653799097183648,0.487703842450793
"SYTL5","blue",0.652588569194925,-0.325499310618458,0.652588569194925,0.325499310618458
"KCNS3","blue",0.652220520306561,-0.621765396528018,0.652220520306561,0.621765396528018
"FUT6","blue",0.651951198871547,-0.330292262059628,0.651951198871547,0.330292262059628
"TC2N","blue",0.65155794512018,-0.425198904149924,0.65155794512018,0.425198904149924
"CTDSPL","blue",0.651345724823408,-0.506821013738999,0.651345724823408,0.506821013738999
"SOWAHA","blue",0.651207460208255,-0.473274172274219,0.651207460208255,0.473274172274219
"ULK3","blue",0.650545741436236,-0.60485012635831,0.650545741436236,0.60485012635831
"FAM150B","blue",0.650454518505781,-0.552426698422726,0.650454518505781,0.552426698422726
"SH2B1","blue",0.649991676805451,-0.627789565208099,0.649991676805451,0.627789565208099
"ATP5G1","blue",0.649799557856918,-0.424319869525701,0.649799557856918,0.424319869525701
"SLC9A3R1","blue",0.649116571927231,-0.441612209819999,0.649116571927231,0.441612209819999
"SFTPA2","blue",0.647263255940373,-0.558190424341455,0.647263255940373,0.558190424341455
"CLCN3","blue",0.647250959482481,-0.407204736402434,0.647250959482481,0.407204736402434
"HR","blue",0.646953596129031,-0.518499413529988,0.646953596129031,0.518499413529988
"UAP1","blue",0.645357670997379,-0.445616354562634,0.645357670997379,0.445616354562634
"MYO5C","blue",0.644118385856278,-0.428040705374955,0.644118385856278,0.428040705374955
"CRYM","blue",0.6438420245812,-0.373701492137677,0.6438420245812,0.373701492137677
"HNF1A-AS1","blue",0.643750410870513,-0.350378614408224,0.643750410870513,0.350378614408224
"PRADC1","blue",0.643160952445172,-0.476614407340204,0.643160952445172,0.476614407340204
"EYA2","blue",0.642454662563256,-0.537197133828381,0.642454662563256,0.537197133828381
"FA2H","blue",0.641645750211492,-0.328888298919845,0.641645750211492,0.328888298919845
"TMBIM4","blue",0.641163514465988,-0.436723477583675,0.641163514465988,0.436723477583675
"RASEF","blue",0.639872151399463,-0.32168734442448,0.639872151399463,0.32168734442448
"ZNF821","blue",0.639530767084489,-0.595125818524413,0.639530767084489,0.595125818524413
"C9orf152","blue",0.639298940301086,-0.309673010266162,0.639298940301086,0.309673010266162
"CD24","blue",0.639295880929233,-0.334184294832815,0.639295880929233,0.334184294832815
"MLPH","blue",0.637154031049339,-0.344808618810907,0.637154031049339,0.344808618810907
"INPP5J","blue",0.636844526162105,-0.533889506301618,0.636844526162105,0.533889506301618
"CMTM4","blue",0.636564498860948,-0.360798180623213,0.636564498860948,0.360798180623213
"DGAT1","blue",0.636059026277881,-0.454848444579239,0.636059026277881,0.454848444579239
"EFCAB4A","blue",0.63569605908034,-0.37794982698219,0.63569605908034,0.37794982698219
"SLC28A2","blue",0.635346248608206,-0.468189151209751,0.635346248608206,0.468189151209751
"MRAP2","blue",0.635273103688899,-0.400523092426405,0.635273103688899,0.400523092426405
"WFDC2","blue",0.634801843568442,-0.51910830913291,0.634801843568442,0.51910830913291
"MBOAT2","blue",0.633874410673182,-0.373059896403428,0.633874410673182,0.373059896403428
"OMP","blue",0.631297049312293,-0.414905622912547,0.631297049312293,0.414905622912547
"IFI27","blue",0.630972135299333,-0.437925755422082,0.630972135299333,0.437925755422082
"S100A10","blue",0.630690712687026,-0.356537010603264,0.630690712687026,0.356537010603264
"LOC729966","blue",0.629790700972192,-0.408484669836028,0.629790700972192,0.408484669836028
"ARMC7","blue",0.629549854861289,-0.513185124044467,0.629549854861289,0.513185124044467
"KLF5","blue",0.62785801632179,-0.299603617934065,0.62785801632179,0.299603617934065
"ALDH3A1","blue",0.627830138403919,-0.369361253204348,0.627830138403919,0.369361253204348
"UGT8","blue",0.626951240844441,-0.369103111885031,0.626951240844441,0.369103111885031
"STARD10","blue",0.625651575269275,-0.293066861464634,0.625651575269275,0.293066861464634
"COBL","blue",0.624940319873456,-0.423552092780107,0.624940319873456,0.423552092780107
"PLGRKT","blue",0.624102259823082,-0.450397742627168,0.624102259823082,0.450397742627168
"TET2","blue",0.623865265024002,-0.551746182734131,0.623865265024002,0.551746182734131
"HIST1H1C","blue",0.623819219581102,-0.489797041490089,0.623819219581102,0.489797041490089
"MPDU1","blue",0.622259899257269,-0.383167539379818,0.622259899257269,0.383167539379818
"AVIL","blue",0.622173761682187,-0.567356529659683,0.622173761682187,0.567356529659683
"CARD16","blue",0.622132102160361,-0.550274214905633,0.622132102160361,0.550274214905633
"PRR15","blue",0.62177863916954,-0.339987806941617,0.62177863916954,0.339987806941617
"TRIM40","blue",0.620093276599898,-0.505956367685802,0.620093276599898,0.505956367685802
"SLC9A3","blue",0.619849510171192,-0.56522045497229,0.619849510171192,0.56522045497229
"HOXA6","blue",0.619609941315481,-0.541590023580729,0.619609941315481,0.541590023580729
"FABP1","blue",0.615186516616278,-0.295780967454047,0.615186516616278,0.295780967454047
"LOC283710","blue",0.614400095535958,-0.487116485456761,0.614400095535958,0.487116485456761
"SFN","blue",0.613389847415862,-0.359124659444954,0.613389847415862,0.359124659444954
"AUH","blue",0.613027769780025,-0.382993165302987,0.613027769780025,0.382993165302987
"STRADB","blue",0.612802075687934,-0.389413807673352,0.612802075687934,0.389413807673352
"TTC19","blue",0.611569670042622,-0.362609866649111,0.611569670042622,0.362609866649111
"HOXA5","blue",0.611182636440308,-0.583119749415729,0.611182636440308,0.583119749415729
"AIM1","blue",0.610772154666092,-0.449308243836564,0.610772154666092,0.449308243836564
"EPS8L3","blue",0.610688544467243,-0.311332617715325,0.610688544467243,0.311332617715325
"SPINT2","blue",0.610483876059414,-0.285707980959943,0.610483876059414,0.285707980959943
"ME2","blue",0.610348985409478,-0.475441605239428,0.610348985409478,0.475441605239428
"PAK4","blue",0.610025856512336,-0.364747966203289,0.610025856512336,0.364747966203289
"REEP4","blue",0.609873144386084,-0.428865576114848,0.609873144386084,0.428865576114848
"GUCY2C","blue",0.606970520077857,-0.373972905830836,0.606970520077857,0.373972905830836
"TFF3","blue",0.606929040412502,-0.27775813529434,0.606929040412502,0.27775813529434
"APOBEC3B","blue",0.605993577049593,-0.483139511994665,0.605993577049593,0.483139511994665
"MTMR11","blue",0.604509701623332,-0.403069695343787,0.604509701623332,0.403069695343787
"OR2A4","blue",0.603664264587465,-0.466245556210064,0.603664264587465,0.466245556210064
"FAM110C","blue",0.603310772140485,-0.286536208779752,0.603310772140485,0.286536208779752
"KIAA0528","blue",0.603149463186026,-0.484805383778194,0.603149463186026,0.484805383778194
"LOC150381","blue",0.602283660148707,-0.424266970649494,0.602283660148707,0.424266970649494
"GMFB","blue",0.602192697224602,-0.398586302131801,0.602192697224602,0.398586302131801
"LINC00278","blue",0.601733750278799,-0.472870266454632,0.601733750278799,0.472870266454632
"GLOD4","blue",0.601478638887,-0.420091387831396,0.601478638887,0.420091387831396
"AKR1C3","blue",0.600468865321817,-0.421551674809861,0.600468865321817,0.421551674809861
"KLC4","blue",0.600234958657695,-0.360431389432543,0.600234958657695,0.360431389432543
"RNF19B","blue",0.60023216618754,-0.479117209719476,0.60023216618754,0.479117209719476
"INSM1","blue",0.600191570969192,-0.551441149715985,0.600191570969192,0.551441149715985
"CNTFR","blue",0.600111691294875,-0.550085071599842,0.600111691294875,0.550085071599842
"TMEM238","blue",0.599828023998989,-0.333790953855116,0.599828023998989,0.333790953855116
"SGK223","blue",0.598609889772455,-0.390472823704643,0.598609889772455,0.390472823704643
"ST3GAL4","blue",0.598200938799508,-0.455718371117893,0.598200938799508,0.455718371117893
"ZNF844","blue",0.597469900387528,-0.488101341585668,0.597469900387528,0.488101341585668
"OR2A7","blue",0.597083895910174,-0.459291235242316,0.597083895910174,0.459291235242316
"CNFN","blue",0.596517347341985,-0.405003128579333,0.596517347341985,0.405003128579333
"HHIP","blue",0.593790221251775,-0.279327138319855,0.593790221251775,0.279327138319855
"COL9A2","blue",0.592567161515488,-0.51160924258169,0.592567161515488,0.51160924258169
"CHCHD10","blue",0.591902635476473,-0.403921342915747,0.591902635476473,0.403921342915747
"RHOF","blue",0.590516946171692,-0.539555339881169,0.590516946171692,0.539555339881169
"ELOVL6","blue",0.589497629586191,-0.350297897695648,0.589497629586191,0.350297897695648
"NDUFA1","blue",0.589197892310559,-0.404549803820035,0.589197892310559,0.404549803820035
"FNIP2","blue",0.589117215634978,-0.412843992344229,0.589117215634978,0.412843992344229
"C10orf118","blue",0.588616646628283,-0.331713344724595,0.588616646628283,0.331713344724595
"EHF","blue",0.587653214766,-0.269615290588513,0.587653214766,0.269615290588513
"ENPP3","blue",0.587023165113664,-0.487202765307371,0.587023165113664,0.487202765307371
"TMEM120A","blue",0.586507002909319,-0.472773541777924,0.586507002909319,0.472773541777924
"TMEM129","blue",0.586437201332789,-0.534734172130331,0.586437201332789,0.534734172130331
"HNF4G","blue",0.585417912515784,-0.360566925380916,0.585417912515784,0.360566925380916
"C10orf108","blue",0.585056606715931,-0.555642457395069,0.585056606715931,0.555642457395069
"TAPBPL","blue",0.584869349971073,-0.548127622140592,0.584869349971073,0.548127622140592
"PI3","blue",0.584735646390669,-0.459048588909579,0.584735646390669,0.459048588909579
"FOXL1","blue",0.583710805465702,-0.560665865450049,0.583710805465702,0.560665865450049
"FAM83B","blue",0.582688566674557,-0.342781435466466,0.582688566674557,0.342781435466466
"FAM83F","blue",0.581628103860414,-0.32259987417348,0.581628103860414,0.32259987417348
"RETSAT","blue",0.581372463647693,-0.451590631466213,0.581372463647693,0.451590631466213
"RXFP4","blue",0.580410861770492,-0.393004967047282,0.580410861770492,0.393004967047282
"SLC13A2","blue",0.580174800482551,-0.421700030093853,0.580174800482551,0.421700030093853
"CAMK1D","blue",0.577929211386519,-0.331627904242051,0.577929211386519,0.331627904242051
"HAVCR1","blue",0.577717967386796,-0.314525602367881,0.577717967386796,0.314525602367881
"TRIM58","blue",0.577524348515231,-0.493834066177532,0.577524348515231,0.493834066177532
"CDH17","blue",0.575972318697273,-0.290825813338737,0.575972318697273,0.290825813338737
"ADRA2A","blue",0.575156855780101,-0.555025741675249,0.575156855780101,0.555025741675249
"SLC39A8","blue",0.574940500834914,-0.377136888588846,0.574940500834914,0.377136888588846
"TOR1B","blue",0.574672912227127,-0.382240836660894,0.574672912227127,0.382240836660894
"MUC20","blue",0.573860624939249,-0.344550276937461,0.573860624939249,0.344550276937461
"EGLN3","blue",0.573691479876136,-0.463506605735889,0.573691479876136,0.463506605735889
"ID3","blue",0.573065454157202,-0.472359267574105,0.573065454157202,0.472359267574105
"ABCG1","blue",0.572484353879943,-0.392292071470382,0.572484353879943,0.392292071470382
"KIAA1324","blue",0.572056769478052,-0.395698641717344,0.572056769478052,0.395698641717344
"FLJ22763","blue",0.5712422645461,-0.416322810123052,0.5712422645461,0.416322810123052
"E2F2","blue",0.570464451910428,-0.39890274015238,0.570464451910428,0.39890274015238
"PTPRR","blue",0.569834889731649,-0.418275046142324,0.569834889731649,0.418275046142324
"SLC6A8","blue",0.568460827623948,-0.463948340758981,0.568460827623948,0.463948340758981
"PCDH20","blue",0.568322782192361,-0.495075770561821,0.568322782192361,0.495075770561821
"TMEM141","blue",0.568083412800594,-0.253390174184836,0.568083412800594,0.253390174184836
"LOC113230","blue",0.567526617391802,-0.334283161319184,0.567526617391802,0.334283161319184
"CFTR","blue",0.567426237432395,-0.282970400230028,0.567426237432395,0.282970400230028
"ABCB1","blue",0.566178010787041,-0.458647895307193,0.566178010787041,0.458647895307193
