"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051983","regulation of chromosome segregation","13/656","135/18986",0.0962962962962963,2.78701445347787,3.94188309861747,0.000817026218557117,0.00875693739977738,0.00649945967046017,"TRIP13/CDC6/UBE2C/SKA3/SPC25/NUF2/CDK1/MAD2L1/KIF2C/BIRC5/PLK1/CCNB1/PRAP1",13
"BP","GO:0007492","endoderm development","10/656","87/18986",0.114942528735632,3.3266750770956,4.11483039836323,0.000825842918089622,0.00883198162510791,0.00655515801495776,"VTN/INHBA/FN1/COL4A2/MMP9/DUSP2/COL5A1/DUSP4/COL5A2/COL11A1",10
"BP","GO:0002063","chondrocyte development","6/656","33/18986",0.181818181818182,5.26219512195122,4.63582789350422,0.000829957987584103,0.00883714566210995,0.00655899079903503,"MSX2/SOX9/SULF1/COMP/COL11A1/AXIN2",6
"BP","GO:0060351","cartilage development involved in endochondral bone morphogenesis","6/656","33/18986",0.181818181818182,5.26219512195122,4.63582789350422,0.000829957987584103,0.00883714566210995,0.00655899079903503,"STC1/COL1A1/CBS/SOX9/COMP/AXIN2",6
"BP","GO:0051047","positive regulation of secretion","23/656","322/18986",0.0714285714285714,2.06729094076655,3.65413328304549,0.000861743799679137,0.0091555574874207,0.0067953182640752,"FGG/FGB/FGA/SPP1/TFR2/RBP4/NR0B2/INHBB/VSNL1/INHBA/MIF/PDX1/TREM2/SDC4/TMEM132A/SYT7/CYP4F2/SOX4/S100A8/ANO1/ANG/ABAT/IL1B",23
"BP","GO:0062013","positive regulation of small molecule metabolic process","14/656","153/18986",0.0915032679738562,2.64829427706042,3.87254703141764,0.000868622932494033,0.00920853853925047,0.0068346411681849,"APOC2/APOA1/RGN/MLXIPL/NNMT/ELOVL5/APOE/PMAIP1/GDF15/TREM2/CES1/IGF2/GPD1/IL1B",14
"BP","GO:0002791","regulation of peptide secretion","17/656","207/18986",0.0821256038647343,2.37688523624367,3.76810219577227,0.000882361016956081,0.00929343876300496,0.00689765470306748,"FGG/FGB/FGA/TFR2/RBP4/NR0B2/INHBB/VSNL1/KLF7/PDX1/SYT7/SLC9B2/SOX4/S100A8/ANO1/ABAT/IL1B",17
"BP","GO:0090087","regulation of peptide transport","17/656","207/18986",0.0821256038647343,2.37688523624367,3.76810219577227,0.000882361016956081,0.00929343876300496,0.00689765470306748,"FGG/FGB/FGA/TFR2/RBP4/NR0B2/INHBB/VSNL1/KLF7/PDX1/SYT7/SLC9B2/SOX4/S100A8/ANO1/ABAT/IL1B",17
"BP","GO:2000241","regulation of reproductive process","17/656","207/18986",0.0821256038647343,2.37688523624367,3.76810219577227,0.000882361016956081,0.00929343876300496,0.00689765470306748,"TIMP1/RGN/PRDX4/INHBB/VEGFA/INHBA/SHH/WDR77/SNAI1/TRIP13/CDC25B/PKMYT1/MSX2/AURKA/SOX9/SULF1/BMP7",17
"BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","16/656","189/18986",0.0846560846560847,2.45012259646406,3.79024548685363,0.00089625343738695,0.00941937197910346,0.00699112320944555,"GRINA/TRAP1/SNAI1/MYC/PMAIP1/MIF/PDX1/TREM2/BOK/PLAGL2/VNN1/MMP9/S100A8/S100A9/PYCR1/CLU",16
"BP","GO:0071347","cellular response to interleukin-1","10/656","88/18986",0.113636363636364,3.28887195121951,4.07127931647218,0.000903489554331217,0.00947495726589591,0.00703237899480582,"FGG/FGB/IL1RAP/INHBB/IRAK2/IL1RN/CCL3/SOX9/HYAL1/IL1B",10
"BP","GO:0046031","ADP metabolic process","11/656","104/18986",0.105769230769231,3.06118081613508,3.98735361755881,0.00093380819533205,0.00977185092147474,0.00725273552503512,"MLXIPL/GALK1/ALDOB/HK3/ENO3/AK4/FBP1/DDIT4/IER3/GPD1/HKDC1",11
"BP","GO:0090207","regulation of triglyceride metabolic process","7/656","46/18986",0.152173913043478,4.40422852598091,4.37304174412056,0.000943179923634076,0.00983842699470732,0.0073021487483161,"APOC2/APOC3/RGN/C3/APOE/LDLR/SIK1",7
"BP","GO:0019362","pyridine nucleotide metabolic process","15/656","172/18986",0.0872093023255814,2.52401800907544,3.79830417239681,0.000948257760073517,0.00983842699470732,0.0073021487483161,"MLXIPL/NNMT/GALK1/ALDOB/KYNU/HK3/ENO3/FBP1/DDIT4/IER3/GPD1/PC/DCXR/HKDC1/ALDH1L1",15
"BP","GO:0030856","regulation of epithelial cell differentiation","15/656","172/18986",0.0872093023255814,2.52401800907544,3.79830417239681,0.000948257760073517,0.00983842699470732,0.0073021487483161,"ETV4/PROC/CEBPB/SERPINE1/CCND1/GRHL1/VEGFA/KLF7/ERRFI1/SULT2B1/MMP9/MSX2/SOX9/IL1B/BMP7",15
"BP","GO:0046496","nicotinamide nucleotide metabolic process","15/656","172/18986",0.0872093023255814,2.52401800907544,3.79830417239681,0.000948257760073517,0.00983842699470732,0.0073021487483161,"MLXIPL/NNMT/GALK1/ALDOB/KYNU/HK3/ENO3/FBP1/DDIT4/IER3/GPD1/PC/DCXR/HKDC1/ALDH1L1",15
"BP","GO:0045723","positive regulation of fatty acid biosynthetic process","5/656","23/18986",0.217391304347826,6.29175503711559,4.80381324555187,0.000972397525416767,0.0100460432243694,0.0074562429538606,"APOC2/RGN/MLXIPL/ELOVL5/IL1B",5
"BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","5/656","23/18986",0.217391304347826,6.29175503711559,4.80381324555187,0.000972397525416767,0.0100460432243694,0.0074562429538606,"ECT2/CDK1/BIRC5/NEK2/CCNB1",5
"BP","GO:0009308","amine metabolic process","12/656","121/18986",0.0991735537190083,2.87028824833703,3.90435063757614,0.000989225635133011,0.0101843323480486,0.00755888210053749,"PAH/SLC22A3/TDO2/COMT/KYNU/HPRT1/SMOX/IL4I1/ODC1/INMT/ABAT/MAOB",12
"BP","GO:0009064","glutamine family amino acid metabolic process","9/656","74/18986",0.121621621621622,3.51998187211602,4.10885234523969,0.000989969009582198,0.0101843323480486,0.00755888210053749,"NIT2/ALDH4A1/CPS1/CTPS1/FAH/GLS2/PPAT/PHGDH/PYCR1",9
"BP","GO:0002573","myeloid leukocyte differentiation","19/656","247/18986",0.0769230769230769,2.22631332082552,3.66988710772957,0.000996812087528021,0.0102330962403193,0.00759507499957504,"TF/CEBPB/SNX10/TNFRSF11B/GLO1/FASN/VEGFA/INHBA/MYC/UBD/OSCAR/FSTL3/TESC/TREM2/SLC9B2/MMP9/DIAPH3/CCL3/TNFAIP6",19
"BP","GO:0090130","tissue migration","11/656","105/18986",0.104761904761905,3.03202671312427,3.94991322027086,0.00101127815924907,0.010337982190979,0.00767292207957445,"PROX1/SNAI1/ANLN/TACSTD2/DUSP10/CTSH/LRG1/MMP9/ITGA2/SOX9/FERMT1",11
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","11/656","105/18986",0.104761904761905,3.03202671312427,3.94991322027086,0.00101127815924907,0.010337982190979,0.00767292207957445,"CCND1/CDC6/UBE2C/CDCA5/SKA3/CDC25B/RRM2/CDK1/BIRC5/CCNB1/PRAP1",11
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","8/656","60/18986",0.133333333333333,3.85894308943089,4.19592489148607,0.00102003788077915,0.010405669450464,0.00772316003299845,"AGT/SNAI1/COL1A1/LRG1/LOXL2/AXIN2/IL1B/BMP7",8
"BP","GO:0006935","chemotaxis","30/656","472/18986",0.0635593220338983,1.83953854898718,3.49411745670031,0.00104980953199966,0.0106673959550707,0.00791741525988006,"APOA1/HRG/SAA1/C5/SERPINE1/MET/VEGFA/CXCL6/FPR1/CXCL2/MIF/TREM2/TREM1/FOSL1/DPEP1/C5AR1/ITGA2/S100A8/CCL3/CXCL10/AGTR1/S100A9/CXCL11/CCL4/TNFAIP6/CXCL9/CCL4L1/CXCL3/IL1B/CCL18",30
"BP","GO:0071456","cellular response to hypoxia","14/656","156/18986",0.0897435897435897,2.5973655409631,3.7898100098221,0.00105007864004909,0.0106673959550707,0.00791741525988006,"AJUBA/HILPDA/VEGFA/INHBA/STC2/MYC/SLC29A1/STC1/PMAIP1/TREM2/AK4/BNIP3/CBS/BMP7",14
"BP","GO:0006000","fructose metabolic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"KHK/SORD/ALDOB/FBP1",4
"BP","GO:0006177","GMP biosynthetic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"HPRT1/PAICS/PPAT/IMPDH1",4
"BP","GO:0019627","urea metabolic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"CPS1/CYP2C9/SLC25A15/OTC",4
"BP","GO:0019852","L-ascorbic acid metabolic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"RGN/GSTO1/SLC2A1/SLC2A3",4
"BP","GO:0043650","dicarboxylic acid biosynthetic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"MTHFD1L/KYNU/GLS2/MTHFD1",4
"BP","GO:0045916","negative regulation of complement activation","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"C4BPA/C4BPB/SERPING1/MASP1",4
"BP","GO:0050667","homocysteine metabolic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"CPS1/MTHFD1/CBS/DPEP1",4
"BP","GO:2001053","regulation of mesenchymal cell apoptotic process","4/656","14/18986",0.285714285714286,8.2691637630662,5.14716275196291,0.00107177020054257,0.0107044091488935,0.00794488670903446,"SHH/MSX2/SOX9/BMP7",4
"BP","GO:0032892","positive regulation of organic acid transport","7/656","47/18986",0.148936170212766,4.31052153606642,4.29875617173846,0.00107572052482715,0.0107044091488935,0.00794488670903446,"ACSL1/SLC7A5/MIF/CYP4F2/ABAT/FABP3/IL1B",7
"BP","GO:0055078","sodium ion homeostasis","7/656","47/18986",0.148936170212766,4.31052153606642,4.29875617173846,0.00107572052482715,0.0107044091488935,0.00794488670903446,"AGT/COMT/SLC1A3/TMPRSS3/CYP4F2/SLC9B2/AGTR1",7
"BP","GO:0002697","regulation of immune effector process","27/656","410/18986",0.0658536585365854,1.90594140392623,3.50826122645491,0.00109744782852371,0.0108983288440743,0.00808881525169681,"FCN3/APOA2/COLEC11/APOA1/HPX/RBP4/C4BPA/HSPD1/C4BPB/RIPK2/FCGR1A/SLC7A5/CXCL6/C3/DDX21/DUSP10/MIF/TREM2/ASCL2/IL4I1/SERPING1/ICAM1/S100A9/SPON2/CFH/MASP1/IL1B",27
"BP","GO:0042330","taxis","30/656","474/18986",0.0632911392405063,1.8317767829577,3.46932736645109,0.00112172362678626,0.0111167152096577,0.0082509031268167,"APOA1/HRG/SAA1/C5/SERPINE1/MET/VEGFA/CXCL6/FPR1/CXCL2/MIF/TREM2/TREM1/FOSL1/DPEP1/C5AR1/ITGA2/S100A8/CCL3/CXCL10/AGTR1/S100A9/CXCL11/CCL4/TNFAIP6/CXCL9/CCL4L1/CXCL3/IL1B/CCL18",30
"BP","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","6/656","35/18986",0.171428571428571,4.96149825783972,4.43765375404256,0.00114716834230292,0.0113457747025325,0.00842091267103405,"RCL1/BYSL/WDR43/DCAF13/RRS1/RPP40",6
"BP","GO:0051591","response to cAMP","10/656","91/18986",0.10989010989011,3.18044760117931,3.94429047202517,0.00117310219855179,0.0115709653740967,0.00858805074924302,"AQP9/CPS1/INHBB/STC1/CYP1B1/FBP1/FOSL1/COL1A1/GPD1/AREG",10
"BP","GO:1903829","positive regulation of protein localization","31/656","497/18986",0.062374245472837,1.80523997644403,3.4413020924597,0.00118018317759392,0.0115709653740967,0.00858805074924302,"FGG/FGB/FGA/RBP4/NR0B2/CCT6A/VSNL1/VEGFA/HSP90AB1/TMEM97/SHH/IPO5/APOE/PDX1/TREM2/PTP4A3/ECT2/TMEM132A/NKD2/FARP1/SOX4/SEC16B/CDK1/TNFAIP6/ANO1/PLK1/ANG/ABAT/SLC35D3/GZMB/IL1B",31
"BP","GO:0015833","peptide transport","20/656","270/18986",0.0740740740740741,2.14385727190605,3.58115558254674,0.00118094902228055,0.0115709653740967,0.00858805074924302,"FGG/FGB/FGA/TFR2/RBP4/NR0B2/INHBB/MMP7/VSNL1/KLF7/PDX1/IL1RN/SYT7/SLC9B2/SOX4/S100A8/ANO1/ABAT/IL1B/FAM3B",20
"BP","GO:0044839","cell cycle G2/M phase transition","14/656","158/18986",0.0886075949367089,2.56448749614078,3.73572185443039,0.00118793880420682,0.0115709653740967,0.00858805074924302,"ATF5/NPM1/CCND1/CDC6/CDC25B/PKMYT1/TPD52L1/CDK1/AURKA/IER3/BIRC5/MELK/PLK1/CCNB1",14
"BP","GO:0007263","nitric oxide mediated signal transduction","5/656","24/18986",0.208333333333333,6.02959857723577,4.66415379319423,0.00119371652646867,0.0115709653740967,0.00858805074924302,"AGT/VEGFA/FPR1/APOE/CBS",5
"BP","GO:0009074","aromatic amino acid family catabolic process","5/656","24/18986",0.208333333333333,6.02959857723577,4.66415379319423,0.00119371652646867,0.0115709653740967,0.00858805074924302,"PAH/TDO2/FAH/KYNU/IL4I1",5
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/656","24/18986",0.208333333333333,6.02959857723577,4.66415379319423,0.00119371652646867,0.0115709653740967,0.00858805074924302,"SKA3/MAD2L1/BIRC5/CCNB1/PRAP1",5
"BP","GO:0097066","response to thyroid hormone","5/656","24/18986",0.208333333333333,6.02959857723577,4.66415379319423,0.00119371652646867,0.0115709653740967,0.00858805074924302,"HPN/INHBB/C2/CTSH/CTSB",5
"BP","GO:1903504","regulation of mitotic spindle checkpoint","5/656","24/18986",0.208333333333333,6.02959857723577,4.66415379319423,0.00119371652646867,0.0115709653740967,0.00858805074924302,"SKA3/MAD2L1/BIRC5/CCNB1/PRAP1",5
"BP","GO:2000193","positive regulation of fatty acid transport","5/656","24/18986",0.208333333333333,6.02959857723577,4.66415379319423,0.00119371652646867,0.0115709653740967,0.00858805074924302,"ACSL1/MIF/CYP4F2/FABP3/IL1B",5
"BP","GO:2000242","negative regulation of reproductive process","9/656","76/18986",0.118421052631579,3.42735077021823,4.01115606114855,0.00120060708105011,0.011614620390437,0.00862045180513325,"TIMP1/RGN/PRDX4/WDR77/SNAI1/TRIP13/PKMYT1/SULF1/BMP7",9
"BP","GO:0045444","fat cell differentiation","19/656","251/18986",0.0756972111553785,2.19083422407929,3.59283528759296,0.00120461615074756,0.0116302821220985,0.00863207605099182,"CEBPB/TRIB3/ATF5/CCND1/INSIG1/INHBB/VEGFA/E2F1/CCDC3/DUSP10/BNIP3/LRG1/KCNJ8/MSX2/MMP11/FABP3/EGR2/AXIN2/BMP7",19
"BP","GO:0048705","skeletal system morphogenesis","18/656","232/18986",0.0775862068965517,2.24550567703953,3.61092722711808,0.00121513516782181,0.0117086093596454,0.0086902110699252,"MTHFD1L/INSIG1/ALPL/VEGFA/STC1/MTHFD1/COL1A1/CBS/MDFI/MSX2/SOX9/COMP/HYAL1/COL11A1/SP5/AXIN2/HOXB8/BMP7",18
"BP","GO:1901989","positive regulation of cell cycle phase transition","12/656","125/18986",0.096,2.77843902439024,3.7738759149341,0.00131464367414444,0.0126424033960214,0.00938327947990339,"NPM1/CCND1/CDC6/UBE2C/CDCA5/SKA3/CDC25B/RRM2/CDK1/BIRC5/CCNB1/PRAP1",12
"BP","GO:2000352","negative regulation of endothelial cell apoptotic process","6/656","36/18986",0.166666666666667,4.82367886178862,4.34414228455124,0.00133694056429828,0.0128314650608983,0.00952360235878211,"FGG/FGB/FGA/SERPINE1/ANGPTL4/ICAM1",6
"BP","GO:0001774","microglial cell activation","7/656","49/18986",0.142857142857143,4.1345818815331,4.15621549686053,0.00138439569894271,0.0132063697784191,0.00980185924021808,"TREM2/KCNJ8/SPHK1/C5AR1/LDLR/CCL3/CLU",7
"BP","GO:0045922","negative regulation of fatty acid metabolic process","7/656","49/18986",0.142857142857143,4.1345818815331,4.15621549686053,0.00138439569894271,0.0132063697784191,0.00980185924021808,"APOC3/APOC1/TRIB3/INSIG1/UGT1A6/UGT1A1/SOX9",7
"BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","7/656","49/18986",0.142857142857143,4.1345818815331,4.15621549686053,0.00138439569894271,0.0132063697784191,0.00980185924021808,"FGG/FGB/FGA/SERPINE1/GRINA/PMAIP1/ICAM1",7
"BP","GO:0050886","endocrine process","10/656","93/18986",0.10752688172043,3.1120508785733,3.86252564512162,0.00138685880739256,0.0132063697784191,0.00980185924021808,"SERPINF2/SPP1/AGT/INHBB/ENPEP/INHBA/COMT/F2R/AGTR1/IL1B",10
"BP","GO:0006090","pyruvate metabolic process","12/656","126/18986",0.0952380952380952,2.75638792102207,3.74206095946345,0.00140852663405062,0.0133267499399919,0.00989120623101485,"MLXIPL/GALK1/ALDOB/HK3/ENO3/FBP1/SDS/DDIT4/IER3/GPD1/PC/HKDC1",12
"BP","GO:0048762","mesenchymal cell differentiation","20/656","274/18986",0.072992700729927,2.11256008545487,3.50925267761242,0.00140994658093651,0.0133267499399919,0.00989120623101485,"AGT/HPN/CDH2/VEGFA/FN1/SHH/SNAI1/NOLC1/SLC39A10/HEYL/COL1A1/LRG1/MSX2/SOX9/LOXL2/SP6/AXIN2/WNT11/IL1B/BMP7",20
"BP","GO:0090068","positive regulation of cell cycle process","20/656","274/18986",0.072992700729927,2.11256008545487,3.50925267761242,0.00140994658093651,0.0133267499399919,0.00989120623101485,"NPM1/CCND1/CDC6/ECT2/UBE2C/CDCA5/SKA3/CDC25B/SPHK1/IGF2/EREG/MSX2/RRM2/CDK1/AURKA/MAD2L1/BIRC5/CCNB1/IL1B/PRAP1",20
"BP","GO:0034113","heterotypic cell-cell adhesion","8/656","63/18986",0.126984126984127,3.67518389469609,4.02350837067388,0.00141045544987584,0.0133267499399919,0.00989120623101485,"APOA1/FGG/FGB/FGA/IL1RN/THY1/IL1B/BMP7",8
"BP","GO:0006271","DNA strand elongation involved in DNA replication","4/656","15/18986",0.266666666666667,7.71788617886179,4.92389912193976,0.00142181326703979,0.0134080297624334,0.00995153267893415,"POLD2/RFC3/MCM3/GINS1",4
"BP","GO:0046597","negative regulation of viral entry into host cell","5/656","25/18986",0.2,5.78841463414634,4.53217971411337,0.00145018138639449,0.0135964983163692,0.010091415346759,"FCN3/IFITM3/LY6E/IFITM1/IFITM2",5
"BP","GO:0046697","decidualization","5/656","25/18986",0.2,5.78841463414634,4.53217971411337,0.00145018138639449,0.0135964983163692,0.010091415346759,"SPP1/DCAF13/STC2/STC1/CTSB",5
"BP","GO:0090231","regulation of spindle checkpoint","5/656","25/18986",0.2,5.78841463414634,4.53217971411337,0.00145018138639449,0.0135964983163692,0.010091415346759,"SKA3/MAD2L1/BIRC5/CCNB1/PRAP1",5
"BP","GO:0019218","regulation of steroid metabolic process","11/656","110/18986",0.1,2.89420731707317,3.76916245215625,0.00148250149897,0.0138461656314549,0.0102767201595435,"APOA1/SEC14L2/PROX1/INSIG1/SNAI1/APOE/CES1/UGT1A1/FGFR4/LDLR/IGFBP7",11
"BP","GO:1901796","regulation of signal transduction by p53 class mediator","11/656","110/18986",0.1,2.89420731707317,3.76916245215625,0.00148250149897,0.0138461656314549,0.0102767201595435,"RPF2/EEF1E1/BOP1/NOP2/RRS1/SNAI1/MYC/PMAIP1/MIF/SOX4/AURKA",11
"BP","GO:0022612","gland morphogenesis","12/656","127/18986",0.094488188976378,2.73468407912426,3.71055531948538,0.00150787730568327,0.0140561895966567,0.010432601403104,"FGL1/HPN/CEBPB/PROX1/SHH/TGM2/MSX2/SOX9/SULF1/AREG/BMP7/SERPINB5",12
"BP","GO:0032868","response to insulin","20/656","276/18986",0.072463768115942,2.09725167903853,3.4737606343715,0.00153797446511101,0.014282030051966,0.0106002217553152,"AHSG/TRIB3/KHK/INSIG1/INHBB/ALPL/VWA2/GRB10/PCSK9/ERRFI1/FBP1/COL1A1/GRB14/OTC/KCNJ8/IGF2/ECHDC3/SLC2A1/EGR2/IL1B",20
"BP","GO:0060828","regulation of canonical Wnt signaling pathway","20/656","276/18986",0.072463768115942,2.09725167903853,3.4737606343715,0.00153797446511101,0.014282030051966,0.0106002217553152,"CDH2/CTHRC1/ZNRF3/SHH/CDH3/APOE/RUVBL1/COL1A1/NOTUM/NKD2/SOX4/IGFBP2/SOX9/LGR5/NKD1/PLEKHA4/PTK7/AXIN2/WNT11/FERMT1",20
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","21/656","296/18986",0.0709459459459459,2.05332275873434,3.45524351632417,0.00154359365136623,0.0143069080143773,0.010618686351554,"FGG/FGB/FGA/SERPINF2/MARCO/CHI3L1/RIPK2/VEGFA/INHBA/FN1/APOE/DUSP10/MIF/TREM2/F2R/C5AR1/FGFR4/ICAM1/CCL3/DUSP4/IL1B",21
"BP","GO:0032366","intracellular sterol transport","6/656","37/18986",0.162162162162162,4.69330916282136,4.25401841502963,0.00154976197863234,0.0143367714601235,0.0106408512081,"TMEM97/CES1/PCSK9/SYT7/GRAMD1A/LDLR",6
"BP","GO:0042273","ribosomal large subunit biogenesis","8/656","64/18986",0.125,3.61775914634146,3.96836985135451,0.00156411446673637,0.0144147367332181,0.0106987175745065,"NPM1/RPF2/BOP1/NOP2/RRS1/BRIX1/NOP16/GTF3A",8
"BP","GO:0048599","oocyte development","8/656","64/18986",0.125,3.61775914634146,3.96836985135451,0.00156411446673637,0.0144147367332181,0.0106987175745065,"INHBB/DCAF13/WDR77/TRIP13/CDC25B/EREG/AURKA/ANG",8
"BP","GO:0036294","cellular response to decreased oxygen levels","14/656","163/18986",0.0858895705521472,2.48582223552297,3.60406174195357,0.00160026137106955,0.0147199845588363,0.0109252746276781,"AJUBA/HILPDA/VEGFA/INHBA/STC2/MYC/SLC29A1/STC1/PMAIP1/TREM2/AK4/BNIP3/CBS/BMP7",14
"BP","GO:0030282","bone mineralization","12/656","128/18986",0.09375,2.7133193597561,3.67935319430775,0.0016129348038142,0.0148085674629432,0.0109910214734588,"AHSG/SNX10/ALPL/NOTUM/CCL3/SOX9/ASPN/COMP/AXIN2/COL1A2/WNT11/BMP7",12
"BP","GO:1903532","positive regulation of secretion by cell","21/656","298/18986",0.0704697986577181,2.03954206907841,3.42172243007398,0.00167632397415732,0.0153615677179841,0.0114014620979954,"FGG/FGB/FGA/SPP1/TFR2/RBP4/NR0B2/INHBB/VSNL1/INHBA/MIF/PDX1/TREM2/SDC4/TMEM132A/SYT7/SOX4/ANO1/ANG/ABAT/IL1B",21
"BP","GO:0030316","osteoclast differentiation","11/656","112/18986",0.0982142857142857,2.84252504355401,3.69969926602299,0.0017154266851506,0.0156829772957135,0.0116400145156712,"TF/CEBPB/SNX10/TNFRSF11B/GLO1/OSCAR/FSTL3/TREM2/SLC9B2/CCL3/TNFAIP6",11
"BP","GO:0006695","cholesterol biosynthetic process","8/656","65/18986",0.123076923076923,3.56210131332083,3.91432536872845,0.00173073547221499,0.0156829772957135,0.0116400145156712,"APOA1/SEC14L2/INSIG1/DHCR7/MSMO1/APOE/CES1/TM7SF2",8
"BP","GO:0022617","extracellular matrix disassembly","8/656","65/18986",0.123076923076923,3.56210131332083,3.91432536872845,0.00173073547221499,0.0156829772957135,0.0116400145156712,"HPN/MMP7/ADAMTS4/FAP/MMP9/TMPRSS6/FGFR4/MMP11",8
"BP","GO:1902653","secondary alcohol biosynthetic process","8/656","65/18986",0.123076923076923,3.56210131332083,3.91432536872845,0.00173073547221499,0.0156829772957135,0.0116400145156712,"APOA1/SEC14L2/INSIG1/DHCR7/MSMO1/APOE/CES1/TM7SF2",8
"BP","GO:1905330","regulation of morphogenesis of an epithelium","8/656","65/18986",0.123076923076923,3.56210131332083,3.91432536872845,0.00173073547221499,0.0156829772957135,0.0116400145156712,"AGT/VEGFA/SHH/TACSTD2/CXCL10/SOX9/SULF1/BMP7",8
"BP","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","8/656","65/18986",0.123076923076923,3.56210131332083,3.91432536872845,0.00173073547221499,0.0156829772957135,0.0116400145156712,"MYC/PMAIP1/BOK/PLAGL2/VNN1/S100A8/S100A9/CLU",8
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","5/656","26/18986",0.192307692307692,5.56578330206379,4.40715972837253,0.00174501411229314,0.015782971506354,0.0117142309123024,"SKA3/NUF2/CDK1/KIF2C/BIRC5",5
"BP","GO:0032365","intracellular lipid transport","7/656","51/18986",0.137254901960784,3.97244141559063,4.02107084764976,0.00175819179781789,0.0158584036660216,0.0117702171843555,"TMEM97/CES1/PCSK9/SYT7/GRAMD1A/LDLR/FABP3",7
"BP","GO:0001942","hair follicle development","10/656","96/18986",0.104166666666667,3.01479928861789,3.74392736362244,0.00176591831099301,0.0158584036660216,0.0117702171843555,"INHBA/SHH/SNAI1/CDH3/FOXQ1/KRT17/MSX2/SOX9/LGR5/FERMT1",10
"BP","GO:0006096","glycolytic process","10/656","96/18986",0.104166666666667,3.01479928861789,3.74392736362244,0.00176591831099301,0.0158584036660216,0.0117702171843555,"MLXIPL/GALK1/ALDOB/HK3/ENO3/FBP1/DDIT4/IER3/GPD1/HKDC1",10
"BP","GO:0072331","signal transduction by p53 class mediator","15/656","183/18986",0.0819672131147541,2.37230107956817,3.52888385481522,0.00176639021516311,0.0158584036660216,0.0117702171843555,"RPF2/EEF1E1/BOP1/NOP2/RRS1/SNAI1/MYC/E2F1/PMAIP1/MIF/BOK/SOX4/DDIT4/AURKA/PRAP1",15
"BP","GO:0010952","positive regulation of peptidase activity","13/656","147/18986",0.0884353741496599,2.55950306952049,3.59080619819434,0.00178580699295213,0.0159879919924243,0.0118663985389508,"PRR7/HSPD1/RIPK2/HSPE1/MYC/PMAIP1/CTSH/BOK/F2R/PRSS22/S100A8/S100A9/EFNA3",13
"BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","6/656","38/18986",0.157894736842105,4.56980102695764,4.16706340256129,0.00178739573445927,0.0159879919924243,0.0118663985389508,"SERPINF2/AGT/ENPEP/COMT/F2R/AGTR1",6
"BP","GO:0006865","amino acid transport","14/656","165/18986",0.0848484848484849,2.45569105691057,3.5527596406678,0.00179558821611185,0.0160318023111932,0.0118989148613805,"SLC6A6/SLC11A1/TTYH3/SLC7A5/SLC25A15/MFSD12/SLC1A3/SLC38A4/RGS4/SLC43A1/KCNJ8/SLC7A1/SLC7A2/ABAT",14
"BP","GO:0060485","mesenchyme development","23/656","341/18986",0.0674486803519062,1.95210464201416,3.35626826241,0.00183340014507134,0.016287668976907,0.0120888208751958,"AGT/HPN/CDH2/VEGFA/FN1/SHH/SNAI1/MYC/NOLC1/SLC39A10/HEYL/COL1A1/LRG1/SOX4/MSX2/SOX9/LOXL2/SP6/PTK7/AXIN2/WNT11/IL1B/BMP7",23
"BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/656","16/18986",0.25,7.23551829268293,4.72035728191242,0.00184432914226793,0.016287668976907,0.0120888208751958,"RCL1/BOP1/RRS1/RPP40",4
"BP","GO:0030728","ovulation","4/656","16/18986",0.25,7.23551829268293,4.72035728191242,0.00184432914226793,0.016287668976907,0.0120888208751958,"INHBB/GAS2/INHBA/EREG",4
