"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
"PTPRH",-0.522545624665311,3.71297392861871,-1.73373699779051,0.0886438362971362,0.380854964823901,-5.21304232936635,"PTPRH","NS"
"AHI1",-0.180288614723731,1.93270318190013,-1.73287858513181,0.0887976398469267,0.381240658451414,-5.21445470187504,"AHI1","NS"
"IRF4",-0.431997417136935,1.63780274268153,-1.73284214512465,0.0888041737645524,0.381240658451414,-5.21451464390272,"IRF4","NS"
"TMEM184B",-0.254762283517652,4.09750504898065,-1.73275834335331,0.088819201448829,0.381240658451414,-5.21465248944074,"TMEM184B","NS"
"SNCA",-0.349981774580629,1.05206106182137,-1.73249115938688,0.0888671280577009,0.381253863211809,-5.21509194059373,"SNCA","NS"
"ITPR1",-0.265764722884098,1.36588579831608,-1.73231234130374,0.0888992158374089,0.381253863211809,-5.21538601803181,"ITPR1","NS"
"HLA-DMB",0.461504835152036,4.52948523646849,1.73226408985722,0.088907875899416,0.381253863211809,-5.21546536588442,"HLA-DMB","NS"
"GK5",-0.223604057778471,2.08992797186124,-1.73178098104991,0.0889946217095332,0.381503412025275,-5.21625971291584,"GK5","NS"
"LRRC49",-0.160551858716591,0.974754846888163,-1.73016484417228,0.0892853207032182,0.382626829774343,-5.21891559145882,"LRRC49","NS"
"SUSD2",0.341727136091369,1.21260917893055,1.72964970054681,0.0893781460522239,0.382901823517094,-5.21976168696376,"SUSD2","NS"
"OR2A7",-0.41133291707284,2.40117929555834,-1.72866099603711,0.089556527607702,0.383536401073996,-5.22138494966961,"OR2A7","NS"
"FAM83B",-0.39646470442919,2.29401591213008,-1.72851065320784,0.0895836781733229,0.383536401073996,-5.22163171101744,"FAM83B","NS"
"PER1",0.366544196831444,2.38244099076505,1.72831061772183,0.0896198133475847,0.383568208183993,-5.22196000438777,"PER1","NS"
"UBTD2",-0.124892947807254,3.2527825222318,-1.72804035321308,0.0896686541174955,0.383654356810111,-5.22240350197504,"UBTD2","NS"
"BTBD9",-0.166064568562947,1.94660299232137,-1.72777545924979,0.089716545722347,0.383735528087888,-5.22283812645751,"BTBD9","NS"
"CLPB",0.200498528852906,2.0121994250123,1.72761778519066,0.0897450625111996,0.383735528087888,-5.22309680171805,"CLPB","NS"
"NCKAP1L",0.370786663461653,2.69597785555864,1.72719309829963,0.0898219083088194,0.383841022934082,-5.22379342511812,"NCKAP1L","NS"
"PLK3",0.325370127201609,2.42016512505802,1.72701276359599,0.0898545557865697,0.383841022934082,-5.2240891858478,"PLK3","NS"
"SECTM1",-0.623860473329963,3.71168004098706,-1.72698404479039,0.0898597558947857,0.383841022934082,-5.22413628402197,"SECTM1","NS"
"PIAS3",-0.239469552059294,2.39539678259039,-1.72684663512222,0.0898846400808819,0.383841022934082,-5.22436162299538,"PIAS3","NS"
"ANAPC11",0.255987088533679,5.55209494996203,1.72640093461904,0.0899653933952027,0.383932535166902,-5.22509241970007,"ANAPC11","NS"
"RSBN1",-0.18964854103988,2.50306914340693,-1.72635300387581,0.0899740811998891,0.383932535166902,-5.22517099971474,"RSBN1","NS"
"ZNF45",-0.119947465363395,1.52047283286913,-1.72625267318921,0.0899922691320714,0.383932535166902,-5.22533548045471,"ZNF45","NS"
"MIR192",-1.92748852266114,10.4641933253441,-1.72570319564402,0.0900919322898838,0.384069356242274,-5.22623613473898,"MIR192","NS"
"SMC5",-0.236214508873767,3.13745368330026,-1.72567257375167,0.0900974891132599,0.384069356242274,-5.22628631985433,"SMC5","NS"
"SIGLEC1",0.335689138615814,1.51860225324641,1.72544543275311,0.090138716266743,0.384069356242274,-5.22665854818587,"SIGLEC1","NS"
"ZCCHC2",0.254920676354893,2.11090703530189,1.72534108210177,0.0901576616282108,0.384069356242274,-5.22682953859539,"ZCCHC2","NS"
"PPP1R15B",0.188338880991247,3.95616168011146,1.72528383524619,0.0901680564684937,0.384069356242274,-5.2269233401502,"PPP1R15B","NS"
"MRPL55",0.226282728397308,4.21319639003839,1.72500868643519,0.0902180316122289,0.384159763671957,-5.22737414504744,"MRPL55","NS"
"PUF60",0.215382073722723,5.60972230177334,1.72377554585104,0.0904422878127542,0.384907928406301,-5.22939373751352,"PUF60","NS"
"NRTN",0.248623443529769,0.920263639910582,1.72348845844436,0.0904945629846388,0.384907928406301,-5.22986373336855,"NRTN","NS"
"CCM2",0.207628721460021,4.05147892489564,1.72339859851099,0.0905109305331319,0.384907928406301,-5.23001083026067,"CCM2","NS"
"CISD1",-0.186855132681725,3.49605481713937,-1.72320069195689,0.0905469868784931,0.384907928406301,-5.23033477068556,"CISD1","NS"
"EIF2S2",0.277465052994643,5.38982185044606,1.72303407777891,0.0905773513123734,0.384907928406301,-5.23060746484428,"EIF2S2","NS"
"CLN3",-0.306448695690614,5.18198474073821,-1.72284764906896,0.0906113368054678,0.384907928406301,-5.2309125610969,"CLN3","NS"
"BBS1",-0.200489368573902,2.54913395034472,-1.72276465093721,0.0906264705510092,0.384907928406301,-5.23104838056267,"BBS1","NS"
"NCK1",-0.203070844639786,4.21907991707264,-1.72263957367041,0.0906492808856196,0.384907928406301,-5.23125304793838,"NCK1","NS"
"MPPE1",-0.236045950464786,3.08640831739188,-1.72246189503595,0.0906816922892022,0.384907928406301,-5.23154376552485,"MPPE1","NS"
"ZNF708",-0.147656097275781,1.21667311668734,-1.72243033807167,0.0906874497822157,0.384907928406301,-5.23159539618966,"ZNF708","NS"
"S100A6",-0.403869298581293,10.5336660022845,-1.72230345582406,0.0907106021966355,0.384907928406301,-5.23180298096207,"S100A6","NS"
"KIF1C",-0.230290333060879,4.82386970661056,-1.72189289764147,0.0907855509179104,0.385054534680833,-5.23247457791451,"KIF1C","NS"
"MSANTD2",-0.127321519422589,1.46961593281598,-1.72145450521263,0.090865637376106,0.385054534680833,-5.23319154837508,"MSANTD2","NS"
"MAFG",0.210702875412788,3.26344515635648,1.72125573900758,0.0909019676434884,0.385054534680833,-5.23351656745369,"MAFG","NS"
"ZFYVE1",-0.189395862271713,2.32357246178433,-1.72115544185697,0.0909203044030118,0.385054534680833,-5.23368055888119,"ZFYVE1","NS"
"INPP5K",-0.191571496542534,3.176166374771,-1.72107225190083,0.0909355158705597,0.385054534680833,-5.23381657260564,"INPP5K","NS"
"MRPS26",0.325300447458441,4.78688094934309,1.72100241897861,0.0909482865988099,0.385054534680833,-5.2339307433357,"MRPS26","NS"
"CRLS1",0.302555222388329,3.86449530318739,1.72098884827081,0.0909507685203469,0.385054534680833,-5.23395292977693,"CRLS1","NS"
"QSOX1",-0.45031191324384,6.08049442392163,-1.72075409638551,0.0909937107168362,0.385054534680833,-5.23433669551375,"QSOX1","NS"
"DEGS2",-0.528393769052241,3.37239664521878,-1.72057447040012,0.0910265802744495,0.385054534680833,-5.23463031135382,"DEGS2","NS"
"C22orf13",0.222233256546737,4.80423349489033,1.72053762392312,0.0910333239826936,0.385054534680833,-5.23469053705169,"C22orf13","NS"
"FARP1",0.363398873041382,3.75501752270948,1.72025756634688,0.0910845941188138,0.385056484413694,-5.23514825443335,"FARP1","NS"
"CALCOCO2",-0.229442036481379,4.81121473018415,-1.72018435183895,0.0910980014315375,0.385056484413694,-5.23526790295112,"CALCOCO2","NS"
"MATK",0.322564262819349,1.37782236817399,1.720062948973,0.0911202367696528,0.385056484413694,-5.23546629174121,"MATK","NS"
"MBOAT1",-0.346873909720785,3.70449042026921,-1.71974095439663,0.0911792328688612,0.385183973946798,-5.23599241396978,"MBOAT1","NS"
"TMBIM1",-0.244296026230607,6.92985653650736,-1.71956169031788,0.0912120914495155,0.385201000615811,-5.23628528386145,"TMBIM1","NS"
"CD52",0.420429213499935,5.49359981990056,1.71917775665228,0.0912824982850058,0.385376537783333,-5.23691243757093,"CD52","NS"
"CTPS1",0.380558691424828,2.95484308247788,1.71832532059722,0.0914389809424284,0.385915244268076,-5.23830443947759,"CTPS1","NS"
"MKRN1",-0.182222073317653,5.95726271933281,-1.71778662588455,0.0915379839704414,0.386211096246618,-5.239183792749,"MKRN1","NS"
"RSU1",-0.20326955343013,4.5055000286039,-1.71641027914737,0.091791335528562,0.387157773147931,-5.2414293895928,"RSU1","NS"
"AKAP2",-0.254034227796287,3.1028331730516,-1.71557672908608,0.0919450529410522,0.3876469346148,-5.24278859574361,"AKAP2","NS"
"CCDC68",-0.421043619824603,2.42499500435895,-1.71539345263627,0.0919788799800109,0.3876469346148,-5.24308737130942,"CCDC68","NS"
"CA7",-0.69775783892369,2.6516227597362,-1.71487873460971,0.0920739356143229,0.3876469346148,-5.24392630699504,"CA7","NS"
"NRSN2",-0.278137567126507,2.17742804652686,-1.7148694797251,0.0920756455036245,0.3876469346148,-5.24394138941012,"NRSN2","NS"
"H1FX",0.185164951015905,5.4201627689266,1.71479278493383,0.0920898162843049,0.3876469346148,-5.24406637386607,"H1FX","NS"
"KIAA1274",0.39895053405252,2.23511806899466,1.71459762615031,0.0921258835984663,0.3876469346148,-5.24438438872149,"KIAA1274","NS"
"GOLGA4",-0.231778913525607,3.74146347288621,-1.71457554660323,0.0921299648560034,0.3876469346148,-5.24442036571171,"GOLGA4","NS"
"SNRPF",0.260598502804275,5.81043348161896,1.71440703456517,0.0921611181034628,0.3876469346148,-5.24469492995739,"SNRPF","NS"
"MSC",0.298106786883611,1.85647096783353,1.71429355812159,0.0921821016807858,0.3876469346148,-5.24487980861578,"MSC","NS"
"BTBD1",-0.168530583048351,4.44877116860936,-1.7142107191033,0.092197422407262,0.3876469346148,-5.2450147650945,"BTBD1","NS"
"TOP1MT",0.409010663456195,3.88337599816741,1.71344859221588,0.0923384732090438,0.38800560237932,-5.24625610354075,"TOP1MT","NS"
"CCDC58",0.275203708366162,4.55830224000035,1.71343600956326,0.0923408034400716,0.38800560237932,-5.24627659378833,"CCDC58","NS"
"AGSK1",-0.186152740971069,0.903087803252365,-1.71316366714981,0.0923912515010441,0.38809553679879,-5.24672005734666,"AGSK1","NS"
"TMEM38A",-0.248313998442517,1.46809795469651,-1.7127777881054,0.0924627697660988,0.388273893656383,-5.24734828799418,"TMEM38A","NS"
"RNF13",0.174862677201985,4.38649935667651,1.71245796962594,0.0925220790832934,0.388400886180008,-5.24786887262057,"RNF13","NS"
"TSEN2",0.224793944363553,2.36732358021353,1.71203641097731,0.0926003037538691,0.388607179258542,-5.24855493179132,"TSEN2","NS"
"PKN3",-0.2542426836907,1.60042611965938,-1.71160516313225,0.0926803828228265,0.388801851326953,-5.24925660292363,"PKN3","NS"
"PAOX",0.178050885137467,1.92668053262377,1.71136059024433,0.092725823322516,0.388801851326953,-5.24965447015646,"PAOX","NS"
"JARID2",0.189875509180895,2.35392493247603,1.71131667537285,0.0927339844468643,0.388801851326953,-5.24972590476751,"JARID2","NS"
"C6orf47",-0.180433362935081,3.8091580228681,-1.71104790662453,0.0927839452514822,0.388889296251664,-5.25016306463842,"C6orf47","NS"
"DCBLD2",0.388381841173409,2.18888195981453,1.71070868189944,0.0928470346575756,0.389031695545477,-5.25071473529901,"DCBLD2","NS"
"HLA-DPB1",0.447972474530419,4.90638355724394,1.71054993942311,0.0928765699206218,0.389033456827382,-5.25097285960832,"HLA-DPB1","NS"
"ZNF426",-0.189621557414324,1.23788959715569,-1.7101493125752,0.0929511441056491,0.38922381308044,-5.25162420625007,"ZNF426","NS"
"LRP3",0.379250824782169,3.05832148984025,1.70974720736109,0.0930260431430071,0.389356663803279,-5.25227781897834,"LRP3","NS"
"WDR43",0.258635688611465,3.85215887249898,1.70950887642297,0.0930704598882426,0.389356663803279,-5.25266515539783,"WDR43","NS"
"ZSCAN18",-0.382561121467233,2.8080153380841,-1.70949360883619,0.0930733058409659,0.389356663803279,-5.25268996669342,"ZSCAN18","NS"
"C14orf133",-0.128135073040159,2.78531567567713,-1.70935349661054,0.0930994267962488,0.389356663803279,-5.25291765325062,"C14orf133","NS"
"SEL1L3",-0.283999826934313,5.15085309239456,-1.70902862774306,0.0931600149765126,0.389377984621404,-5.25344551053248,"SEL1L3","NS"
"GPA33",-0.74363422881238,6.40581688342841,-1.709013665474,0.0931628062292044,0.389377984621404,-5.25346981953785,"GPA33","NS"
"SLC6A6",0.499775054388492,3.02175763787335,1.70771537049066,0.0934052695452855,0.39026929695563,-5.25557841628469,"SLC6A6","NS"
"MARVELD3",-0.422320325816915,4.3107948034229,-1.70744351366968,0.093456106046885,0.390347592056078,-5.2560197645928,"MARVELD3","NS"
"STBD1",0.356035453560347,4.04955796986778,1.70730276380748,0.093482434858513,0.390347592056078,-5.25624824142876,"STBD1","NS"
"CLCN5",0.263381428498169,1.6874196519661,1.70660829609591,0.093612432240566,0.390768297281613,-5.25737531177769,"CLCN5","NS"
"WDR20",-0.157138859917818,3.33301707382586,-1.70627802293993,0.0936743083331007,0.390824641902885,-5.25791117674328,"WDR20","NS"
"ERAP1",-0.317126005117879,4.56231470056497,-1.706224024345,0.093684428080747,0.390824641902885,-5.25799878009194,"ERAP1","NS"
"C5orf4",0.492997648377661,2.85633460226918,1.70597285317476,0.0937315113160836,0.390899018166514,-5.25840622905522,"C5orf4","NS"
"ZNF197",-0.144978387767219,2.23583149870337,-1.70571971199937,0.0937789835730539,0.390974969891777,-5.25881681934102,"ZNF197","NS"
"SLC24A6",-0.180025110898798,3.3453566421409,-1.70556092504868,0.0938087714379843,0.390977169043776,-5.2590743409465,"SLC24A6","NS"
"MDM2",0.235332240556941,2.77453891132897,1.70500856744615,0.0939124525109814,0.391287243670637,-5.25996999029677,"MDM2","NS"
"PSMA7",0.288080068217656,7.32212521503722,1.70483298209786,0.0939454307867999,0.391302632847014,-5.26025464792821,"PSMA7","NS"
"PHACTR4",-0.167496942382263,2.88948357472196,-1.70426017540165,0.0940530811675209,0.391628940654539,-5.26118309502892,"PHACTR4","NS"
"ZSCAN16",-0.197029372252551,2.27353575931768,-1.70370317742275,0.0941578580052397,0.391943083696577,-5.26208564989239,"ZSCAN16","NS"
"TCF7L2",-0.215113459090154,4.16621140344103,-1.70303742395799,0.0942832189935551,0.392342688318868,-5.26316408411562,"TCF7L2","NS"
"EXOC6B",-0.179010691513314,1.95881608301267,-1.70263821841512,0.0943584550941169,0.392533523339847,-5.26381056399193,"EXOC6B","NS"
"PLXDC2",-0.310697325324517,2.62166367793612,-1.70231199038158,0.0944199742395141,0.392581787778131,-5.26433876198403,"PLXDC2","NS"
"WHAMMP1",0.191412100215988,1.21075382117442,1.70226510754406,0.0944288179852501,0.392581787778131,-5.26441466283924,"WHAMMP1","NS"
"RAI2",-0.413760392431889,1.96462020047691,-1.70208964153529,0.094461923078602,0.392597267861984,-5.26469871646447,"RAI2","NS"
"GK",0.374771186423978,3.12591259384009,1.7008924505799,0.0946880518004384,0.393414722685777,-5.2666360913097,"GK","NS"
"PWP1",0.150676182977081,4.13863463143522,1.69900368611636,0.0950457132254224,0.39451174313792,-5.26969013007305,"PWP1","NS"
"GALNT3",-0.484608377844872,4.56375622086038,-1.69887361091509,0.095070385494117,0.39451174313792,-5.26990034318121,"GALNT3","NS"
"STAT6",-0.126389702506324,5.66925839593126,-1.69886034896875,0.0950729012759616,0.39451174313792,-5.26992177485614,"STAT6","NS"
"PKI55",-0.159364539968902,1.14004923446,-1.69885711410356,0.0950735149359174,0.39451174313792,-5.26992700246568,"PKI55","NS"
"PGAM5",0.215195379117898,3.88685814190595,1.69871904484307,0.095099709972103,0.39451174313792,-5.27015011694008,"PGAM5","NS"
"PCSK9",0.621094464408249,2.5110780755804,1.69836820765478,0.0951662988992313,0.394665451859568,-5.2707169827765,"PCSK9","NS"
"HLA-DPA1",0.483683420735371,6.05796410959159,1.69753973840096,0.0953236947809678,0.395195535111167,-5.27205516646727,"HLA-DPA1","NS"
"RASEF",-0.411102411790816,2.9516019294539,-1.69679373287599,0.0954656071600966,0.395590552174368,-5.27325964932324,"RASEF","NS"
"FARP2",-0.178337697599476,2.54484877452768,-1.69672764872222,0.0954781867057578,0.395590552174368,-5.27336632432061,"FARP2","NS"
"GNAI1",-0.432465870523434,2.86648053808893,-1.69628893868813,0.0955617325897054,0.395715571337664,-5.27407440848727,"GNAI1","NS"
"SYT13",-0.543642407005409,3.30299316495888,-1.69625351336756,0.0955684814461354,0.395715571337664,-5.27413157828109,"SYT13","NS"
"TMEM194B",0.148965102171338,1.18973674154297,1.69610275967005,0.0955972058283175,0.395715571337664,-5.27437485436426,"TMEM194B","NS"
"EIF2C2",0.254794413166365,2.29538267365969,1.69558141008434,0.0956965977667302,0.395944070648244,-5.27521602330299,"EIF2C2","NS"
"UCHL5",0.195393141055446,3.47606037439993,1.69550238388074,0.0957116710218402,0.395944070648244,-5.27534350748313,"UCHL5","NS"
"HOXA10",-0.726101974292175,3.73626099376579,-1.69507683102002,0.0957928734693767,0.396014671985188,-5.2760299128534,"HOXA10","NS"
"BRWD1",0.191776767659362,3.0863198103636,1.6949922861342,0.0958090127640532,0.396014671985188,-5.27616626307175,"BRWD1","NS"
"SLC16A5",-0.259729273713167,3.10194306627762,-1.69494704709064,0.0958176496428763,0.396014671985188,-5.27623922007437,"SLC16A5","NS"
"B9D2",-0.190419595791665,2.30608523864796,-1.69357583742891,0.0960797402694551,0.396975104972313,-5.27844974018246,"B9D2","NS"
"EPDR1",0.39723859527749,3.21980887673,1.69326363264743,0.0961394968916035,0.397016355331998,-5.27895281939995,"EPDR1","NS"
"TMEM53",0.238593373930085,2.76922742982948,1.69321322036706,0.0961491487692221,0.397016355331998,-5.27903404471654,"TMEM53","NS"
"CDK10",0.209950709561887,4.71254612924509,1.69277175897386,0.0962337045162324,0.397231830473621,-5.27974524373535,"CDK10","NS"
"CNOT4",-0.116155096167432,2.69046519555145,-1.69259986768829,0.0962666444223924,0.397231830473621,-5.28002211738407,"CNOT4","NS"
"NHEJ1",-0.243590331895807,3.74391961044656,-1.69208174349161,0.0963659898081773,0.397231830473621,-5.2808565324432,"NHEJ1","NS"
"FAM175A",-0.217848966150219,2.31093412132799,-1.69196291895789,0.096388785162654,0.397231830473621,-5.28104786151739,"FAM175A","NS"
"LONP1",0.225253831793967,4.6260137284338,1.69195972916625,0.0963893971548932,0.397231830473621,-5.28105299749478,"LONP1","NS"
"TNFAIP8L1",0.316627561702793,2.75231448738044,1.69167658295554,0.096443734213065,0.397231830473621,-5.28150886489272,"TNFAIP8L1","NS"
"CTNND1",-0.190976006682381,6.18659211761912,-1.69150220151534,0.0964772113432075,0.397231830473621,-5.28178958614492,"CTNND1","NS"
"RAVER2",-0.344060104819022,3.49539813180043,-1.69148910049521,0.0964797268164043,0.397231830473621,-5.28181067526835,"RAVER2","NS"
"RRS1",0.337995478688301,3.84305955114975,1.69145937319287,0.0964854348339445,0.397231830473621,-5.28185852769617,"RRS1","NS"
"DOK3",0.294238959255452,2.23211062803447,1.69139072558861,0.0964986171020337,0.397231830473621,-5.28196902775735,"DOK3","NS"
"NOP58",0.255936715504054,4.47236333053731,1.69123497240804,0.0965285315788203,0.397232595921219,-5.28221972420485,"NOP58","NS"
"LINC00094",-0.176091294095355,1.77164902930588,-1.69090289983421,0.0965923360057829,0.39725896911071,-5.28275415072631,"LINC00094","NS"
"CENPH",0.327013182469526,2.28850292690708,1.69078279678554,0.0966154211430348,0.39725896911071,-5.28294741735315,"CENPH","NS"
"TM6SF1",0.247850526126846,1.5524137233275,1.69072457583378,0.0966266134875859,0.39725896911071,-5.28304110052014,"TM6SF1","NS"
"SLC36A4",-0.231608436970317,1.60033635809161,-1.69049809348143,0.0966701623947288,0.39725896911071,-5.28340550506328,"SLC36A4","NS"
"ATXN10",0.172382562535154,4.15905470442158,1.69042826343503,0.096683592841493,0.39725896911071,-5.28351785104824,"ATXN10","NS"
"NAPG",-0.217740789287542,3.23525101788323,-1.69016103140292,0.0967350038762038,0.39734802391449,-5.28394774847241,"NAPG","NS"
"ABCC6P1",0.348582087462153,1.13923892687728,1.68992026883485,0.0967813418648155,0.397416192377893,-5.28433501206043,"ABCC6P1","NS"
"FAM120B",-0.176530493392057,2.99669076374587,-1.68944515722055,0.0968728370033175,0.397669692177674,-5.2850990777582,"FAM120B","NS"
"ATP6V1C1",0.161793495411351,3.44630932608283,1.68925686238835,0.0969091177528534,0.397696446994357,-5.28540183661245,"ATP6V1C1","NS"
"TRIM41",0.191286311837096,3.45259754977493,1.68865882597079,0.0970244218011597,0.397941939267184,-5.28636321700659,"TRIM41","NS"
"DDX3X",0.186457376314683,5.77666892173847,1.6886376764677,0.0970285015815362,0.397941939267184,-5.28639721053649,"DDX3X","NS"
"XYLT1",-0.207221157186853,2.17389276442458,-1.68740132632553,0.0972672410557043,0.398670609836356,-5.2883837273662,"XYLT1","NS"
"ZNF432",-0.156172672281867,1.26223101977084,-1.68733623432927,0.0972798236966885,0.398670609836356,-5.28848827829224,"ZNF432","NS"
"FAM32A",-0.124183196071387,5.62725829729073,-1.68725422377714,0.09729567869154,0.398670609836356,-5.28861999868472,"FAM32A","NS"
"HLA-DRB1",0.476018834799994,7.70154705920924,1.68671378691888,0.0974002137592443,0.39880371911872,-5.28948787181584,"HLA-DRB1","NS"
"FASTKD1",-0.212340502432519,3.20703335487206,-1.6865783991515,0.09742641585375,0.39880371911872,-5.28970524827979,"FASTKD1","NS"
"PAPD7",0.156256073638088,3.07522138945181,1.68655417484929,0.097431104683088,0.39880371911872,-5.28974414078333,"PAPD7","NS"
"TCFL5",0.258187232693176,2.14756145877198,1.68646922736409,0.0974475484899432,0.39880371911872,-5.28988052135844,"TCFL5","NS"
"A2M",0.502063288677782,6.26815473131081,1.6858750705596,0.0975626268264643,0.398986140750394,-5.29083424921934,"A2M","NS"
"STAC3",0.144206370966208,0.998100655012601,1.68570886316061,0.0975948384218384,0.398986140750394,-5.29110098773191,"STAC3","NS"
"SUMF1",-0.190149151018127,4.0581530830848,-1.68557661720429,0.0976204744068038,0.398986140750394,-5.29131320622016,"SUMF1","NS"
"C9orf64",0.203204793660228,2.64549025692047,1.68548904751423,0.0976374529053509,0.398986140750394,-5.29145372331863,"C9orf64","NS"
"ANXA5",-0.300122904304367,6.23679233194143,-1.68546857818833,0.0976414219618161,0.398986140750394,-5.29148656810111,"ANXA5","NS"
"MDM4",0.112729342655798,1.67424875621595,1.68470860589175,0.0977888764238123,0.399466513841327,-5.29270575480201,"MDM4","NS"
"CNTN3",-0.304083864214416,0.912396844175896,-1.68427404733643,0.0978732742760364,0.399689086453667,-5.29340267388662,"CNTN3","NS"
"USP28",-0.176033421808827,2.24949956452133,-1.68393887379569,0.0979384109053534,0.399747525511511,-5.29394009480236,"USP28","NS"
"BYSL",0.278598424817774,2.98173179067889,1.6836825914347,0.097988240068212,0.399747525511511,-5.29435095586414,"BYSL","NS"
"IRS2",0.39735376471599,3.36738352176773,1.68356529919614,0.098011052224748,0.399747525511511,-5.29453897507506,"IRS2","NS"
"IFI27L2",-0.351258009875284,5.22539927796866,-1.68340978211341,0.0980413054512295,0.399747525511511,-5.29478825047097,"IFI27L2","NS"
"RBM39",0.163754635141938,5.97310782432266,1.6833982262613,0.0980435537534263,0.399747525511511,-5.29480677230177,"RBM39","NS"
"CCDC6",-0.191165146643512,3.87606977587335,-1.6832772935552,0.0980670849144389,0.399747525511511,-5.29500059754696,"CCDC6","NS"
"SMARCD3",-0.336039390188074,1.71272105668754,-1.68298981093646,0.0981230420745525,0.399853640805176,-5.29546131088896,"SMARCD3","NS"
"PIR",0.281198501643767,2.39748046209564,1.68282943883333,0.0981542691503249,0.399858946459342,-5.29571828896032,"PIR","NS"
"C15orf38-AP3S2",-0.305310415998276,1.64710003344911,-1.6820880521624,0.0982987353364051,0.400127940615592,-5.29690599064772,"C15orf38-AP3S2","NS"
"LRRC61",0.254361228765088,2.76018214832061,1.68208766283577,0.0982988112461984,0.400127940615592,-5.29690661422547,"LRRC61","NS"
"FYCO1",-0.245676071002339,2.38665259586083,-1.68202958627532,0.0983101353869921,0.400127940615592,-5.29699963299702,"FYCO1","NS"
"ARMCX4",-0.182036091446716,1.19119430056426,-1.68148619805876,0.0984161406016573,0.400419001714519,-5.29786981499598,"ARMCX4","NS"
"ZNF816",-0.276291177906971,2.25156590450375,-1.6813558548753,0.0984415821458011,0.400419001714519,-5.2980785089951,"ZNF816","NS"
"AUP1",0.154168373414779,5.99376448017206,1.68114952027311,0.0984818674080762,0.400460959314277,-5.29840884399922,"AUP1","NS"
"ATP5F1",-0.226640688092805,6.59040207325903,-1.68077220711273,0.0985555699269983,0.400638736040326,-5.29901281582624,"ATP5F1","NS"
"SERF2",-0.198742893565266,6.48879781904488,-1.68025682093838,0.0986563160951756,0.400829307959545,-5.29983760652944,"SERF2","NS"
"SLC2A3",0.529769971209622,3.14186317276782,1.68003555040211,0.0986995953285088,0.400829307959545,-5.30019164377633,"SLC2A3","NS"
"CASP9",-0.138740019089402,2.48126352074501,-1.67984334881147,0.0987372014870997,0.400829307959545,-5.30049913609631,"CASP9","NS"
"LHFPL2",-0.243804006272113,3.43672798783898,-1.67953006589318,0.0987985236144675,0.400829307959545,-5.30100027167053,"LHFPL2","NS"
"CES4A",0.171243022826694,1.07392410008656,1.67946769394127,0.0988107360551448,0.400829307959545,-5.30110003344483,"CES4A","NS"
"FOXO4",-0.265021790569043,3.57270487208642,-1.67946054528324,0.0988121358429302,0.400829307959545,-5.30111146726261,"FOXO4","NS"
"PPP1R10",-0.121139320453156,3.72743633928289,-1.67945902364604,0.0988124337987382,0.400829307959545,-5.30111390101758,"PPP1R10","NS"
"ARL2BP",-0.166286602692442,4.40985715201299,-1.67928892381836,0.0988457461435799,0.400842749611689,-5.30138595159167,"ARL2BP","NS"
"ITFG1",-0.149197790755806,4.92860226821806,-1.67908874179177,0.0988849615870494,0.400880114297984,-5.30170608262874,"ITFG1","NS"
"ANKRD13A",-0.195809919187384,3.61018124174374,-1.67846408095895,0.0990074140372257,0.401052484297613,-5.3027048193183,"ANKRD13A","NS"
"ABCC9",0.29363957648852,1.8134183181329,1.67842441841368,0.0990151932958536,0.401052484297613,-5.30276822234567,"ABCC9","NS"
"EMCN",-0.282200612293511,1.4273945999409,-1.67841253962942,0.0990175232523443,0.401052484297613,-5.30278721105339,"EMCN","NS"
"HEXDC",0.185645483271244,2.88241841701461,1.67731247997374,0.0992334887597154,0.401609732568509,-5.3045451759429,"HEXDC","NS"
"BCAT2",-0.272465654784516,4.20325066941018,-1.67719823827898,0.0992559390022827,0.401609732568509,-5.30472768195236,"BCAT2","NS"
"C9orf69",-0.1785591001157,4.51119033017755,-1.67710077190323,0.0992750959305299,0.401609732568509,-5.30488337982738,"C9orf69","NS"
"PPP2R5B",-0.252327609309205,2.95777718440952,-1.6770995859711,0.0992753290430913,0.401609732568509,-5.30488527424712,"PPP2R5B","NS"
"PDCD6",-0.16235111474865,5.97551263993155,-1.67685415535373,0.0993235817342704,0.401683011233496,-5.30527730160888,"PDCD6","NS"
"HIST1H2BG",-0.44245974786977,1.95496142648882,-1.67670169257167,0.0993535662420823,0.401683011233496,-5.30552080505675,"HIST1H2BG","NS"
"SPTSSA",-0.203518932643662,5.48982369540971,-1.67575130210386,0.0995406447673565,0.40231763320672,-5.30703825648014,"SPTSSA","NS"
"TMEM116",0.19548529356414,1.93036029914477,1.67498099931962,0.0996924859699399,0.402809494263785,-5.30826760077203,"TMEM116","NS"
"CLYBL",0.291151020552223,1.89017538670789,1.67438103056023,0.0998108826244633,0.403064760416275,-5.30922475255043,"CLYBL","NS"
"BBIP1",-0.208549863000714,3.7807333925765,-1.67423057386245,0.0998405915227355,0.403064760416275,-5.30946473313332,"BBIP1","NS"
"EBNA1BP2",0.338266960535732,4.83891979756693,1.67420238962974,0.0998461575346408,0.403064760416275,-5.30950968522845,"EBNA1BP2","NS"
