"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
"CCNJL",-1.46046355647306,1.99816176185447,-6.73057870292859,1.10438355907345e-08,2.2190636265172e-07,9.67062350382444,"CCNJL","Down"
"BMP2",-1.66438926020616,3.0324732559122,-6.72708846240079,1.11890721392823e-08,2.24487059947583e-07,9.65784808563693,"BMP2","Down"
"GARS",1.10896909701131,4.89996838201249,6.72401949909017,1.13183524101871e-08,2.26740367173793e-07,9.64661507453928,"GARS","Up"
"C17orf110",-1.28914765599274,1.68744089741542,-6.72272141274863,1.13734819695311e-08,2.27503691731848e-07,9.64186393440164,"C17orf110","Down"
"POLB",0.741615037505119,2.87430206009533,6.72114569170144,1.14407628254077e-08,2.2850743329312e-07,9.6360967102257,"POLB","NS"
"KRT80",2.45375258794331,1.58709878078129,6.71601206915741,1.166272761044e-08,2.32593084075671e-07,9.61730806151686,"KRT80","Up"
"PAPSS2",-1.76297224299881,4.99416838317896,-6.7132747058758,1.17828355456142e-08,2.34638224382262e-07,9.607289963307,"PAPSS2","Down"
"DCAF13",1.18834173075889,3.87856911100264,6.71240049027746,1.18214531406161e-08,2.34789575916459e-07,9.60409060609516,"DCAF13","Up"
"VSNL1",1.96361614410694,2.35626299821603,6.71230726202983,1.18255788498561e-08,2.34789575916459e-07,9.60374942153125,"VSNL1","Up"
"METTL1",0.997728949800083,3.25276628398131,6.70695360724892,1.20649248017745e-08,2.39186239171085e-07,9.58415740902047,"METTL1","NS"
"HSPE1",1.18629863293036,7.73769350850471,6.70629904642251,1.20945179454724e-08,2.39417701907263e-07,9.58176208589332,"HSPE1","Up"
"COL4A1",2.23181412368347,5.01676707029698,6.70463779187672,1.21699499863312e-08,2.40554543960589e-07,9.57568291118248,"COL4A1","Up"
"BHLHE41",-1.29324182498251,2.53686263646225,-6.70050248217865,1.23597655755562e-08,2.43787797696332e-07,9.56055070458026,"BHLHE41","Down"
"FJX1",1.33221812938096,1.17003376036745,6.70028101776571,1.23700139827955e-08,2.43787797696332e-07,9.55974032696362,"FJX1","Up"
"HILPDA",1.84603100124339,3.49469928255968,6.69958914299371,1.24020855833417e-08,2.44059893320488e-07,9.55720864746972,"HILPDA","Up"
"ABCG2",-1.79259584618425,1.78131119616455,-6.69914368626108,1.24227784579135e-08,2.44107596698e-07,9.55557866121999,"ABCG2","Down"
"MEP1A",-3.35835657211659,5.50686700454927,-6.69504174783717,1.26149530166252e-08,2.4751982703105e-07,9.54056950590934,"MEP1A","Down"
"SULT1A2",-2.12078803363147,2.18053731868137,-6.69459366014057,1.26361246755617e-08,2.47571697822368e-07,9.53892997809596,"SULT1A2","Down"
"PVR",0.899811920834101,3.5016253180961,6.69115456020836,1.27998030626444e-08,2.50411374118675e-07,9.5263467862934,"PVR","NS"
"ATP13A4",-1.2203047762661,0.910185788542356,-6.68950722299611,1.28789530288908e-08,2.51388744644717e-07,9.52031958461381,"ATP13A4","Down"
"TRPM4",-1.49090321551947,5.04967065660934,-6.68933224502141,1.28873888700517e-08,2.51388744644717e-07,9.51967939003054,"TRPM4","Down"
"C16orf87",0.655106763878233,2.61537631547085,6.6854849753436,1.30742686665463e-08,2.54662358487452e-07,9.50560365657519,"C16orf87","NS"
"NEDD4L",-1.40729419069425,3.32382390637218,-6.68216010150751,1.32379497424804e-08,2.57475232109204e-07,9.49343968816449,"NEDD4L","Down"
"PRKACB",-1.84619913390279,4.33497360398164,-6.68129239378174,1.32810017095574e-08,2.57937129132421e-07,9.49026527958258,"PRKACB","Down"
"SSBP2",-1.1678931560833,1.59562736762234,-6.68049149062987,1.33208630760708e-08,2.58335809031143e-07,9.48733529679804,"SSBP2","Down"
"TMEM41A",0.846560236753024,3.21538354246282,6.67645919043319,1.35233732948545e-08,2.61883063718617e-07,9.4725841619105,"TMEM41A","NS"
"KRT20",-3.3206785232099,7.11468617359186,-6.67460147844495,1.36177019706758e-08,2.6310769234983e-07,9.46578843886835,"KRT20","Down"
"MTM1",-1.12258154233556,3.54669885383832,-6.67443880208238,1.36259933472596e-08,2.6310769234983e-07,9.46519335733467,"MTM1","Down"
"GIPC1",-1.21807632726584,6.39000777637205,-6.67175143784186,1.37636954852403e-08,2.65383115546582e-07,9.45536295934377,"GIPC1","Down"
"YTHDF1",0.831650286441855,4.27713768781577,6.67036050526643,1.38355120382338e-08,2.66004861651214e-07,9.45027504315835,"YTHDF1","NS"
"MEIS3P1",-1.18090892140685,1.7638362580573,-6.67035578216271,1.3835756537015e-08,2.66004861651214e-07,9.45025776658206,"MEIS3P1","Down"
"PPM1H",1.35037579762469,2.21002667175045,6.65924807466955,1.44228553287649e-08,2.7689395532034e-07,9.40962979354826,"PPM1H","Up"
"LY9",-1.00484889244776,1.06473113209143,-6.65583872640072,1.46079930528834e-08,2.80045915599178e-07,9.39716074841791,"LY9","Down"
"TRAP1",1.13588267387107,5.49672053034363,6.65344056404777,1.47396387901267e-08,2.82164833114145e-07,9.38839024191719,"TRAP1","Up"
"CXXC5",1.0388820838172,4.4072234124935,6.65227646486426,1.4803967329726e-08,2.82990860457509e-07,9.38413301909945,"CXXC5","Up"
"MATN2",-1.91621313427812,3.6029621687051,-6.64824361103944,1.50289976359345e-08,2.86882094873367e-07,9.36938496715054,"MATN2","Down"
"CLMP",-1.47171524580055,1.30231584595934,-6.64342417540768,1.53023979876911e-08,2.91684225266089e-07,9.35176139335144,"CLMP","Down"
"ZFP3",-0.706751320175683,1.64873125870254,-6.6419280349795,1.53882769726535e-08,2.92903357419653e-07,9.34629057062081,"ZFP3","NS"
"SLC6A7",-0.968343878981966,0.954217063984193,-6.63868373462644,1.55761559776104e-08,2.96057747045278e-07,9.3344277459842,"SLC6A7","NS"
"HIGD1A",-1.32150160514317,6.48362110571176,-6.63310292046609,1.59047119881115e-08,3.01873240887992e-07,9.31402259436824,"HIGD1A","Down"
"MZB1",-2.59428853643552,3.93141002067971,-6.62930721604847,1.61321147297567e-08,3.05755059601432e-07,9.30014519477235,"MZB1","Down"
"RRP9",1.0662154159995,3.77088655571968,6.62780052093957,1.62232781734078e-08,3.0704736962192e-07,9.29463678850509,"RRP9","Up"
"LOC541471",1.61963683012279,3.67387305438908,6.6227146951764,1.6534810121368e-08,3.12500895108513e-07,9.27604405970411,"LOC541471","Up"
"TOMM6",0.764297676681926,5.83909642745228,6.62207516167952,1.65744046580551e-08,3.12806772656685e-07,9.27370614620207,"TOMM6","NS"
"MUC4",-3.3158537146359,3.5697086310627,-6.61894618962906,1.67694915896269e-08,3.16042237828765e-07,9.26226799336594,"MUC4","Down"
"TSPAN1",-3.49747721894775,7.329170126341,-6.61698686639151,1.68928168490911e-08,3.17918054559938e-07,9.25510580914269,"TSPAN1","Down"
"TOM1L2",-0.877783085483902,3.27845582093222,-6.61595746601277,1.69579721907705e-08,3.18695392986041e-07,9.25134297576567,"TOM1L2","NS"
"NMD3",0.837557675790207,3.92322949599698,6.61236309968169,1.71874472578933e-08,3.2255431216288e-07,9.23820466794862,"NMD3","NS"
"FAM120AOS",-0.728866821258129,3.80603667977618,-6.61093847010269,1.72792544704663e-08,3.23280739817981e-07,9.23299746783685,"FAM120AOS","NS"
"SFRP1",-2.24215810659987,2.00038233375239,-6.61080513555526,1.72878719179238e-08,3.23280739817981e-07,9.2325101184795,"SFRP1","Down"
"IER5L",1.47644583795163,2.74622286484309,6.61046107305834,1.73101285732195e-08,3.23280739817981e-07,9.23125254424503,"IER5L","Up"
"CPNE2",-0.821546201854798,4.45630471532775,-6.6102633553909,1.73229314256604e-08,3.23280739817981e-07,9.23052987400814,"CPNE2","NS"
"MIER1",-0.976282646930871,3.52045505163549,-6.60935027597754,1.73821788532851e-08,3.23933994194694e-07,9.22719253787421,"MIER1","NS"
"MICALCL",-0.905613318331752,1.29436702786023,-6.6067659058078,1.75509698192951e-08,3.26624037222036e-07,9.21774680339064,"MICALCL","NS"
"FNDC4",1.89169860269154,1.46032411345373,6.60279009916772,1.78138355173156e-08,3.31054895942102e-07,9.20321609798529,"FNDC4","Up"
"TMEM9B",-0.919216038262287,5.36317712368048,-6.60127086084097,1.79153155058437e-08,3.32478396929282e-07,9.19766382416374,"TMEM9B","NS"
"GREM2",-2.19450621722689,2.04251516201343,-6.59978265039014,1.8015281849818e-08,3.33869897471939e-07,9.19222505956282,"GREM2","Down"
"SAMD9",-1.42952970052577,2.15093311119024,-6.59836232810895,1.81112067035817e-08,3.34943971539204e-07,9.18703450177568,"SAMD9","Down"
"NIP7",0.797420778737544,4.00912584710149,6.59787262422724,1.81443979629585e-08,3.34943971539204e-07,9.18524490619793,"NIP7","NS"
"FCRLA",-1.13291010356136,0.848946207052044,-6.59781307096572,1.81484385117785e-08,3.34943971539204e-07,9.18502727295233,"FCRLA","Down"
"CTHRC1",2.82401800139802,3.10586369317886,6.59685944615252,1.82132620670543e-08,3.35676700331007e-07,9.18154234215568,"CTHRC1","Up"
"CASP10",-1.11605092279285,2.5893154667809,-6.59481913512211,1.83527306368364e-08,3.37781248993675e-07,9.17408637651037,"CASP10","Down"
"FAH",1.36234633833297,3.14927156260886,6.59305820661272,1.84739574743214e-08,3.39544731460636e-07,9.16765153781313,"FAH","Up"
"ANO5",-1.16503234595201,0.911705274488809,-6.59218014996588,1.85347031507428e-08,3.40193274038772e-07,9.16444297598645,"ANO5","Down"
"KIT",-1.3119292340419,1.65241205974983,-6.59180452592565,1.85607503450938e-08,3.40204041304723e-07,9.16307039676606,"KIT","Down"
"FASN",1.3304380021605,4.06678794547786,6.59119756087861,1.86029167657564e-08,3.40509827156214e-07,9.16085248271912,"FASN","Up"
"HEATR5A",-0.853206543121756,2.61856441145946,-6.58911241135896,1.87485030776499e-08,3.42705195791461e-07,9.153233272315,"HEATR5A","NS"
"NMNAT1",-0.726461974887509,2.34438262404676,-6.58555162948232,1.89997501847723e-08,3.46823308700721e-07,9.14022257011033,"NMNAT1","NS"
"GCNT3",-3.39174574126388,5.0015320381338,-6.58391858202636,1.91160974313133e-08,3.48274780377322e-07,9.13425581662672,"GCNT3","Down"
"VEGFA",1.86633148321792,5.41113106938859,6.58370461494039,1.91313941623226e-08,3.48274780377322e-07,9.13347404387997,"VEGFA","Up"
"CYP4F3",1.94507530177366,2.06615074068379,6.57922071075087,1.94547758656043e-08,3.53679884511842e-07,9.11709173028153,"CYP4F3","Up"
"NFE2L3",2.07088824974137,3.49295686671803,6.57576335783282,1.97078385293675e-08,3.57793666344304e-07,9.10446072984427,"NFE2L3","Up"
"LRRC20",1.11827497261652,2.29619053301563,6.5705540268022,2.00953495202452e-08,3.64333867421325e-07,9.08543029846312,"LRRC20","Up"
"GAS2",1.50275147092761,1.09935389523019,6.56947314366607,2.01767008446987e-08,3.6531311204182e-07,9.08148185934528,"GAS2","Up"
"CALML4",-1.12979636727831,3.82093239776238,-6.56779149143872,2.03039215985798e-08,3.67119080379193e-07,9.07533895038464,"CALML4","Down"
"TTYH3",1.39763608426998,4.61166313609131,6.56686311929127,2.03744973322691e-08,3.67897342369972e-07,9.07194776407381,"TTYH3","Up"
"GSTO1",1.02180000870398,6.04995383055657,6.56632859594536,2.04152432005489e-08,3.68135600061719e-07,9.06999526183412,"GSTO1","Up"
"FAM118B",-0.856140528671106,3.40304884394716,-6.56310007409247,2.06630813000334e-08,3.72102550311384e-07,9.05820247340399,"FAM118B","NS"
"C21orf88",-3.28907233658144,2.00715230093797,-6.5625970518477,2.07019650646012e-08,3.72301019102559e-07,9.05636514007503,"C21orf88","Down"
"TNFAIP8L3",-1.15518194184348,1.35468413990637,-6.56070028608501,2.0849242885261e-08,3.74445676657066e-07,9.04943715869067,"TNFAIP8L3","Down"
"IFITM3",1.81224510364205,8.68051822398826,6.5570131107081,2.11385358126266e-08,3.79131698695728e-07,9.03597022556899,"IFITM3","Up"
"CDC42EP5",-1.96806000259554,6.43616110427961,-6.55627655479014,2.11968031927443e-08,3.79667137079691e-07,9.03328013910992,"CDC42EP5","Down"
"CHP1",-1.13433299835421,5.97861720732221,-6.55549245564212,2.12590075802909e-08,3.8027156531171e-07,9.03041644560505,"CHP1","Down"
"MFSD4",-2.78140113180354,2.83248331569962,-6.55307497307898,2.14519398193723e-08,3.83209652227878e-07,9.02158750834232,"MFSD4","Down"
"CLDN2",3.626807130248,2.3948366155078,6.54997425564284,2.17019563315683e-08,3.87158265023252e-07,9.01026378743583,"CLDN2","Up"
"DDX56",0.875583551858917,4.13135874715416,6.54880601900625,2.17969049395282e-08,3.88333658402634e-07,9.00599756280008,"DDX56","NS"
"IGSF3",-0.867133276547944,2.51933365043025,-6.54800225988286,2.18624709417445e-08,3.88983138113968e-07,9.00306239931768,"IGSF3","NS"
"URB2",0.829245488740076,1.68425375175556,6.54539929564725,2.20761580015589e-08,3.91923126719038e-07,8.9935571548243,"URB2","NS"
"PDCD2L",0.980502695130205,2.67123412614472,6.54527549604827,2.20863728797662e-08,3.91923126719038e-07,8.99310508525345,"PDCD2L","NS"
"AGXT2L2",-1.21030991600285,3.8599749417923,-6.54266556399894,2.23028221157406e-08,3.9523913675136e-07,8.98357479487532,"AGXT2L2","Down"
"NCOA1",-0.74077170953871,2.88986520604229,-6.54182852470132,2.23726870434632e-08,3.95952111622192e-07,8.98051838722926,"NCOA1","NS"
"BHLHE40",1.70234041457289,5.40563835312605,6.54141993477622,2.24068699018424e-08,3.96032533900023e-07,8.97902645561348,"BHLHE40","Up"
"TRIM3",-0.663980006677812,2.51665653438479,-6.54068836281252,2.24682037258451e-08,3.96354545253073e-07,8.97635520583314,"TRIM3","NS"
"SNRPE",0.902939012946625,5.59299223461029,6.54049533914011,2.24844144066629e-08,3.96354545253073e-07,8.9756504074129,"SNRPE","NS"
"NCAM1",-1.37534535980558,1.17934376098824,-6.53757951890188,2.27307164065154e-08,3.996810843833e-07,8.96500396145124,"NCAM1","Down"
"CDK4",0.962691420577739,5.25462439595844,6.5374736397363,2.27397105420684e-08,3.996810843833e-07,8.96461737711559,"CDK4","NS"
"RHOC",-1.09316744345801,7.13267684900921,-6.537201342163,2.27628577470208e-08,3.996810843833e-07,8.96362317143831,"RHOC","Down"
"ZNRF3",1.20020169439739,2.3892745502456,6.53607948119109,2.28584717813411e-08,4.0083320202399e-07,8.95952710676968,"ZNRF3","Up"
"PPRC1",0.853835089451918,3.06945829182785,6.53559739497469,2.28996819347526e-08,4.01029554406506e-07,8.95776696737552,"PPRC1","NS"
"TBC1D10A",-0.878868594617075,3.46247346995187,-6.53077504832704,2.33160078471932e-08,4.06992977999173e-07,8.94016088225061,"TBC1D10A","NS"
"LTV1",0.795165468323547,3.75040989269472,6.53047172604337,2.33424452344974e-08,4.06992977999173e-07,8.93905351605325,"LTV1","NS"
"BCAR3",-1.11807078106583,2.75636966918419,-6.53035069604144,2.3353002474394e-08,4.06992977999173e-07,8.93861166230991,"BCAR3","Down"
"HSP90AB1",1.36056047293097,8.20952192907749,6.53024710105841,2.33620426676669e-08,4.06992977999173e-07,8.93823346062798,"HSP90AB1","Up"
"CYGB",-1.17806113677425,2.76877337232464,-6.52889265395611,2.34805596351953e-08,4.08525049277968e-07,8.93328873950033,"CYGB","Down"
"SLC35G1",-1.23690579555756,2.4429850437115,-6.52742222976449,2.36099033916669e-08,4.10241260233358e-07,8.92792073668608,"SLC35G1","Down"
"ENPEP",1.28878707561002,1.41040276052902,6.52570144011249,2.37621723039023e-08,4.12350839382783e-07,8.92163889565508,"ENPEP","Up"
"INHBA",2.09410769051665,1.57090830916008,6.52481618529366,2.38408874703182e-08,4.13180205419445e-07,8.91840728894073,"INHBA","Up"
"ALB",6.03927981311745,4.87494045083227,6.52379151667436,2.39323236178869e-08,4.14227601272286e-07,8.91466681130011,"ALB","Up"
"PSMA7",1.1022466373708,7.32212521503722,6.52300047491111,2.40031511136583e-08,4.14916048099226e-07,8.91177921298721,"PSMA7","Up"
"NHSL1",-1.04516221531483,3.09866444986003,-6.52106412484301,2.41774089512191e-08,4.17388292514456e-07,8.90471096434427,"NHSL1","Down"
"C17orf59",-0.797501920479777,2.8559889540606,-6.5203412828676,2.42427823402122e-08,4.1797684855473e-07,8.90207243394469,"C17orf59","NS"
"DHCR7",1.59244960555746,4.39936489924241,6.518513073525,2.44089118470125e-08,4.20298814561573e-07,8.89539920831082,"DHCR7","Up"
"TARS2",0.66826593964466,3.39393921832944,6.51388071726656,2.48349519105298e-08,4.27084462584941e-07,8.87849132160546,"TARS2","NS"
"TRAK2",-0.788741720077652,3.46440646825299,-6.50874680550834,2.53157836826495e-08,4.34793703814347e-07,8.85975425786407,"TRAK2","NS"
"FN1",2.52581055484775,6.39734443317937,6.50781982604739,2.54035863610833e-08,4.35741618686515e-07,8.85637125885301,"FN1","Up"
"CES3",-2.21552623613494,3.87913088525702,-6.50535578625982,2.56384564115168e-08,4.3920648021883e-07,8.84737902773222,"CES3","Down"
"PPP1R13B",-0.598503028080595,2.83082661791596,-6.50380347410819,2.57875312628153e-08,4.4067065930324e-07,8.84171422836212,"PPP1R13B","NS"
"TCP11L1",-0.713831978395724,1.85579838151295,-6.50371839743852,2.57957264454039e-08,4.4067065930324e-07,8.84140376516393,"TCP11L1","NS"
"TCOF1",0.952654708727336,2.89251130139781,6.50343685288002,2.58228653071724e-08,4.4067065930324e-07,8.84037635116884,"TCOF1","NS"
"NUP107",0.722526588120019,3.31371484358294,6.4994737658834,2.62079113129309e-08,4.46671059902274e-07,8.82591473664831,"NUP107","NS"
"DERL3",-1.93933896618741,3.34456304827834,-6.49840038385548,2.63131802261855e-08,4.47554820246613e-07,8.82199804438794,"DERL3","Down"
"CCT4",0.863062949145596,5.74149543791524,6.49826228813452,2.63267541321537e-08,4.47554820246613e-07,8.82149414828511,"CCT4","NS"
"SLC6A9",-1.25618224663088,2.4840183676005,-6.49770071685325,2.63820248393443e-08,4.47924543714509e-07,8.81944504829357,"SLC6A9","Down"
"MTERFD1",0.844975390429743,2.89274029995096,6.49620945958563,2.65293585656652e-08,4.49854427860937e-07,8.8140037386103,"MTERFD1","NS"
"CRYBA2",-1.37798150344132,0.826394100815352,-6.49482396141516,2.66669781602245e-08,4.51614907702053e-07,8.80894844423018,"CRYBA2","Down"
"NME1",1.38739027542114,6.07235391097179,6.49141134288988,2.70089905558394e-08,4.56828014945729e-07,8.79649725388328,"NME1","Up"
"EPHB4",1.0265171960379,4.51619208286978,6.48859387867317,2.72946482008311e-08,4.61075966194065e-07,8.78621806379138,"EPHB4","Up"
"FAM63A",-0.818885525566391,3.13832280855661,-6.48540391795834,2.76217081693394e-08,4.66011697675143e-07,8.77458045154578,"FAM63A","NS"
"RHBDF2",1.1173287323332,2.78299769764299,6.48408688687922,2.77578769288339e-08,4.67718476069457e-07,8.76977584258236,"RHBDF2","Up"
"PEAK1",-0.603172707305903,2.14930545631748,-6.48180560291446,2.79953251269867e-08,4.71125358119391e-07,8.76145383453889,"PEAK1","NS"
"RBM28",0.877025436586492,2.47088231712606,6.48033185762761,2.8149795401487e-08,4.7312901403103e-07,8.75607785807543,"RBM28","NS"
"PAQR5",-1.56904592291685,2.60919933839087,-6.47884969406538,2.83060046158486e-08,4.75156826227348e-07,8.75067130929116,"PAQR5","Down"
"PAG1",-1.11976407824581,2.46273016890677,-6.47585837573205,2.86239033042881e-08,4.79890333691214e-07,8.73976017189315,"PAG1","Down"
"RAN",0.950758874915638,7.56810011055616,6.47521182318766,2.86930810718547e-08,4.80447304864815e-07,8.73740187933791,"RAN","NS"
"LOC100130015",0.753136157941151,1.42097840497336,6.47364636593283,2.88612676319747e-08,4.82658645930471e-07,8.73169200152372,"LOC100130015","NS"
"MRPL17",0.893753540790329,4.09092254088134,6.47135777957484,2.91089135975208e-08,4.85861368626276e-07,8.72334484625982,"MRPL17","NS"
"CACNB1",-0.879208013039919,1.5326749833519,-6.47120517512421,2.91255018911576e-08,4.85861368626276e-07,8.72278826415671,"CACNB1","NS"
"RAVER2",-1.31609687133405,3.49539813180043,-6.47027505333224,2.9226811140128e-08,4.86943454431909e-07,8.71939593650568,"RAVER2","Down"
"CLSTN1",-1.022889222823,5.22193978068872,-6.46948825559756,2.93127835511133e-08,4.87767638617654e-07,8.71652638105617,"CLSTN1","Down"
"DHODH",1.45383724669796,2.25952640113733,6.46890159093684,2.93770516156404e-08,4.88229059313665e-07,8.71438676286946,"DHODH","Up"
"IRAK2",1.20377976539473,1.77096263244018,6.4682388436266,2.94498233016189e-08,4.88830483175444e-07,8.71196969068568,"IRAK2","Up"
"MPND",-1.01061073848865,3.95459848837377,-6.46759614172323,2.95205654812325e-08,4.89396769181425e-07,8.70962575165522,"MPND","Down"
"UCN3",-1.76516223805136,1.24090307493733,-6.4662176275429,2.9672870053414e-08,4.91312130921584e-07,8.70459838764787,"UCN3","Down"
"C4B",2.48089891506569,2.46772153700608,6.46051913108175,3.03108180076644e-08,5.01202482335578e-07,8.68381757386695,"C4B","Up"
"HAUS6",0.836392418281606,2.10378505634293,6.46021525324626,3.03452183961595e-08,5.01202482335578e-07,8.68270947514872,"HAUS6","NS"
"TXNRD3",0.737902768633591,1.62617190780547,6.45979112941964,3.03932962328545e-08,5.01376820078274e-07,8.68116290607981,"TXNRD3","NS"
"PFDN6",0.733522119591432,5.96041963191386,6.45705535916843,3.07052465480749e-08,5.05898279131168e-07,8.67118718754592,"PFDN6","NS"
"COMT",1.05519103935864,4.84712350869037,6.45381063108281,3.10793693170324e-08,5.11431690657865e-07,8.65935622920533,"COMT","Up"
"TRAF3IP2",-0.825302414347433,3.00451487781934,-6.45298579673802,3.11751959287222e-08,5.12377574415235e-07,8.65634881889812,"TRAF3IP2","NS"
"SLC7A5",2.34143032936951,3.59216622097123,6.45226706581928,3.12589357476406e-08,5.13070435130031e-07,8.65372830590112,"SLC7A5","Up"
"BMX",-1.13470088155339,0.830249470034545,-6.45196541572474,3.12941479292752e-08,5.13070435130031e-07,8.65262849121735,"BMX","Down"
"SERINC4",-0.809676440035616,2.07593964648249,-6.44676995997906,3.19068624584666e-08,5.22474872757391e-07,8.63368681566926,"SERINC4","NS"
"TMEM30B",-1.55349722492187,4.2115636126618,-6.44550863964695,3.20574075131818e-08,5.24297526549737e-07,8.6290885397255,"TMEM30B","Down"
"GTF2IRD1",1.51316854221772,2.93662479962274,6.44436381536372,3.21946606808949e-08,5.25319360348725e-07,8.62491505265097,"GTF2IRD1","Up"
"DPM1",0.949847300806697,5.35658113879072,6.44433173765515,3.21985149023803e-08,5.25319360348725e-07,8.62479811375826,"DPM1","NS"
"VAPA",-0.916100281905168,4.32137071785914,-6.44276306907902,3.23875565104666e-08,5.27151977915002e-07,8.61907963422498,"VAPA","NS"
"BOP1",1.43065589684541,4.24299586266176,6.44274496170747,3.23897450881767e-08,5.27151977915002e-07,8.61901362592142,"BOP1","Up"
"GTPBP5",0.812123561253609,3.55351918803081,6.44070675024516,3.26370409306239e-08,5.30373044092609e-07,8.61158370266344,"GTPBP5","NS"
"TMEM97",1.51886314667963,3.69090793624177,6.44046052862792,3.26670420063027e-08,5.30373044092609e-07,8.61068616580519,"TMEM97","Up"
"ABP1",-2.36341519496272,5.83031884347671,-6.43973496140465,3.27556091978989e-08,5.31165594784375e-07,8.60804132251583,"ABP1","Down"
"PIPOX",2.90994025200567,1.67065933216797,6.43527718895302,3.33050259883577e-08,5.3913269309557e-07,8.59179258088445,"PIPOX","Up"
"PAFAH2",-1.05565131101068,3.28608419101803,-6.43509547351313,3.33276159629502e-08,5.3913269309557e-07,8.59113024953519,"PAFAH2","Down"
"SRI",-1.61628792729887,7.48730207930596,-6.43374164365363,3.34963986283931e-08,5.41207833703251e-07,8.58619576858322,"SRI","Down"
"P4HA1",1.18650961892593,4.2533879318001,6.43279929654661,3.36143838756719e-08,5.41925966832107e-07,8.58276114484592,"P4HA1","Up"
"CP",3.25054241483022,2.89118239171994,6.43232462450676,3.36739712120148e-08,5.41925966832107e-07,8.58103110431231,"CP","Up"
"HPS1",-0.672150499228968,4.3878107957855,-6.432180030658,3.36921435118805e-08,5.41925966832107e-07,8.5805041050833,"HPS1","NS"
"MALSU1",0.804094527428392,4.33226964801987,6.43209309389442,3.37030742731238e-08,5.41925966832107e-07,8.58018724851932,"MALSU1","NS"
"ST6GALNAC6",-2.61387876870182,5.1631966453498,-6.42871762658257,3.41302219979843e-08,5.48134647039742e-07,8.5678851463157,"ST6GALNAC6","Down"
"VILL",-1.9017586286855,4.2263943281578,-6.42561533031738,3.45275551396512e-08,5.53850170199303e-07,8.55657930821706,"VILL","Down"
"TDP2",-1.67669135103437,6.35182830058736,-6.42466219091543,3.46505532581786e-08,5.551567057983e-07,8.5531058696635,"TDP2","Down"
"EFNA5",-0.886837597169915,0.883689021746241,-6.4224173832374,3.49419621623623e-08,5.59155087920341e-07,8.54492556559792,"EFNA5","NS"
"VPS4B",-0.890976880626608,4.5678551896766,-6.41639269309688,3.57361786273877e-08,5.71180405286071e-07,8.5229726836971,"VPS4B","NS"
"IL10RB",-0.949183628341703,4.80982038817953,-6.41387357880748,3.60735731691556e-08,5.75884211094693e-07,8.51379422156862,"IL10RB","NS"
"C6orf223",2.84845736202362,2.12655669381551,6.4109460480233,3.64696563721502e-08,5.81512587642805e-07,8.50312823027531,"C6orf223","Up"
"NBEAL1",-0.977367273218626,1.46947848155798,-6.4099241040756,3.66089388042619e-08,5.82945905210451e-07,8.49940507959616,"NBEAL1","NS"
"CSTF1",0.637283519964607,3.61459061588319,6.40964696776249,3.66468014052371e-08,5.82945905210451e-07,8.49839542778973,"CSTF1","NS"
"EPHA10",-1.59209553713743,2.16343672538448,-6.40626405493622,3.71121336698523e-08,5.89646052433491e-07,8.48607136494609,"EPHA10","Down"
"RAE1",1.06917744552768,4.07538908273827,6.4052930962195,3.72467763019515e-08,5.91082452430732e-07,8.48253427693187,"RAE1","Up"
"CANX",0.599049823927029,6.92214377089899,6.40488189181328,3.73039444720306e-08,5.91287433019303e-07,8.4810363275599,"CANX","NS"
"POLD2",1.16908383769836,5.49280923060092,6.40377063091026,3.74588763834505e-08,5.93039699331358e-07,8.47698824747563,"POLD2","Up"
"MAPK7",-0.796593064848764,2.7012633299493,-6.40131638133684,3.78033220158106e-08,5.97784602100901e-07,8.46804825882871,"MAPK7","NS"
"NOP2",1.02651711231539,3.57783536974184,6.39871571249332,3.81717599010356e-08,6.02897229075222e-07,8.45857537463568,"NOP2","Up"
"PPA1",1.12846794022281,6.9437674959408,6.39758339002897,3.83332919562091e-08,6.04733703800315e-07,8.45445106093854,"PPA1","Up"
"KIAA1549",0.806000145293747,0.966383727460948,6.39633806389036,3.85117307673079e-08,6.06832248246188e-07,8.44991525247534,"KIAA1549","NS"
"ZC3H12C",-1.04221427124184,1.48934619844509,-6.39545466416092,3.86388115984727e-08,6.08117550740628e-07,8.44669774228887,"ZC3H12C","Down"
"C14orf129",-1.26533630028109,4.95536925650696,-6.39079840924454,3.93155675894253e-08,6.1785918680883e-07,8.42973968528127,"C14orf129","Down"
"TESK2",-0.890375782170453,2.10442578489696,-6.39056187543985,3.93502595400624e-08,6.1785918680883e-07,8.42887827133234,"TESK2","NS"
"SHH",1.39941488992631,1.95795920843066,6.38980570105751,3.94613708010973e-08,6.1841192551308e-07,8.42612444568857,"SHH","Up"
"GRIN2D",1.80146607529778,1.37867736593408,6.38951528104566,3.95041277259824e-08,6.1841192551308e-07,8.42506680881301,"GRIN2D","Up"
"ITIH5",-1.68690498715672,2.15920938491835,-6.38937832797858,3.95243065699873e-08,6.1841192551308e-07,8.42456806215689,"ITIH5","Down"
"NCL",0.793636775113543,7.2419374663111,6.38781636346646,3.97551758719214e-08,6.2129667836329e-07,8.41887989712183,"NCL","NS"
"RRS1",1.2759537150915,3.84305955114975,6.38536314014457,4.01204933972426e-08,6.26273402773313e-07,8.40994640947328,"RRS1","Up"
