"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0043177","organic acid binding","13/443","199/18737",0.0653266331658292,2.76303640096646,3.89083078156427,0.000937876824924116,0.0125831807343986,0.0100163599503957,"UGT1A8/FABP1/GSTM2/PCK1/HBA2/HBA1/HBB/FABP2/SLC1A1/FOLR2/EGLN3/NR1H4/FABP4",13
"MF","GO:0016209","antioxidant activity","8/443","86/18737",0.0930232558139535,3.93448474985564,4.24439687455537,0.000971399727133843,0.0127669678423305,0.0101626566512176,"PRDX6/FABP1/GSTM2/HBA2/HBA1/HBB/GPX3/MB",8
"MF","GO:0004745","all-trans-retinol dehydrogenase (NAD+) activity","4/443","20/18737",0.2,8.45914221218962,5.1936386432585,0.00110561945421809,0.014240378570329,0.011335508930615,"DHRS9/ADH1C/ADH1B/RDH5",4
"MF","GO:0005179","hormone activity","10/443","132/18737",0.0757575757575758,3.20422053492031,3.95469629541499,0.00118312389075228,0.0149398389342053,0.011892287611896,"NPY/GUCA2A/EDN3/SST/PYY/GCG/UCN3/EDN2/INSL5/VIP",10
"MF","GO:0031720","haptoglobin binding","3/443","10/18737",0.3,12.6887133182844,5.75332048050736,0.00139180069707956,0.0172369163253699,0.0137207882485374,"HBA2/HBA1/HBB",3
"MF","GO:0071855","neuropeptide receptor binding","5/443","38/18737",0.131578947368421,5.56522513959843,4.3835985263351,0.00190566102926467,0.0223715249638186,0.0178079971516503,"NPY/EDN3/PYY/UCN3/EDN2",5
"MF","GO:0004022","alcohol dehydrogenase (NAD+) activity","4/443","23/18737",0.173913043478261,7.35577583668662,4.74608095289757,0.00191061160405283,0.0223715249638186,0.0178079971516503,"DHRS9/ADH1C/ADH1B/RDH5",4
"MF","GO:0050431","transforming growth factor beta binding","4/443","23/18737",0.173913043478261,7.35577583668662,4.74608095289757,0.00191061160405283,0.0223715249638186,0.0178079971516503,"LTBP4/ACVRL1/CHRDL1/CD36",4
"MF","GO:0008194","UDP-glycosyltransferase activity","10/443","145/18737",0.0689655172413793,2.91694559041021,3.60592505879984,0.00238579343912529,0.0274366245499409,0.0218398760310906,"GCNT2/UGT1A8/UGT1A10/B3GALT1/B3GALT5/UGT2A3/GCNT3/B4GALNT2/B3GNT7/B3GNT6",10
"MF","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","4/443","25/18737",0.16,6.76731376975169,4.49023886236039,0.00262959831546238,0.0297098476343469,0.0236493883588214,"BMP3/RSPO2/BMP5/BMP2",4
"MF","GO:0022804","active transmembrane transporter activity","21/443","458/18737",0.0458515283842795,1.93932299624434,3.16706839183533,0.00311160667349491,0.0337722760635051,0.0268831291973308,"ABCG2/SLC17A4/SLC36A1/SLC4A4/SLC22A5/ABCA8/SLC26A2/SLC30A10/SLC26A3/SLC6A19/ABCA5/SLC9A2/SLC1A1/ATP8A1/ATP2A3/SLC16A9/ABCB1/SLC9A3/SLC6A8/SLC15A1/SLC44A4",21
"MF","GO:0015651","quaternary ammonium group transmembrane transporter activity","3/443","13/18737",0.230769230769231,9.76054870637264,4.91688027066169,0.00314648534753153,0.0337722760635051,0.0268831291973308,"SLC22A5/SLC16A9/SLC44A4",3
"MF","GO:0140333","glycerophospholipid flippase activity","3/443","13/18737",0.230769230769231,9.76054870637264,4.91688027066169,0.00314648534753153,0.0337722760635051,0.0268831291973308,"ATP8B1/ATP8A1/ABCB1",3
"MF","GO:0140326","ATPase-coupled intramembrane lipid transporter activity","4/443","27/18737",0.148148148148148,6.2660312682886,4.26102798424524,0.00351494323726017,0.0371085810622221,0.0295388672397878,"ATP8B1/TMEM30B/ATP8A1/ABCB1",4
"MF","GO:0015291","secondary active transmembrane transporter activity","15/443","288/18737",0.0520833333333333,2.20290161775771,3.20129651622573,0.00371393275919306,0.038576978982586,0.0307077292653145,"SLC17A4/SLC36A1/SLC4A4/SLC22A5/SLC26A2/SLC30A10/SLC26A3/SLC6A19/SLC9A2/SLC1A1/SLC16A9/SLC9A3/SLC6A8/SLC15A1/SLC44A4",15
"MF","GO:0008559","ABC-type xenobiotic transporter activity","3/443","14/18737",0.214285714285714,9.06336665591745,4.69654699312816,0.00393490533440916,0.0400530692640982,0.0318827145008431,"ABCG2/ABCA8/ABCB1",3
"MF","GO:1901682","sulfur compound transmembrane transporter activity","6/443","64/18737",0.09375,3.96522291196388,3.69765382668781,0.00398042924363708,0.0400530692640982,0.0318827145008431,"ABCG2/SLC36A1/SLC26A2/SLC26A3/SLC1A1/SLC44A4",6
"MF","GO:0019838","growth factor binding","9/443","132/18737",0.0681818181818182,2.88379848142828,3.37981193704928,0.00417784926907866,0.0413286114048603,0.0328980610561735,"LTBP4/IL6R/ACVRL1/CHRDL1/FGFR2/CD36/PCSK6/IGFBP6/CXCL13",9
"MF","GO:0050660","flavin adenine dinucleotide binding","7/443","86/18737",0.0813953488372093,3.44267415612368,3.53304904866811,0.00425348803749779,0.0413286114048603,0.0328980610561735,"ACADS/LDHD/ETFDH/XDH/DAO/MAOA/FMO5",7
"MF","GO:0038024","cargo receptor activity","6/443","65/18737",0.0923076923076923,3.90421948254905,3.64986379702489,0.00429971578280379,0.0413286114048603,0.0328980610561735,"SCARA5/APOBR/CD36/AMN/FOLR2/LYVE1",6
"MF","GO:0099095","ligand-gated monoatomic anion channel activity","5/443","46/18737",0.108695652173913,4.59735989792914,3.80130310770951,0.00446078293871329,0.0422462384195788,0.0336285029590305,"BEST4/CLCA4/ANO7/CLCA1/BEST2",5
"MF","GO:0035250","UDP-galactosyltransferase activity","4/443","29/18737",0.137931034482759,5.83389118082042,4.05385445668947,0.00458345430399352,0.0427789068372729,0.0340525132882509,"B3GALT1/B3GALT5/B3GNT7/B3GNT6",4
"MF","GO:0005504","fatty acid binding","5/443","47/18737",0.106382978723404,4.49954372988809,3.73802040407181,0.00489684164602745,0.0450509431434525,0.0358610809265469,"UGT1A8/FABP1/GSTM2/FABP2/FABP4",5
"MF","GO:0005200","structural constituent of cytoskeleton","8/443","113/18737",0.0707964601769911,2.99438662378393,3.30900983205186,0.00540722138682732,0.0490457827199548,0.0390410202429192,"ANK3/TUBAL3/EPB41L3/KRT20/VILL/EPB41L4B/PLS1/KRT19",8
